Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-163,PHO,,SDC,W (+14),1,26:00,7,12,.583,3,4,.750,1,6,7,3,2,0,1,1,17,16.2,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
2,2,1978-10-15,30-165,PHO,,GSW,W (+19),1,27:00,2,5,.400,2,2,1.000,2,6,8,1,4,3,4,2,6,8.5,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
3,3,1978-10-17,30-167,PHO,,SAS,L (-3),1,28:00,5,11,.455,1,1,1.000,3,11,14,0,3,3,2,4,11,12.2,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
4,4,1978-10-18,30-168,PHO,@,GSW,W (+10),1,32:00,5,6,.833,4,6,.667,4,10,14,3,0,2,0,3,14,19.1,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
5,5,1978-10-22,30-172,PHO,@,POR,W (+8),1,27:00,5,8,.625,2,2,1.000,1,7,8,3,3,0,2,4,12,12.7,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
6,6,1978-10-24,30-174,PHO,,MIL,W (+8),1,31:00,6,10,.600,1,2,.500,4,4,8,1,1,0,3,1,13,10.3,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
7,7,1978-10-25,30-175,PHO,@,DEN,L (-4),1,26:00,3,7,.429,0,0,,3,8,11,3,1,5,3,6,6,8.0,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
8,8,1978-10-27,30-177,PHO,@,CHI,W (+5),1,28:00,0,4,.000,0,0,,2,4,6,1,1,2,2,1,0,0.5,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
9,9,1978-10-28,30-178,PHO,@,KCK,L (-10),1,23:00,3,5,.600,0,0,,2,1,3,3,0,3,2,5,6,5.6,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
10,10,1978-10-31,30-181,PHO,,NYK,W (+12),1,32:00,2,7,.286,0,0,,3,4,7,2,1,1,2,2,4,3.5,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
11,11,1978-11-02,30-183,PHO,@,NOJ,W (+7),1,33:00,5,10,.500,2,2,1.000,2,9,11,0,1,3,1,3,12,12.0,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
12,12,1978-11-04,30-185,PHO,@,HOU,L (-7),1,23:00,5,11,.455,1,2,.500,3,7,10,1,0,0,1,5,11,6.8,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
13,13,1978-11-08,30-189,PHO,,CLE,W (+22),1,22:00,2,7,.286,4,4,1.000,3,5,8,0,0,0,1,1,8,6.1,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
14,14,1978-11-10,30-191,PHO,,DEN,L (-18),1,23:00,4,6,.667,2,2,1.000,1,5,6,1,1,2,0,4,10,11.1,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
15,15,1978-11-12,30-193,PHO,,NOJ,W (+6),1,26:00,1,4,.250,2,5,.400,3,3,6,1,0,0,4,5,4,-1.9,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
16,16,1978-11-15,30-196,PHO,@,SAS,W (+6),1,34:00,8,14,.571,2,2,1.000,3,9,12,1,0,0,0,2,18,16.1,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
17,17,1978-11-17,30-198,PHO,@,PHI,L (-1),1,27:00,2,8,.250,2,3,.667,1,2,3,1,3,3,0,1,6,7.5,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
18,18,1978-11-21,30-202,PHO,@,CLE,W (+2),1,24:00,0,3,.000,1,2,.500,1,4,5,0,1,2,1,2,1,1.0,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
19,19,1978-11-22,30-203,PHO,@,IND,W (+5),1,22:00,2,4,.500,2,2,1.000,0,4,4,2,1,0,1,2,6,5.8,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
20,20,1978-12-06,30-217,PHO,,ATL,W (+27),0,3:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1979,heardga01,https://www.basketball-reference.com/players/h/heardga01/gamelog/1979
