Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1949-11-01,22-037,NYK,@,CHS,W (+2),,,5,,,4,9,.444,,,,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
2,2,1949-11-02,22-038,NYK,@,WAT,W (+8),,,4,,,2,3,.667,,,,10,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
3,3,1949-11-03,22-039,NYK,@,FTW,L (-15),,,2,,,6,7,.857,,,,10,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
4,4,1949-11-05,22-041,NYK,@,TRI,W (+4),,,8,,,3,4,.750,,,,19,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
5,5,1949-11-06,22-042,NYK,@,SHE,L (-6),,,8,17,.471,6,7,.857,,4,,22,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
6,6,1949-11-08,22-044,NYK,@,INO,W (+15),,,5,,,4,4,1.000,,,,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
7,7,1949-11-10,22-046,NYK,,INO,L (-4),,,5,,,6,8,.750,,,,16,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
8,8,1949-11-12,22-048,NYK,@,ROC,L (-21),,,3,,,0,1,.000,,,,6,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
9,9,1949-11-13,22-049,NYK,@,SYR,L (-14),,,0,,,4,5,.800,,,,4,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
10,10,1949-11-15,22-051,NYK,,SYR,L (-3),,,3,,,4,5,.800,,,,10,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
11,11,1949-11-18,22-054,NYK,,DNN,W (+7),,,6,,,2,3,.667,,,,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
12,12,1949-11-19,22-055,NYK,,PHW,W (+16),,,5,23,.217,3,3,1.000,,7,4,13,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
13,13,1949-11-22,22-058,NYK,@,WSC,W (+15),,,4,,,11,14,.786,,,,19,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
14,14,1949-11-23,22-059,NYK,,WSC,W (+20),,,8,,,1,1,1.000,,,,17,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
15,15,1949-11-24,22-060,NYK,@,PHW,W (+5),,,2,15,.133,1,2,.500,,3,3,5,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
16,16,1949-11-26,22-062,NYK,,BOS,W (+12),,,6,,,3,4,.750,,,,15,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
17,17,1949-11-27,22-063,NYK,@,FTW,W (+5),,,5,,,7,10,.700,,,,17,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
18,18,1949-11-30,22-066,NYK,@,MNL,L (-10),,,3,16,.188,6,7,.857,,8,2,12,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
19,19,1949-12-01,22-067,NYK,@,STB,W (+17),,,0,,,4,5,.800,,,,4,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
20,20,1949-12-03,22-069,NYK,,BLB,W (+30),,,3,,,5,7,.714,,,,11,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
21,21,1949-12-08,22-074,NYK,@,BLB,W (+22),,,2,,,2,2,1.000,,,,6,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
22,22,1949-12-10,22-076,NYK,,CHS,W (+2),,,6,,,4,4,1.000,,,,16,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
23,23,1949-12-14,22-080,NYK,,MNL,W (+10),,,9,20,.450,8,9,.889,,3,1,26,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
24,24,1949-12-17,22-083,NYK,,STB,W (+5),,,8,19,.421,7,8,.875,,2,4,23,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
25,25,1949-12-19,22-085,NYK,@,AND,W (+3),,,5,,,3,5,.600,,,,13,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
26,26,1949-12-20,22-086,NYK,@,CHS,L (-2),,,10,,,3,3,1.000,,,,23,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
27,27,1949-12-21,22-087,NYK,@,STB,L (-23),,,4,,,3,3,1.000,,,,11,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
28,28,1949-12-23,22-089,NYK,@,DNN,W (+11),,,6,,,3,4,.750,,,,15,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
29,29,1949-12-26,22-092,NYK,,ROC,L (-3),,,6,15,.400,2,3,.667,,5,3,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
30,30,1949-12-27,22-093,NYK,@,BOS,L (-19),,,6,,,3,4,.750,,,,15,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
31,31,1949-12-28,22-094,NYK,@,PHW,W (+7),,,7,19,.368,5,7,.714,,3,2,19,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
32,32,1949-12-31,22-097,NYK,@,WSC,L (-6),,,6,,,5,8,.625,,,,17,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
33,33,1950-01-01,22-098,NYK,,PHW,W (+22),,,3,15,.200,7,10,.700,,3,3,13,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
34,34,1950-01-05,22-102,NYK,,WAT,W (+12),,,8,,,3,5,.600,,,,19,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
35,35,1950-01-07,22-104,NYK,,FTW,L (-8),,,6,17,.353,4,7,.571,,3,4,16,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
36,36,1950-01-11,22-108,NYK,,WSC,W (+1),,,6,15,.400,2,4,.500,,4,1,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
37,37,1950-01-14,22-111,NYK,,BOS,W (+2),,,10,23,.435,1,1,1.000,,7,2,21,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
38,38,1950-01-19,22-116,NYK,,MNL,L (-11),,,9,19,.474,0,0,,,4,5,18,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
39,39,1950-01-22,22-119,NYK,,ROC,W (+10),,,9,22,.409,5,6,.833,,5,2,23,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
40,40,1950-01-24,22-121,NYK,,SHE,W (+33),,,6,12,.500,1,1,1.000,,,3,13,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
41,41,1950-01-25,22-122,NYK,,FTW,W (+30),,,6,14,.429,0,0,,,6,3,12,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
42,42,1950-01-26,22-123,NYK,@,BLB,W (+2),,,5,,,9,10,.900,,,4,19,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
43,43,1950-01-28,22-125,NYK,,PHW,L (-3),,,3,13,.231,1,2,.500,,5,2,7,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
44,44,1950-01-29,22-126,NYK,@,FTW,L (-22),,,1,,,4,4,1.000,,,1,6,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
45,45,1950-01-31,22-128,NYK,,TRI,L (-6),,,5,,,6,9,.667,,,6,16,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
46,46,1950-02-01,22-129,NYK,@,MNL,L (-15),,,3,11,.273,0,0,,,0,1,6,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
47,47,1950-02-02,22-130,NYK,@,STB,W (+14),,,6,,,6,7,.857,,,4,18,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
48,48,1950-02-04,22-132,NYK,@,WSC,W (+5),,,7,,,10,10,1.000,,,1,24,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
49,49,1950-02-05,22-133,NYK,,ROC,L (-8),,,6,,,1,2,.500,,,5,13,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
50,50,1950-02-08,22-136,NYK,,STB,L (-2),,,4,21,.190,2,3,.667,,4,2,10,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
51,51,1950-02-11,22-139,NYK,,CHS,W (+10),,,6,,,2,2,1.000,,,,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
52,52,1950-02-15,22-143,NYK,,BLB,W (+13),,,9,20,.450,2,2,1.000,,2,0,20,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
53,53,1950-02-18,22-146,NYK,,FTW,L (-4),,,2,12,.167,2,2,1.000,,3,1,6,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
54,54,1950-02-21,22-149,NYK,@,PHW,W (+11),,,4,16,.250,3,4,.750,,3,0,11,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
55,55,1950-02-22,22-150,NYK,,WSC,W (+8),,,10,18,.556,18,26,.692,,2,3,38,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
56,56,1950-02-25,22-153,NYK,,CHS,W (+7),,,1,8,.125,3,3,1.000,,2,2,5,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
57,57,1950-03-01,22-157,NYK,,BLB,W (+6),,,7,17,.412,0,3,.000,,2,2,14,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
58,58,1950-03-02,22-158,NYK,@,BOS,W (+9),,,6,,,9,10,.900,,,4,21,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
59,59,1950-03-04,22-160,NYK,,MNL,L (-9),,,9,16,.563,4,6,.667,,2,2,22,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
60,60,1950-03-08,22-164,NYK,,STB,W (+2),,,8,20,.400,4,7,.571,,2,2,20,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
61,61,1950-03-09,22-165,NYK,@,BLB,L (-12),,,4,,,7,10,.700,,,6,15,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
62,62,1950-03-11,22-167,NYK,,AND,L (-2),,,12,,,12,14,.857,,,,36,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
63,63,1950-03-12,22-168,NYK,@,MNL,L (-21),,,5,16,.313,7,10,.700,,2,1,17,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
64,64,1950-03-14,22-170,NYK,@,CHS,L (-10),,,9,,,6,8,.750,,,3,24,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
65,65,1950-03-15,22-171,NYK,,BOS,W (+4),,,5,,,2,3,.667,,,,12,1950,braunca01,https://www.basketball-reference.com/players/b/braunca01/gamelog/1950
