Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1982-10-29,23-255,DET,,ATL,W (+8),1,44:00,7,16,.438,0,0,,7,10,.700,,,4,5,,0,,3,21,,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
2,2,1982-10-31,23-257,DET,@,IND,W (+3),1,42:00,12,23,.522,0,0,,13,14,.929,2,3,5,5,1,0,3,2,37,28.3,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
3,3,1982-11-02,23-259,DET,@,CLE,W (+9),1,37:00,9,16,.563,0,0,,1,2,.500,1,6,7,3,0,1,0,4,19,14.7,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
4,4,1982-11-03,23-260,DET,,CHI,W (+8),1,26:00,9,13,.692,0,0,,10,13,.769,1,0,1,1,3,0,4,5,28,19.7,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
5,5,1982-11-05,23-262,DET,,PHI,L (-11),1,36:00,6,15,.400,0,0,,9,11,.818,,,3,5,2,0,,2,21,,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
6,6,1982-11-06,23-263,DET,@,ATL,L (-2),1,33:00,7,17,.412,0,0,,1,2,.500,,,6,6,2,1,,5,15,,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
7,7,1982-11-09,23-266,DET,@,WSB,W (+3),1,45:00,11,20,.550,0,0,,5,6,.833,3,5,8,8,1,0,4,1,27,22.8,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
8,8,1982-11-10,23-267,DET,,IND,W (+24),1,31:00,10,14,.714,0,0,,8,8,1.000,0,2,2,6,3,0,0,3,28,28.8,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
9,9,1982-11-12,23-269,DET,,MIL,W (+11),1,44:00,10,24,.417,0,0,,6,6,1.000,,,7,3,0,2,4,1,26,,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
10,10,1982-11-13,23-270,DET,@,NYK,L (-12),1,44:00,14,21,.667,0,,,7,7,1.000,,,4,4,,,1,2,35,,1983,tripuke01,https://www.basketball-reference.com/players/t/tripuke01/gamelog/1983
