Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-28,23-288,CLE,,NYK,W (+24),0,4:00,2,2,1.000,0,0,,1,0,1,0,0,0,0,4,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
2,2,1976-10-30,23-290,CLE,@,BUF,W (+4),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
3,3,1976-10-31,23-291,CLE,,NOJ,W (+14),0,7:00,1,4,.250,2,2,1.000,2,0,2,0,0,0,3,4,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
4,4,1976-11-01,23-292,CLE,@,NYN,W (+7),0,3:00,1,1,1.000,0,0,,1,0,1,0,2,0,0,2,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
5,5,1976-11-04,23-295,CLE,,MIL,W (+8),0,5:00,0,1,.000,2,4,.500,1,2,3,0,0,0,0,2,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
6,6,1976-11-06,23-297,CLE,,NYN,W (+8),0,8:00,0,3,.000,0,0,,2,2,4,0,0,0,2,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
7,7,1976-11-07,23-298,CLE,@,ATL,L (-10),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
8,8,1976-11-09,23-300,CLE,@,MIL,W (+21),0,19:00,3,5,.600,4,4,1.000,3,4,7,2,0,0,5,10,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
9,9,1976-11-10,23-301,CLE,@,DET,L (-11),0,13:00,1,3,.333,0,0,,1,3,4,1,1,0,2,2,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
10,10,1976-11-13,23-304,CLE,@,PHO,W (+13),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
11,11,1976-11-14,23-305,CLE,@,LAL,W (+2),0,8:00,0,3,.000,0,0,,0,2,2,1,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
12,12,1976-11-17,23-308,CLE,@,SEA,L (-14),0,4:00,0,0,,0,0,,0,2,2,0,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
13,13,1976-11-26,23-317,CLE,@,BOS,W (+16),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
14,14,1976-11-27,23-318,CLE,,PHI,W (+7),0,8:00,1,1,1.000,0,0,,0,0,0,0,0,0,2,2,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
15,15,1976-12-07,23-328,CLE,@,GSW,L (-16),0,6:00,1,2,.500,0,0,,0,1,1,0,0,0,0,2,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
16,16,1976-12-09,23-330,CLE,@,DEN,L (-10),0,6:00,1,2,.500,2,2,1.000,0,0,0,1,1,1,0,4,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
17,17,1976-12-11,23-332,CLE,,ATL,L (-1),0,5:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
18,18,1976-12-16,23-337,CLE,,IND,W (+6),0,5:00,0,1,.000,0,0,,0,1,1,2,1,1,1,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
19,19,1976-12-19,23-340,CLE,,SAS,W (+1),0,4:00,0,5,.000,0,0,,1,2,3,0,0,1,0,0,1977,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1977
