Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-23,26-033,POR,,NYN,W (+10),1,19:00,2,6,.333,4,5,.800,0,1,1,5,3,1,4,8,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
2,2,1976-10-26,26-036,POR,,GSW,W (+14),1,27:00,5,8,.625,1,2,.500,0,1,1,2,0,1,2,11,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
3,3,1976-10-28,26-038,POR,@,GSW,L (-20),1,22:00,1,3,.333,0,0,,0,1,1,2,1,0,4,2,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
4,4,1976-10-30,26-040,POR,,DET,W (+34),1,25:00,6,10,.600,1,3,.333,1,2,3,5,4,0,2,13,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
5,5,1976-11-02,26-043,POR,,ATL,W (+13),1,23:00,4,6,.667,5,6,.833,1,1,2,6,2,0,6,13,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
6,6,1976-11-05,26-046,POR,,PHI,W (+42),1,20:00,5,5,1.000,4,4,1.000,0,0,0,1,1,0,1,14,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
7,7,1976-11-07,26-048,POR,,NYK,W (+26),1,25:00,3,7,.429,3,3,1.000,0,2,2,3,5,0,4,9,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
8,8,1976-11-09,26-050,POR,,KCK,W (+17),1,28:00,4,5,.800,6,7,.857,0,3,3,3,1,1,4,14,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
9,9,1976-11-11,26-052,POR,@,ATL,L (-2),1,18:00,1,3,.333,0,0,,0,1,1,8,1,0,1,2,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
10,10,1976-11-13,26-054,POR,@,SAS,L (-12),1,24:00,4,7,.571,0,0,,1,0,1,1,3,0,4,8,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
11,11,1976-11-16,26-057,POR,@,NOJ,L (-2),1,21:00,1,2,.500,10,10,1.000,2,1,3,1,1,0,3,12,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
12,12,1976-11-19,26-060,POR,,MIL,W (+13),1,33:00,7,9,.778,9,10,.900,2,0,2,6,4,0,2,23,1977,twardda01,https://www.basketball-reference.com/players/t/twardda01/gamelog/1977
