Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-23,33-103,DEN,,KCK,W (+21),0,8:00,0,3,.000,0,0,,1,0,1,1,0,0,0,0,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
2,2,1976-10-28,33-108,DEN,,MIL,W (+19),0,16:00,2,3,.667,0,0,,0,3,3,2,0,0,1,4,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
3,3,1976-10-30,33-110,DEN,,PHO,W (+6),0,17:00,4,7,.571,3,5,.600,5,2,7,0,0,0,2,11,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
4,4,1976-11-03,33-114,DEN,,NYK,W (+9),0,24:00,1,8,.125,3,6,.500,6,2,8,0,0,0,3,5,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
5,5,1976-11-05,33-116,DEN,@,CHI,W (+14),0,31:00,2,9,.222,2,2,1.000,5,8,13,0,0,1,4,6,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
6,6,1976-11-06,33-117,DEN,@,MIL,W (+2),0,28:00,1,5,.200,3,4,.750,2,4,6,1,0,0,2,5,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
7,7,1976-11-09,33-120,DEN,,GSW,W (+6),0,26:00,1,6,.167,0,2,.000,2,7,9,2,2,0,1,2,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
8,8,1976-11-11,33-122,DEN,@,BUF,L (-11),0,29:00,0,8,.000,0,3,.000,2,4,6,0,2,1,1,0,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
9,9,1976-11-13,33-124,DEN,,KCK,W (+32),0,27:00,6,13,.462,6,9,.667,9,5,14,0,1,0,2,18,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
10,10,1976-11-17,33-128,DEN,,NYN,W (+34),0,29:00,3,6,.500,5,7,.714,2,12,14,0,2,0,2,11,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
11,11,1976-11-19,33-130,DEN,@,BOS,L (-4),0,32:00,3,7,.429,1,4,.250,1,5,6,3,1,0,0,7,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
12,12,1976-11-20,33-131,DEN,@,NYK,L (-5),0,23:00,2,6,.333,4,4,1.000,0,4,4,1,1,0,3,8,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
13,13,1976-11-23,33-134,DEN,,WSB,W (+21),0,27:00,3,12,.250,1,2,.500,5,5,10,2,1,0,3,7,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
14,14,1976-11-24,33-135,DEN,,LAL,W (+10),0,36:00,5,13,.385,6,6,1.000,7,3,10,4,0,0,2,16,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
15,15,1976-11-26,33-137,DEN,@,KCK,L (-10),0,26:00,2,8,.250,1,2,.500,3,6,9,1,0,0,3,5,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
16,16,1976-11-27,33-138,DEN,,IND,W (+9),0,25:00,0,12,.000,0,2,.000,6,3,9,2,0,1,1,0,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
17,17,1976-11-30,33-141,DEN,@,CLE,L (-6),0,23:00,2,8,.250,1,2,.500,4,4,8,0,0,2,3,5,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
18,18,1976-12-01,33-142,DEN,@,PHI,L (-12),0,20:00,1,5,.200,0,0,,0,6,6,1,0,0,5,2,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
19,19,1976-12-03,33-144,DEN,@,NYN,W (+2),0,23:00,3,9,.333,1,4,.250,4,3,7,0,0,0,1,7,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
20,20,1976-12-04,33-145,DEN,@,WSB,L (-5),0,26:00,2,8,.250,4,4,1.000,2,3,5,3,0,0,1,8,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
21,21,1976-12-05,33-146,DEN,@,NOJ,W (+12),0,34:00,4,9,.444,2,2,1.000,,,10,2,,,4,10,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
22,22,1976-12-07,33-148,DEN,,MIL,W (+7),0,27:00,3,9,.333,4,7,.571,6,5,11,4,1,1,4,10,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
23,23,1976-12-09,33-150,DEN,,CLE,W (+10),0,30:00,2,4,.500,1,2,.500,4,8,12,2,1,0,0,5,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
24,24,1976-12-12,33-153,DEN,@,LAL,L (-29),0,28:00,3,12,.250,1,1,1.000,0,6,6,1,0,0,0,7,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
25,25,1976-12-15,33-156,DEN,@,SEA,W (+14),0,25:00,1,6,.167,1,2,.500,0,6,6,2,0,0,2,3,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
26,26,1976-12-17,33-158,DEN,@,POR,L (-22),0,28:00,1,6,.167,3,4,.750,2,4,6,1,1,0,4,5,1977,silaspa01,https://www.basketball-reference.com/players/s/silaspa01/gamelog/1977
