Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,26-337,NJN,@,DET,W (+2),1,41:00,10,24,.417,15,16,.938,,,6,1,,,,4,35,,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
2,2,1978-10-14,26-338,NJN,,LAL,W (+2),1,30:00,5,13,.385,0,0,,0,1,1,3,0,2,4,0,10,2.7,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
3,3,1978-10-17,26-341,NJN,@,WSB,L (-4),1,38:00,9,20,.450,7,9,.778,,,4,3,,,,4,25,,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
4,4,1978-10-18,26-342,NJN,@,HOU,L (-52),1,26:00,5,11,.455,0,0,,,,3,4,1,0,,4,10,,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
5,5,1978-10-20,26-344,NJN,,DEN,L (-9),1,18:00,3,9,.333,0,0,,0,2,2,5,0,0,0,2,6,4.2,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
6,6,1978-10-21,26-345,NJN,@,NYK,L (-1),1,37:00,10,25,.400,7,7,1.000,,,4,3,,,,,27,,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
7,7,1978-10-24,26-348,NJN,@,IND,W (+2),1,38:00,9,20,.450,9,10,.900,,,3,2,,,,3,27,,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
8,8,1978-10-25,26-349,NJN,,GSW,W (+3),1,32:00,5,18,.278,5,5,1.000,1,4,5,3,1,0,4,5,15,3.4,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
9,9,1978-10-27,26-351,NJN,,CLE,W (+15),1,32:00,10,18,.556,8,8,1.000,2,0,2,1,1,0,5,3,28,16.3,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
10,10,1978-10-28,26-352,NJN,,BOS,W (+2),1,32:00,10,22,.455,8,10,.800,0,1,1,6,3,0,3,4,28,18.7,1979,willijo01,https://www.basketball-reference.com/players/w/willijo01/gamelog/1979
