Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,24-034,PHO,,SDC,W (+14),1,25:00,8,16,.500,0,1,.000,1,3,4,2,1,0,7,1,16,4.2,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
2,2,1978-10-15,24-036,PHO,,GSW,W (+19),1,29:00,14,21,.667,7,7,1.000,0,2,2,2,2,0,1,4,35,27.3,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
3,3,1978-10-17,24-038,PHO,,SAS,L (-3),1,31:00,10,23,.435,3,4,.750,1,1,2,0,2,0,6,4,23,5.9,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
4,4,1978-10-18,24-039,PHO,@,GSW,W (+10),1,32:00,12,16,.750,6,6,1.000,2,5,7,1,1,1,4,1,30,24.5,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
5,5,1978-10-22,24-043,PHO,@,POR,W (+8),1,30:00,14,22,.636,0,2,.000,1,1,2,2,3,2,3,5,28,19.2,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
6,6,1978-10-24,24-045,PHO,,MIL,W (+8),1,35:00,12,22,.545,14,15,.933,4,3,7,5,1,0,2,4,38,31.6,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
7,7,1978-10-25,24-046,PHO,@,DEN,L (-4),1,26:00,9,17,.529,7,7,1.000,0,2,2,3,1,0,1,5,25,17.4,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
8,8,1978-10-27,24-048,PHO,@,CHI,W (+5),1,41:00,14,25,.560,9,11,.818,3,6,9,5,7,1,4,3,37,34.2,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
9,9,1978-10-28,24-049,PHO,@,KCK,L (-10),1,35:00,9,16,.563,5,7,.714,2,4,6,0,0,0,6,4,23,9.6,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
10,10,1978-10-31,24-052,PHO,,NYK,W (+12),1,32:00,9,15,.600,0,1,.000,1,3,4,9,1,1,4,3,18,15.1,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
11,11,1978-11-02,24-054,PHO,@,NOJ,W (+7),1,34:00,9,17,.529,2,2,1.000,1,7,8,7,4,2,4,2,20,20.0,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
12,12,1978-11-04,24-056,PHO,@,HOU,L (-7),1,35:00,10,17,.588,5,6,.833,4,8,12,5,3,0,5,2,25,22.6,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
13,13,1978-11-08,24-060,PHO,,CLE,W (+22),1,17:00,5,7,.714,3,4,.750,0,2,2,1,1,0,4,2,13,7.2,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
14,14,1978-11-10,24-062,PHO,,DEN,L (-18),1,28:00,8,15,.533,5,6,.833,2,0,2,6,2,0,5,2,21,15.1,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
15,15,1978-11-12,24-064,PHO,,NOJ,W (+6),1,30:00,9,17,.529,3,3,1.000,1,2,3,8,0,0,2,6,21,15.2,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
16,16,1978-11-15,24-067,PHO,@,SAS,W (+6),1,29:00,7,15,.467,8,9,.889,1,3,4,9,3,0,5,2,22,19.0,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
17,17,1978-11-17,24-069,PHO,@,PHI,L (-1),1,31:00,7,15,.467,8,8,1.000,0,9,9,4,2,0,5,6,22,14.4,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
18,18,1978-11-18,24-070,PHO,@,DET,W (+14),1,34:00,6,11,.545,4,6,.667,1,6,7,4,1,1,4,4,16,11.3,1979,daviswa03,https://www.basketball-reference.com/players/d/daviswa03/gamelog/1979
