Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-18,24-078,GSW,@,LAL,L (-15),0,7:00,1,3,.333,0,0,,0,1,1,2,0,0,0,2,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
2,2,1974-10-22,24-082,GSW,,POR,L (-1),1,8:00,0,3,.000,0,0,,0,1,1,0,0,0,2,0,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
3,3,1974-10-26,24-086,GSW,,DET,W (+1),0,11:00,1,2,.500,0,2,.000,0,0,0,2,0,0,0,2,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
4,4,1974-10-29,24-089,GSW,,BUF,W (+29),0,6:00,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
5,5,1974-11-01,24-092,GSW,@,SEA,W (+11),0,16:00,2,2,1.000,0,0,,0,2,2,4,0,0,2,4,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
6,6,1974-11-02,24-093,GSW,,MIL,W (+9),0,27:00,4,6,.667,0,0,,1,2,3,2,2,0,1,8,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
7,7,1974-11-03,24-094,GSW,@,POR,W (+9),0,12:00,0,2,.000,0,0,,0,1,1,4,0,0,0,0,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
8,8,1974-11-07,24-098,GSW,,SEA,L (-11),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
9,9,1974-11-10,24-101,GSW,@,LAL,W (+3),0,4:00,1,3,.333,0,0,,0,1,1,1,,0,0,2,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
10,10,1974-11-12,24-103,GSW,,ATL,W (+17),0,12:00,2,4,.500,4,6,.667,0,0,0,3,3,0,1,8,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
11,11,1974-11-16,24-107,GSW,,PHI,L (-4),0,6:00,0,2,.000,0,0,,0,0,0,1,0,0,0,0,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
12,12,1974-11-17,24-108,GSW,@,PHO,W (+1),0,7:00,0,1,.000,0,0,,0,0,0,0,1,0,0,0,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
13,13,1974-11-19,24-110,GSW,@,BUF,L (-5),0,7:00,1,5,.200,3,3,1.000,2,0,2,0,1,1,2,5,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
14,14,1974-11-21,24-112,GSW,@,CLE,L (-32),0,5:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
15,15,1974-11-26,24-117,GSW,,HOU,W (+20),0,3:00,2,3,.667,0,0,,0,1,1,0,0,0,1,4,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
16,16,1974-11-30,24-121,GSW,,LAL,W (+10),0,2:00,1,2,.500,0,0,,0,0,0,1,0,0,0,2,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
17,17,1974-12-03,24-124,GSW,,NOJ,W (+21),0,5:00,2,2,1.000,0,0,,0,0,0,3,0,0,1,4,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
18,18,1974-12-07,24-128,GSW,,SEA,W (+36),0,9:00,2,4,.500,1,1,1.000,0,2,2,3,0,0,0,5,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
19,19,1974-12-10,24-131,GSW,@,HOU,L (-14),0,7:00,1,2,.500,0,0,,0,1,1,0,0,0,2,2,1975,bracest01,https://www.basketball-reference.com/players/b/bracest01/gamelog/1975
