Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1954-11-27,29-257,SYR,@,NYK,W (+6),,38:00,4,12,.333,2,2,1.000,9,2,1,10,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
2,2,1954-11-28,29-258,SYR,,NYK,W (+2),,32:00,3,12,.250,1,3,.333,6,3,6,7,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
3,3,1954-12-01,29-261,SYR,,NYK,L (-2),,39:00,10,22,.455,3,7,.429,12,3,5,23,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
4,4,1954-12-02,29-262,SYR,,ROC,W (+4),,25:00,1,10,.100,0,0,,8,2,2,2,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
5,5,1954-12-04,29-264,SYR,@,PHW,L (-6),,25:00,3,12,.250,3,3,1.000,9,1,1,9,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
6,6,1954-12-05,29-265,SYR,,PHW,W (+17),,9:00,0,2,.000,1,2,.500,1,3,2,1,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
7,7,1954-12-07,29-267,SYR,,PHW,W (+7),,18:00,2,7,.286,3,3,1.000,10,4,1,7,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
8,8,1954-12-08,29-268,SYR,@,ROC,L (-27),,17:00,1,4,.250,1,3,.333,6,0,2,3,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
9,9,1954-12-09,29-269,SYR,,BOS,W (+13),,,1,,,2,2,1.000,,,2,4,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
10,10,1954-12-11,29-271,SYR,@,BOS,L (-4),,27:00,6,12,.500,0,0,,11,1,4,12,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
11,11,1954-12-12,29-272,SYR,,PHW,L (-9),,25:00,5,7,.714,1,4,.250,5,3,5,11,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
12,12,1954-12-14,29-274,SYR,@,NYK,W (+9),,25:00,5,14,.357,6,11,.545,8,2,5,16,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
13,13,1954-12-15,29-275,SYR,,NYK,L (-7),,20:00,2,7,.286,2,4,.500,4,2,5,6,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
14,14,1954-12-18,29-278,SYR,@,MNL,L (-3),,20:00,2,11,.182,3,6,.500,7,1,2,7,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
15,15,1954-12-19,29-279,SYR,,MNL,W (+15),,6:00,0,0,,0,0,,2,1,0,0,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
16,16,1954-12-25,29-285,SYR,@,NYK,L (-8),,14:00,4,8,.500,1,3,.333,3,0,1,9,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
17,17,1954-12-26,29-286,SYR,,NYK,W (+5),,22:00,4,8,.500,2,2,1.000,7,0,3,10,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
18,18,1954-12-28,29-288,SYR,,ROC,W (+2),,17:00,4,11,.364,0,0,,4,0,1,8,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
19,19,1954-12-29,29-289,SYR,@,PHW,L (-2),,23:00,8,17,.471,3,3,1.000,9,2,4,19,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
20,20,1955-01-01,29-292,SYR,,BOS,W (+6),,18:00,2,8,.250,0,1,.000,4,3,2,4,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
21,21,1955-01-02,29-293,SYR,,MLH,L (-12),,25:00,1,6,.167,3,3,1.000,3,0,2,5,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
22,22,1955-01-06,29-297,SYR,,MNL,L (-11),,8:00,1,7,.143,0,0,,0,2,2,2,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
23,23,1955-01-08,29-299,SYR,@,MNL,W (+3),,11:00,3,7,.429,0,0,,2,3,2,6,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
24,24,1955-01-09,29-300,SYR,@,MLH,L (-5),,,3,,,1,3,.333,,,4,7,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
25,25,1955-01-11,29-302,SYR,@,MNL,L (-11),,15:00,2,6,.333,1,1,1.000,5,1,5,5,1955,simmoco01,https://www.basketball-reference.com/players/s/simmoco01/gamelog/1955
