Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,session,player,gamelog_url
1,1,1972-10-17,27-065,MIL,@,POR,L (-3),0,5:00,1,3.0,0.333,,,,0,0,,,,2,0,,,,0,2,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
2,2,1972-10-20,27-068,MIL,,DET,W (+23),0,10:00,0,1.0,0.0,,,,0,0,,,,1,1,,,,1,0,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
3,3,1972-10-21,27-069,MIL,@,BUF,W (+28),0,,1,,,,,,0,0,,,,2,0,,,,0,2,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
4,4,1972-10-22,27-070,MIL,@,CLE,W (+20),0,1:00,0,0.0,,,,,0,0,,,,0,0,,,,1,0,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
5,5,1972-10-25,27-073,MIL,,BUF,W (+17),0,10:00,0,2.0,0.0,,,,0,0,,,,1,0,,,,0,0,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
6,6,1972-10-28,27-076,MIL,@,PHI,W (+4),0,9:00,1,2.0,0.5,,,,0,0,,,,2,1,,,,2,2,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
7,7,1972-11-05,27-084,MIL,,PHI,W (+18),0,25:00,8,15.0,0.533,,,,5,7,0.714,,,15,4,,,,3,21,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
8,8,1972-11-08,27-087,MIL,,SEA,W (+13),0,11:00,0,5.0,0.0,,,,0,0,,,,3,3,,,,0,0,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
9,9,1972-11-10,27-089,MIL,,BAL,W (+38),0,11:00,0,1.0,0.0,,,,0,0,,,,6,0,,,,2,0,1973,gregoga01,https://www.basketball-reference.com/players/g/gregoga01/gamelog/1973
