Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1980-10-10,24-028,IND,@,NJN,W (+19),0,20:00,1,4,.250,0,0,,2,2,1.000,,,6,2,,0,,2,4,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
2,2,1980-10-11,24-029,IND,,DET,W (+13),0,21:00,4,6,.667,0,0,,0,3,.000,,,8,2,,3,,3,8,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
3,3,1980-10-15,24-033,IND,,CHI,L (-11),0,21:00,1,3,.333,0,0,,1,3,.333,1,1,2,0,0,1,2,3,3,-1.0,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
4,4,1980-10-18,24-036,IND,,BOS,W (+4),0,12:00,2,4,.500,0,0,,0,0,,,,3,4,,,,0,4,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
5,5,1980-10-21,24-039,IND,@,ATL,W (+5),0,19:00,0,5,.000,0,0,,0,0,,,,3,1,,2,2,2,0,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
6,6,1980-10-22,24-040,IND,,MIL,L (-14),0,20:00,3,5,.600,0,0,,0,0,,,,6,1,,3,,4,6,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
7,7,1980-10-24,24-042,IND,,ATL,W (+7),0,23:00,5,10,.500,0,0,,1,4,.250,,,10,1,0,3,3,1,11,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
8,8,1980-10-25,24-043,IND,@,CLE,L (-18),0,22:00,3,5,.600,0,0,,3,6,.500,4,2,6,1,0,1,3,2,9,6.5,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
9,9,1980-10-29,24-047,IND,,NYK,W (+7),0,22:00,3,3,1.000,0,,,4,5,.800,,,8,1,,3,,2,10,,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
10,10,1980-10-31,24-049,IND,@,CHI,W (+7),0,24:00,5,8,.625,0,0,,1,3,.333,2,5,7,0,0,0,1,3,11,7.3,1981,johnscl01,https://www.basketball-reference.com/players/j/johnscl01/gamelog/1981
