Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-24,27-173,SEA,,POR,W (+8),0,9:00,0,0,,0,0,,0,0,0,1,0,0,2,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
2,2,1975-10-26,27-175,SEA,,PHO,W (+14),0,12:00,2,3,.667,0,0,,1,4,5,2,0,0,6,4,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
3,3,1975-10-28,27-177,SEA,@,CHI,L (-11),0,27:00,4,5,.800,0,2,.000,1,3,4,1,0,0,6,8,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
4,4,1975-10-29,27-178,SEA,@,KCK,W (+1),0,16:00,0,2,.000,0,0,,,,5,0,0,0,2,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
5,5,1975-10-31,27-180,SEA,@,LAL,L (-16),0,19:00,5,10,.500,1,2,.500,,,2,1,,0,6,11,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
6,6,1975-11-02,27-182,SEA,,WSB,L (-9),0,14:00,2,4,.500,0,0,,,,5,0,,,1,4,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
7,7,1975-11-05,27-185,SEA,@,DET,L (-17),0,26:00,7,14,.500,0,2,.000,,,0,2,0,1,4,14,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
8,8,1975-11-06,27-186,SEA,@,WSB,L (-10),0,14:00,0,2,.000,0,0,,,,2,1,,,1,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
9,9,1975-11-08,27-188,SEA,@,ATL,L (-13),0,8:00,0,0,,0,0,,,,2,0,,1,1,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
10,10,1975-11-09,27-189,SEA,@,NOJ,W (+14),0,43:00,1,3,.333,2,4,.500,,,11,3,,,6,4,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
11,11,1975-11-12,27-192,SEA,,KCK,L (-15),0,27:00,3,4,.750,1,3,.333,,,9,1,0,2,4,7,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
12,12,1975-11-13,27-193,SEA,@,PHO,L (-3),0,18:00,1,3,.333,0,0,,0,3,3,1,1,0,6,2,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
13,13,1975-11-14,27-194,SEA,,CLE,W (+3),0,16:00,1,3,.333,1,4,.250,1,1,2,2,0,0,2,3,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
14,14,1975-11-16,27-196,SEA,,GSW,W (+4),0,11:00,0,1,.000,3,5,.600,2,2,4,1,1,0,2,3,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
15,15,1975-11-19,27-199,SEA,,CHI,W (+10),0,13:00,0,1,.000,0,0,,,,2,1,,,1,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
16,16,1975-11-23,27-203,SEA,,MIL,W (+8),0,10:00,0,1,.000,2,2,1.000,,,2,1,0,0,1,2,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
17,17,1975-11-25,27-205,SEA,@,NYK,W (+1),0,3:00,0,0,,0,0,,,,1,0,,,0,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
18,18,1975-11-26,27-206,SEA,@,BOS,W (+1),0,7:00,1,1,1.000,0,0,,,,1,1,,,1,2,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
19,19,1975-11-28,27-208,SEA,@,PHI,L (-19),0,2:00,0,0,,0,0,,0,0,0,0,,,2,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
20,20,1975-11-29,27-209,SEA,@,CLE,L (-16),0,9:00,1,1,1.000,1,2,.500,0,2,2,2,0,0,1,3,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
21,21,1976-01-11,27-252,SEA,,BUF,L (-21),0,10:00,1,2,.500,1,2,.500,,,2,2,,,4,3,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
22,22,1976-01-13,27-254,SEA,@,MIL,L (-6),0,8:00,0,0,,1,3,.333,0,0,0,0,0,0,3,1,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
23,23,1976-01-14,27-255,SEA,@,ATL,W (+2),0,5:00,1,1,1.000,2,4,.500,0,0,0,0,,,3,4,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
24,24,1976-01-16,27-257,SEA,@,WSB,L (-15),0,9:00,1,2,.500,0,2,.000,,,1,1,,,2,2,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
25,25,1976-01-17,27-258,SEA,@,BUF,L (-9),0,5:00,0,1,.000,0,0,,0,0,0,0,,,1,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
26,26,1976-01-21,27-262,SEA,@,DET,L (-7),0,7:00,1,3,.333,0,0,,,,2,0,,,1,2,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
27,27,1976-01-22,27-263,SEA,@,CLE,L (-10),0,9:00,0,0,,2,4,.500,1,0,1,1,0,0,0,2,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
28,28,1976-01-24,27-265,SEA,@,HOU,L (-7),0,3:00,0,0,,0,0,,0,0,0,0,,,0,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
29,29,1976-01-28,27-269,SEA,@,POR,L (-20),0,4:00,0,0,,0,0,,0,0,0,0,0,0,2,0,1976,hummejo01,https://www.basketball-reference.com/players/h/hummejo01/gamelog/1976
