Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-11-17,34-194,WSB,,NYK,W (+14),0,2:00,0,1,.000,0,0,,0,0,0,1,,,2,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
2,2,1976-11-20,34-197,WSB,,SAS,W (+6),0,3:00,0,0,,0,0,,0,0,0,1,0,0,2,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
3,3,1976-11-23,34-200,WSB,@,DEN,L (-21),0,5:00,0,1,.000,0,0,,0,0,0,1,1,0,0,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
4,4,1976-11-25,34-202,WSB,@,PHO,L (-6),0,12:00,0,1,.000,0,0,,1,0,1,3,0,0,2,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
5,5,1976-11-27,34-204,WSB,@,POR,L (-8),0,17:00,1,2,.500,2,2,1.000,0,1,1,4,1,0,1,4,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
6,6,1976-11-28,34-205,WSB,@,SEA,L (-1),0,12:00,0,3,.000,0,0,,,,3,1,0,,1,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
7,7,1976-11-30,34-207,WSB,@,LAL,L (-7),0,4:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
8,8,1976-12-02,34-209,WSB,@,ATL,W (+12),0,3:00,0,0,,0,0,,0,0,0,1,,,0,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
9,9,1976-12-10,34-217,WSB,,IND,W (+10),0,6:00,1,1,1.000,0,0,,0,0,0,1,2,,1,2,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
10,10,1976-12-15,34-222,WSB,,KCK,W (+4),1,31:00,1,5,.200,2,2,1.000,,,2,7,3,0,2,4,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
11,11,1976-12-17,34-224,WSB,@,BUF,W (+11),0,34:00,2,6,.333,4,4,1.000,,,6,9,,,1,8,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
12,12,1976-12-18,34-225,WSB,,GSW,L (-5),1,40:00,5,7,.714,0,0,,2,2,4,6,4,1,3,10,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
13,13,1976-12-22,34-229,WSB,@,HOU,L (-21),1,35:00,3,9,.333,2,3,.667,,,3,5,0,0,2,8,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
14,14,1976-12-23,34-230,WSB,@,SAS,L (-2),1,27:00,1,3,.333,0,0,,,,1,4,1,0,3,2,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
15,15,1976-12-25,34-232,WSB,,CLE,W (+18),0,13:00,1,3,.333,2,2,1.000,3,2,5,3,1,0,2,4,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
16,16,1976-12-26,34-233,WSB,@,NOJ,L (-9),0,20:00,0,3,.000,0,0,,,,3,2,,,4,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
17,17,1976-12-28,34-235,WSB,@,IND,W (+6),0,13:00,2,2,1.000,0,0,,,,1,1,2,0,2,4,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
18,18,1976-12-29,34-236,WSB,,ATL,W (+4),0,17:00,3,4,.750,0,0,,,,2,1,,,0,6,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
19,19,1977-01-01,34-239,WSB,,HOU,W (+15),0,15:00,2,6,.333,0,0,,,,2,2,4,0,1,4,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
20,20,1977-01-05,34-243,WSB,,NYN,W (+15),0,6:00,0,0,,0,0,,0,0,0,1,,,3,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
21,21,1977-01-07,34-245,WSB,,PHO,W (+10),0,13:00,1,3,.333,0,0,,1,1,2,1,0,0,1,2,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
22,22,1977-01-08,34-246,WSB,@,CLE,L (-7),0,6:00,0,0,,0,0,,0,1,1,0,0,0,0,0,1977,weissbo01,https://www.basketball-reference.com/players/w/weissbo01/gamelog/1977
