Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1948-11-03,25-035,WSC,,PHW,W (+7),,,1,6,.167,1,1,1.000,,0,2,3,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
2,2,1948-11-04,25-036,WSC,@,PRO,W (+4),,,3,,,0,0,,,,,6,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
3,3,1948-11-06,25-038,WSC,,MNL,W (+5),,,0,,,0,0,,,,3,0,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
4,4,1948-11-10,25-042,WSC,,ROC,W (+7),,,2,,,0,0,,,,,4,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
5,5,1948-11-11,25-043,WSC,@,BLB,W (+2),,,1,,,1,2,.500,,,,3,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
6,6,1948-11-13,25-045,WSC,,FTW,W (+9),,,0,,,2,4,.500,,,,2,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
7,7,1948-11-17,25-049,WSC,@,NYK,W (+11),,,1,,,0,1,.000,,,,2,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
8,8,1948-11-20,25-052,WSC,,BOS,W (+15),,,3,,,1,4,.250,,,,7,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
9,9,1948-11-21,25-053,WSC,@,ROC,W (+3),,,1,,,3,5,.600,,,,5,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
10,10,1948-11-23,25-055,WSC,@,BOS,W (+3),,,0,,,1,1,1.000,,,,1,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
11,11,1948-11-25,25-057,WSC,@,PHW,W (+8),,,1,7,.143,0,2,.000,,2,1,2,1949,okeefdi01,https://www.basketball-reference.com/players/o/okeefdi01/gamelog/1949
