Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1969-10-17,30-343,BOS,,CIN,L (-2),,25:00,6,11,.545,0,0,,10,1,4,12,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
2,2,1969-10-18,30-344,BOS,@,BAL,L (-7),,42:00,9,21,.429,5,6,.833,9,2,4,23,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
3,3,1969-10-21,30-347,BOS,@,DET,L (-1),,,3,10,.300,5,5,1.000,4,,5,11,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
4,4,1969-10-24,30-350,BOS,,ATL,L (-12),,25:00,4,10,.400,1,1,1.000,3,2,5,9,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
5,5,1969-10-28,30-354,BOS,@,MIL,W (+13),,26:00,9,15,.600,3,4,.750,6,1,0,21,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
6,6,1969-10-31,30-357,BOS,,SDR,W (+5),,37:00,5,8,.625,5,6,.833,8,0,3,15,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
7,7,1969-11-01,30-358,BOS,@,PHI,W (+8),,26:00,7,14,.500,5,5,1.000,4,2,3,19,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
8,8,1969-11-05,30-362,BOS,@,ATL,L (-7),,14:00,1,4,.250,2,2,1.000,1,1,6,4,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
9,9,1969-11-07,30-364,BOS,,SFW,L (-1),,27:00,3,10,.300,1,1,1.000,2,2,5,7,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
10,10,1969-11-08,31-000,BOS,@,CHI,L (-16),,35:00,3,11,.273,3,4,.750,4,2,2,9,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
11,11,1969-11-11,31-003,BOS,,MIL,L (-11),,32:00,4,14,.286,1,1,1.000,4,1,4,9,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
12,12,1969-11-12,31-004,BOS,@,CIN,L (-9),,,2,6,.333,1,1,1.000,4,,4,5,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
13,13,1969-11-14,31-006,BOS,,BAL,L (-1),,17:00,1,5,.200,2,2,1.000,1,0,3,4,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
14,14,1969-11-15,31-007,BOS,@,NYK,L (-15),,,2,,,2,3,.667,,,0,6,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
15,15,1969-11-18,31-010,BOS,,PHO,W (+1),,12:00,0,3,.000,0,0,,2,1,5,0,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
16,16,1969-11-19,31-011,BOS,,CHI,W (+16),,32:00,7,13,.538,3,3,1.000,7,4,4,17,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
17,17,1969-11-21,31-013,BOS,@,SFW,L (-3),,25:00,3,8,.375,1,1,1.000,4,1,5,7,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
18,18,1969-11-22,31-014,BOS,@,SDR,L (-9),,,4,7,.571,3,3,1.000,8,1,4,11,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
19,19,1969-11-23,31-015,BOS,@,SEA,W (+9),,10:00,1,4,.250,1,1,1.000,7,0,1,3,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
20,20,1969-11-26,31-018,BOS,,PHI,L (-21),,28:00,2,11,.182,5,7,.714,5,4,4,9,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
21,21,1969-11-28,31-020,BOS,,ATL,L (-25),,13:00,3,5,.600,0,1,.000,3,0,5,6,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
22,22,1969-11-29,31-021,BOS,@,BAL,W (+15),,,8,,,1,1,1.000,,,,17,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
23,23,1969-12-03,31-025,BOS,,BAL,W (+8),,29:00,4,9,.444,3,4,.750,6,5,2,11,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
24,24,1969-12-05,31-027,BOS,,PHI,L (-1),,31:00,3,11,.273,2,2,1.000,11,1,3,8,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
25,25,1969-12-06,31-028,BOS,@,CHI,L (-2),,35:00,4,12,.333,1,1,1.000,7,0,6,9,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
26,26,1969-12-10,31-032,BOS,,LAL,W (+12),,34:00,5,12,.417,3,3,1.000,4,5,6,13,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
27,27,1969-12-12,31-034,BOS,,SDR,W (+3),,31:00,6,11,.545,2,3,.667,2,3,3,14,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
28,28,1969-12-16,31-038,BOS,,DET,W (+19),,,8,,,1,1,1.000,,,5,17,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
29,29,1969-12-17,31-039,BOS,,MIL,L (-18),,31:00,3,9,.333,2,2,1.000,3,2,5,8,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
30,30,1969-12-19,31-041,BOS,@,MIL,L (-4),,34:00,5,11,.455,6,6,1.000,6,0,2,16,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
31,31,1969-12-20,31-042,BOS,@,ATL,L (-16),,25:00,5,13,.385,0,0,,5,2,0,10,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
32,32,1969-12-23,31-045,BOS,,CHI,W (+5),,27:00,5,10,.500,3,3,1.000,3,1,2,13,1970,sandeto01,https://www.basketball-reference.com/players/s/sandeto01/gamelog/1970
