Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1963-10-16,23-000,DET,,PHI,L (-2),,,2,5.0,0.4,2,5,0.4,8.0,1.0,1,6,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
2,2,1963-10-19,23-003,DET,@,PHI,W (+3),,,3,7.0,0.429,0,0,,6.0,1.0,1,6,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
3,3,1963-10-30,23-014,DET,,BOS,L (-6),,,2,,,1,2,0.5,,,3,5,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
4,4,1963-11-02,23-017,DET,@,BOS,L (-8),,24:00,5,11.0,0.455,0,1,0.0,12.0,3.0,3,10,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
5,5,1963-11-06,23-021,DET,,PHI,W (+18),,,8,14.0,0.571,2,2,1.0,16.0,0.0,0,18,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
6,6,1964-01-08,23-084,DET,,BAL,L (-7),,,3,,,3,5,0.6,,,2,9,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
7,7,1964-01-09,23-085,DET,,BAL,W (+10),,,4,,,2,5,0.4,,,2,10,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
8,8,1964-01-11,23-087,DET,,STL,L (-5),,,3,,,2,4,0.5,,,1,8,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
9,9,1964-01-12,23-088,DET,@,CIN,L (-32),,,3,8.0,0.375,3,4,0.75,4.0,1.0,1,9,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
10,10,1964-01-15,23-091,DET,,SFW,L (-10),,24:00,2,10.0,0.2,1,2,0.5,6.0,5.0,6,5,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
11,11,1964-01-16,23-092,DET,,NYK,L (-8),,,7,14.0,0.5,5,8,0.625,10.0,,5,19,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
12,12,1964-01-17,23-093,DET,,NYK,W (+2),,,5,,,4,7,0.571,,,5,14,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
13,13,1964-01-18,23-094,DET,,BOS,L (-6),,,1,,,0,0,,,,0,2,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
14,14,1964-01-25,23-101,DET,,STL,L (-9),,,2,,,0,0,,,,1,4,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
15,15,1964-01-26,23-102,DET,@,STL,L (-2),,11:00,2,3.0,0.667,0,0,,3.0,2.0,1,4,1964,debusda01,https://www.basketball-reference.com/players/d/debusda01/gamelog/1964
