Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,28-047,CHI,,LAL,L (-20),1,23:00,4,6,.667,0,0,,2,6,8,3,1,0,3,8,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
2,2,1973-10-10,28-048,CHI,@,KCO,W (+15),1,14:00,1,3,.333,0,0,,1,4,5,1,1,0,4,2,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
3,3,1973-10-12,28-050,CHI,@,KCO,L (-4),1,13:00,1,5,.200,1,2,.500,0,2,2,1,0,,1,3,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
4,4,1973-10-20,28-058,CHI,@,NYK,W (+16),0,5:00,0,0,,1,2,.500,,,1,1,,,1,1,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
5,5,1973-10-21,28-059,CHI,@,CAP,W (+8),0,13:00,0,2,.000,0,0,,1,4,5,4,1,,1,0,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
6,6,1973-10-26,28-064,CHI,,HOU,W (+8),0,,0,1,.000,0,0,,,,5,1,,,3,0,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
7,7,1973-10-27,28-065,CHI,@,HOU,W (+10),0,,2,2,1.000,4,5,.800,,,12,,,,3,8,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
8,8,1973-11-02,28-071,CHI,,BUF,W (+10),0,3:00,1,3,.333,2,2,1.000,3,2,5,2,1,,4,4,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
9,9,1973-11-03,28-072,CHI,,CLE,W (+11),0,19:00,2,3,.667,3,4,.750,2,9,11,1,0,0,3,7,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
10,10,1973-11-04,28-073,CHI,,BUF,W (+6),0,17:00,1,1,1.000,0,0,,,,5,3,,,2,2,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
11,11,1973-11-08,28-077,CHI,@,GSW,W (+1),0,15:00,0,2,.000,1,2,.500,0,2,2,1,0,0,4,1,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
12,12,1973-11-10,28-079,CHI,@,POR,W (+2),0,10:00,1,1,1.000,0,0,,2,6,8,1,0,1,0,2,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
13,13,1973-11-11,28-080,CHI,@,SEA,W (+18),0,12:00,2,5,.400,1,1,1.000,3,2,5,4,0,0,3,5,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
14,14,1973-11-13,28-082,CHI,@,PHO,L (-8),0,5:00,0,1,.000,0,0,,0,1,1,0,0,1,0,0,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
15,15,1973-11-16,28-085,CHI,@,LAL,L (-16),0,24:00,3,11,.273,0,0,,3,1,4,4,0,1,4,6,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
16,16,1973-11-18,28-087,CHI,@,DET,W (+2),0,,0,,,0,0,,,,,,,,,0,1974,boerwto01,https://www.basketball-reference.com/players/b/boerwto01/gamelog/1974
