Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1972-10-10,29-186,SEA,@,NYK,L (-24),,14:00,2,4,.500,1,2,.500,7,3,1,5,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
2,2,1972-10-11,29-187,SEA,@,PHI,W (+5),,21:00,1,5,.200,2,2,1.000,10,1,2,4,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
3,3,1972-10-13,29-189,SEA,@,POR,W (+8),0,29:00,2,6,.333,0,0,,4,4,1,4,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
4,4,1972-10-20,29-196,SEA,,GSW,L (-9),0,27:00,3,7,.429,1,2,.500,9,2,3,7,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
5,5,1972-10-21,29-197,SEA,@,PHO,L (-12),1,22:00,4,5,.800,3,7,.429,9,1,6,11,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
6,6,1972-10-22,29-198,SEA,,POR,W (+1),1,41:00,8,13,.615,8,8,1.000,17,7,3,24,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
7,7,1972-11-12,29-219,SEA,,CLE,L (-6),1,22:00,0,3,.000,3,6,.500,9,4,6,3,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
8,8,1972-11-14,29-221,SEA,@,CHI,L (-17),1,23:00,2,2,1.000,1,2,.500,5,3,4,5,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
9,9,1972-11-15,29-222,SEA,@,KCO,L (-9),,17:00,2,5,.400,0,0,,7,0,0,4,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
10,10,1972-11-17,29-224,SEA,,PHI,W (+13),,12:00,0,1,.000,2,2,1.000,4,0,5,2,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
11,11,1972-11-18,29-225,SEA,@,POR,W (+2),1,29:00,3,5,.600,0,0,,5,2,3,6,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
12,12,1972-11-19,29-226,SEA,,BUF,W (+23),1,27:00,2,4,.500,1,2,.500,2,6,3,5,1973,foxji01,https://www.basketball-reference.com/players/f/foxji01/gamelog/1973
