Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1947-11-13,25-238,STB,@,CHS,L (-10),,,3,,,0,0.0,,,,2.0,6,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
2,2,1947-11-15,25-240,STB,@,NYK,L (-6),,,0,,,0,,,,,,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
3,3,1947-11-18,25-243,STB,@,BOS,W (+15),,,0,,,0,,,,,,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
4,4,1947-11-20,25-245,STB,,PRO,W (+6),,,2,4.0,0.5,0,0.0,,,,3.0,4,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
5,5,1947-11-22,25-247,STB,,WSC,W (+8),,,0,,,0,,,,,,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
6,6,1947-11-26,25-251,STB,@,WSC,L (-19),,,0,,,0,0.0,,,,1.0,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
7,7,1947-11-29,25-254,STB,,BLB,L (-4),,,0,,,0,0.0,,,,,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
8,8,1947-12-02,25-257,STB,@,PRO,W (+20),,,0,,,1,1.0,1.0,,,2.0,1,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
9,9,1947-12-18,25-273,STB,@,BLB,L (-7),,,0,,,0,1.0,0.0,,,,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
10,10,1947-12-19,25-274,STB,@,BOS,L (-8),,,1,,,0,,,,,,2,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
11,11,1947-12-25,25-280,STB,,WSC,L (-17),,,0,,,0,,,,,0.0,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
12,12,1948-01-06,25-292,PRO,@,BLB,L (-18),,,0,1.0,0.0,0,1.0,0.0,,0.0,0.0,0,1948,graywy01,https://www.basketball-reference.com/players/g/graywy01/gamelog/1948
