Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1949-11-03,22-109,BOS,@,SHE,L (-15),,,1,6,.167,11,12,.917,,0,5,13,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
2,2,1949-11-05,22-111,BOS,@,CHS,L (-16),,,4,,,1,1,1.000,,,,9,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
3,3,1949-11-06,22-112,BOS,@,WAT,L (-14),,,2,,,7,8,.875,,,,11,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
4,4,1949-11-10,22-116,BOS,,MNL,L (-14),,,0,,,3,3,1.000,,,0,3,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
5,5,1949-11-15,22-121,BOS,,BLB,L (-5),,,0,,,0,2,.000,,,,0,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
6,6,1949-11-16,22-122,BOS,@,PHW,L (-13),,,0,1,.000,0,0,,,0,1,0,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
7,7,1949-11-17,22-123,BOS,,INO,W (+22),,,1,,,0,0,,,,,2,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
8,8,1949-11-20,22-126,BOS,@,FTW,L (-10),,,0,,,0,0,,,,,0,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
9,9,1949-11-21,22-127,BOS,@,AND,W (+14),,,0,,,0,1,.000,,,,0,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
10,10,1949-11-22,22-128,BOS,@,TRI,L (-8),,,0,,,2,4,.500,,,,2,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
11,11,1949-11-24,22-130,BOS,,FTW,L (-14),,,3,,,3,5,.600,,,,9,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
12,12,1949-11-30,22-136,BOS,,SYR,L (-16),,,1,,,0,1,.000,,,,2,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
13,13,1949-12-03,22-139,BOS,@,TRI,L (-5),,,7,,,6,7,.857,,,,20,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
14,14,1949-12-04,22-140,BOS,@,STB,L (-9),,,2,,,4,6,.667,,,,8,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
15,15,1949-12-06,22-142,BOS,@,INO,L (-11),,,0,,,0,0,,,,,0,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
16,16,1949-12-15,22-151,BOS,,STB,W (+2),,,6,,,9,10,.900,,,,21,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
17,17,1949-12-18,22-154,BOS,@,MNL,L (-5),,,3,8,.375,5,11,.455,,5,3,11,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
18,18,1949-12-22,22-158,BOS,,MNL,W (+18),,,3,,,1,1,1.000,,,1,7,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
19,19,1949-12-23,22-159,BOS,@,WSC,L (-13),,,1,,,1,1,1.000,,,,3,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
20,20,1949-12-25,22-161,BOS,@,ROC,L (-9),,,3,,,2,3,.667,,,1,8,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
21,21,1949-12-26,22-162,BOS,,BLB,W (+25),,,2,,,5,6,.833,,,,9,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
22,22,1949-12-27,22-163,BOS,,NYK,W (+19),,,3,,,4,7,.571,,,,10,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
23,23,1949-12-30,22-166,BOS,,FTW,W (+19),,,3,,,2,5,.400,,,,8,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
24,24,1950-01-01,22-168,BOS,@,FTW,L (-8),,,3,,,2,3,.667,,,2,8,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
25,25,1950-01-04,22-171,BOS,@,STB,L (-4),,,0,,,0,1,.000,,,,0,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
26,26,1950-01-06,22-173,BOS,,BLB,W (+21),,,3,,,6,7,.857,,,,12,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
27,27,1950-01-08,22-175,BOS,@,MNL,L (-5),,,0,5,.000,3,4,.750,,4,3,3,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
28,28,1950-01-10,22-177,BOS,@,DNN,W (+13),,,0,,,2,3,.667,,,,2,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
29,29,1950-01-13,22-180,BOS,,CHS,L (-1),,,0,,,8,10,.800,,,,8,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
30,30,1950-01-14,22-181,BOS,@,NYK,L (-2),,,1,2,.500,0,1,.000,,1,2,2,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
31,31,1950-01-17,22-184,BOS,,MNL,L (-26),,,1,,,1,2,.500,,,3,3,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
32,32,1950-01-18,22-185,BOS,@,PHW,L (-8),,,4,7,.571,4,5,.800,,0,2,12,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
33,33,1950-01-19,22-186,BOS,,PHW,W (+23),,,2,,,5,7,.714,,,4,9,1950,leedeed01,https://www.basketball-reference.com/players/l/leedeed01/gamelog/1950
