Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1986-10-31,30-064,IND,@,PHI,L (-4),1,30:00,5,16,.313,0,0,,2,2,1.000,1,2,3,5,3,0,1,1,12,9.2,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
2,2,1986-11-01,30-065,IND,,DET,W (+3),1,35:00,8,19,.421,1,1,1.000,6,10,.600,0,3,3,4,1,0,2,2,23,13.2,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
3,3,1986-11-04,30-068,IND,,PHI,W (+4),1,43:00,16,29,.552,1,1,1.000,11,11,1.000,3,2,5,4,3,0,4,3,44,33.4,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
4,4,1986-11-05,30-069,IND,@,BOS,L (-31),1,25:00,5,16,.313,0,0,,0,0,,1,0,1,4,1,0,1,0,10,4.3,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
5,5,1986-11-08,30-072,IND,,SAS,W (+33),1,26:00,4,13,.308,0,0,,0,0,,0,2,2,3,2,0,2,1,8,2.8,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
6,6,1986-11-11,30-075,IND,@,MIL,L (-8),1,25:00,3,16,.188,0,1,.000,1,1,1.000,2,2,4,0,1,0,0,3,7,-1.2,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
7,7,1986-11-13,30-077,IND,@,NJN,W (+3),1,35:00,9,23,.391,0,2,.000,8,11,.727,1,3,4,3,4,1,1,2,26,18.9,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
8,8,1986-11-15,30-079,IND,,MIL,W (+1),1,31:00,4,15,.267,0,0,,4,4,1.000,2,2,4,4,1,0,1,3,12,6.7,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
9,9,1986-11-16,30-080,IND,@,WSB,L (-13),1,25:00,5,12,.417,1,1,1.000,0,0,,0,2,2,2,3,1,2,3,11,7.1,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
10,10,1986-11-18,30-082,IND,@,LAC,W (+5),1,37:00,10,21,.476,0,1,.000,4,4,1.000,0,1,1,3,0,0,0,3,24,14.5,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
11,11,1986-11-20,30-084,IND,@,SAC,L (-9),1,35:00,6,15,.400,0,1,.000,3,4,.750,1,1,2,2,2,0,3,1,15,7.5,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
12,12,1986-11-22,30-086,IND,@,SEA,L (-10),1,32:00,3,12,.250,0,3,.000,4,4,1.000,1,2,3,4,2,0,2,1,10,6.5,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
13,13,1986-11-23,30-087,IND,@,POR,L (-13),1,36:00,5,17,.294,0,2,.000,4,4,1.000,2,5,7,7,1,0,1,1,14,11.5,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
14,14,1986-11-26,30-090,IND,,HOU,L (-4),1,25:00,2,9,.222,0,0,,0,0,,0,1,1,4,1,0,2,2,4,-0.2,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
15,15,1986-11-28,30-092,IND,,DEN,W (+24),1,26:00,6,15,.400,0,0,,1,2,.500,5,1,6,5,0,0,0,1,13,11.4,1987,longjo01,https://www.basketball-reference.com/players/l/longjo01/gamelog/1987
