Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-25,31-189,PHO,@,POR,W (+1),1,26:00,3,11,.273,4,5,.800,1,5,6,3,3,0,5,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
2,2,1975-10-26,31-190,PHO,@,SEA,L (-14),1,35:00,6,7,.857,0,0,,2,5,7,1,3,0,5,12,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
3,3,1975-11-01,31-196,PHO,@,KCK,L (-6),1,38:00,2,6,.333,1,2,.500,2,3,5,1,1,0,3,5,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
4,4,1975-11-04,31-199,PHO,@,CHI,W (+16),1,32:00,7,10,.700,0,0,,1,1,2,1,2,1,1,14,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
5,5,1975-11-07,31-202,PHO,@,PHI,L (-4),1,28:00,4,15,.267,0,2,.000,4,3,7,1,0,0,6,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
6,6,1975-11-08,31-203,PHO,@,BUF,L (-5),1,24:00,4,14,.286,0,0,,2,0,2,2,0,0,1,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
7,7,1975-11-11,31-206,PHO,,NYK,W (+31),1,22:00,3,5,.600,6,6,1.000,2,4,6,1,0,0,1,12,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
8,8,1975-11-13,31-208,PHO,,SEA,W (+3),1,22:00,3,5,.600,3,4,.750,2,0,2,2,1,0,2,9,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
9,9,1975-11-14,31-209,PHO,@,LAL,L (-7),1,32:00,5,12,.417,3,4,.750,1,6,7,6,4,0,6,13,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
10,10,1975-11-19,31-214,PHO,,MIL,L (-2),1,34:00,5,8,.625,0,0,,4,6,10,3,3,0,2,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
11,11,1975-11-21,31-216,PHO,,HOU,W (+15),1,34:00,10,22,.455,1,2,.500,5,5,10,8,2,0,3,21,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
12,12,1975-11-26,31-221,PHO,,BUF,W (+1),1,33:00,6,12,.500,2,2,1.000,4,7,11,4,1,0,5,14,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
13,13,1975-11-28,31-223,PHO,,POR,W (+9),1,35:00,7,17,.412,4,4,1.000,1,9,10,6,1,0,1,18,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
14,14,1975-11-29,31-224,PHO,@,GSW,L (-12),1,34:00,6,14,.429,2,2,1.000,2,3,5,5,2,0,4,14,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
15,15,1975-12-02,31-227,PHO,,GSW,W (+17),1,23:00,4,7,.571,2,2,1.000,0,3,3,4,1,0,2,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
16,16,1975-12-05,31-230,PHO,,WSB,L (-5),1,36:00,5,13,.385,3,3,1.000,4,5,9,2,2,0,4,13,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
17,17,1975-12-07,31-232,PHO,,CHI,W (+17),1,35:00,6,15,.400,6,6,1.000,2,3,5,5,3,0,3,18,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
18,18,1975-12-09,31-234,PHO,@,NOJ,W (+15),1,37:00,5,9,.556,0,1,.000,1,5,6,4,2,0,3,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
19,19,1975-12-10,31-235,PHO,@,HOU,W (+14),1,37:00,1,8,.125,8,9,.889,4,6,10,2,2,0,3,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
20,20,1975-12-11,31-236,PHO,,PHI,L (-4),1,28:00,3,7,.429,0,0,,1,1,2,3,3,1,1,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
21,21,1975-12-13,31-238,PHO,,LAL,W (+8),1,22:00,4,13,.308,0,1,.000,2,1,3,5,2,0,6,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
22,22,1975-12-14,31-239,PHO,@,POR,W (+9),1,33:00,8,17,.471,0,0,,1,3,4,4,1,0,1,16,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
23,23,1975-12-17,31-242,PHO,,MIL,W (+5),1,36:00,10,13,.769,5,5,1.000,3,3,6,6,1,0,4,25,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
24,24,1975-12-19,31-244,PHO,,CLE,L (-4),1,45:00,9,12,.750,8,9,.889,1,2,3,5,1,0,6,26,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
25,25,1975-12-21,31-246,PHO,,NOJ,L (-13),1,31:00,3,8,.375,3,5,.600,0,3,3,2,3,0,5,9,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
26,26,1975-12-25,31-250,PHO,,KCK,W (+11),1,31:00,5,8,.625,6,6,1.000,2,1,3,7,3,0,4,16,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
27,27,1975-12-26,31-251,PHO,,BOS,L (-6),1,38:00,4,9,.444,4,4,1.000,1,3,4,2,1,0,5,12,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
28,28,1975-12-28,31-253,PHO,@,MIL,L (-3),1,37:00,9,13,.692,4,4,1.000,0,4,4,4,0,0,2,22,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
29,29,1976-01-01,31-257,PHO,@,WSB,L (-11),1,28:00,4,6,.667,0,0,,1,4,5,5,2,0,4,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
30,30,1976-01-03,31-259,PHO,@,ATL,W (+11),1,30:00,5,9,.556,2,2,1.000,1,3,4,1,3,0,3,12,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
31,31,1976-01-04,31-260,PHO,@,KCK,L (-12),1,32:00,7,13,.538,3,5,.600,1,1,2,2,0,0,3,17,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
32,32,1976-01-07,31-263,PHO,,GSW,L (-4),1,39:00,4,14,.286,1,2,.500,1,7,8,6,2,0,5,9,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
33,33,1976-01-08,31-264,PHO,@,GSW,L (-16),1,32:00,12,16,.750,1,1,1.000,3,2,5,1,1,0,3,25,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
34,34,1976-01-09,31-265,PHO,,SEA,L (-2),1,37:00,5,14,.357,7,7,1.000,3,4,7,2,3,0,5,17,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
35,35,1976-01-11,31-267,PHO,,NYK,L (-1),1,33:00,9,17,.529,3,3,1.000,0,5,5,3,3,0,4,21,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
36,36,1976-01-15,31-271,PHO,,BUF,L (-7),1,37:00,8,12,.667,6,7,.857,2,5,7,4,2,0,3,22,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
37,37,1976-01-17,31-273,PHO,@,CLE,L (-20),1,26:00,3,11,.273,1,2,.500,2,6,8,2,0,0,5,7,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
38,38,1976-01-18,31-274,PHO,@,DET,W (+4),1,35:00,0,5,.000,4,5,.800,5,1,6,4,0,0,4,4,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
39,39,1976-01-20,31-276,PHO,@,BUF,L (-9),1,27:00,1,2,.500,1,1,1.000,1,6,7,6,0,1,5,3,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
40,40,1976-01-21,31-277,PHO,@,BOS,L (-14),1,12:00,2,5,.400,0,0,,1,3,4,1,0,0,0,4,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
41,41,1976-02-11,31-298,PHO,,DET,W (+29),0,15:00,1,3,.333,4,4,1.000,0,5,5,3,1,0,0,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
42,42,1976-02-13,31-300,PHO,,BOS,L (-1),0,14:00,1,3,.333,6,6,1.000,2,1,3,0,0,0,5,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
43,43,1976-02-14,31-301,PHO,,NOJ,W (+19),0,9:00,1,3,.333,1,2,.500,0,0,0,0,0,0,0,3,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
44,44,1976-02-17,31-304,PHO,@,CHI,L (-3),0,24:00,4,7,.571,1,1,1.000,0,1,1,0,0,0,4,9,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
45,45,1976-02-18,31-305,PHO,@,DET,L (-11),0,6:00,0,4,.000,0,0,,1,1,2,0,0,0,0,0,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
46,46,1976-02-20,31-307,PHO,@,NOJ,W (+1),0,6:00,0,0,,0,0,,0,2,2,0,0,0,1,0,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
47,47,1976-02-21,31-308,PHO,@,HOU,W (+2),0,10:00,2,4,.500,0,0,,0,1,1,0,1,0,2,4,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
48,48,1976-02-24,31-311,PHO,,KCK,L (-3),0,17:00,3,6,.500,0,0,,0,2,2,3,0,0,1,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
49,49,1976-02-26,31-313,PHO,,ATL,W (+18),0,25:00,5,11,.455,0,0,,2,0,2,2,1,0,4,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
50,50,1976-02-28,31-315,PHO,@,WSB,L (-3),0,21:00,3,8,.375,2,2,1.000,0,3,3,3,1,0,1,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
51,51,1976-02-29,31-316,PHO,@,DET,W (+11),0,25:00,4,6,.667,2,2,1.000,2,3,5,4,0,0,1,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
52,52,1976-03-03,31-319,PHO,,CLE,W (+16),0,22:00,7,11,.636,1,1,1.000,1,2,3,5,0,0,2,15,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
53,53,1976-03-05,31-321,PHO,,CHI,W (+2),0,19:00,2,7,.286,2,2,1.000,0,0,0,1,0,0,1,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
54,54,1976-03-06,31-322,PHO,@,POR,L (-19),0,17:00,0,2,.000,0,0,,0,0,0,0,0,0,2,0,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
55,55,1976-03-07,31-323,PHO,,POR,W (+22),0,18:00,3,5,.600,2,2,1.000,0,1,1,1,1,0,0,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
56,56,1976-03-10,31-326,PHO,@,PHI,L (-17),0,23:00,3,6,.500,0,0,,0,6,6,0,0,0,3,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
57,57,1976-03-11,31-327,PHO,@,ATL,W (+5),0,19:00,3,8,.375,0,0,,1,3,4,4,1,0,2,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
58,58,1976-03-13,31-329,PHO,@,CLE,L (-22),0,16:00,2,11,.182,0,0,,1,3,4,3,0,0,0,4,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
59,59,1976-03-14,31-330,PHO,@,MIL,W (+2),0,6:00,2,3,.667,0,0,,1,0,1,1,1,0,0,4,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
60,60,1976-03-16,31-332,PHO,@,CHI,L (-33),0,22:00,4,9,.444,0,0,,0,2,2,0,0,0,3,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
61,61,1976-03-18,31-334,PHO,,DET,W (+6),0,6:00,0,1,.000,0,0,,1,0,1,1,0,0,0,0,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
62,62,1976-03-20,31-336,PHO,,LAL,W (+13),0,11:00,3,3,1.000,0,0,,0,1,1,2,0,0,2,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
63,63,1976-03-23,31-339,PHO,,SEA,W (+7),0,13:00,4,5,.800,2,2,1.000,0,3,3,3,0,0,2,10,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
64,64,1976-03-25,31-341,PHO,,ATL,W (+9),0,21:00,2,7,.286,0,0,,2,3,5,1,1,1,3,4,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
65,65,1976-03-27,31-343,PHO,,KCK,W (+17),0,3:00,0,1,.000,0,0,,1,0,1,1,0,0,0,0,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
66,66,1976-03-28,31-344,PHO,@,LAL,W (+3),0,21:00,2,5,.400,1,2,.500,1,6,7,1,0,0,4,5,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
67,67,1976-03-30,31-346,PHO,@,NYK,W (+16),0,19:00,1,4,.250,0,0,,2,1,3,2,0,1,2,2,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
68,68,1976-03-31,31-347,PHO,@,BOS,L (-20),0,20:00,3,7,.429,0,0,,4,1,5,2,0,0,3,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
69,69,1976-04-02,31-349,PHO,,POR,W (+3),0,16:00,4,6,.667,0,0,,1,4,5,1,0,0,3,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
70,70,1976-04-03,31-350,PHO,@,POR,L (-15),0,21:00,3,8,.375,0,0,,2,3,5,1,1,0,1,6,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
71,71,1976-04-04,31-351,PHO,@,SEA,L (-28),0,21:00,4,14,.286,0,0,,2,6,8,0,1,0,1,8,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
72,72,1976-04-06,31-353,PHO,@,GSW,L (-5),0,30:00,8,15,.533,2,4,.500,1,9,10,2,3,1,3,18,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
73,73,1976-04-08,31-355,PHO,,LAL,W (+15),0,24:00,7,11,.636,4,4,1.000,0,3,3,2,2,0,0,18,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
74,74,1976-04-10,31-357,PHO,,SEA,W (+26),0,24:00,7,11,.636,0,0,,2,3,5,0,0,0,2,14,1976,erickke01,https://www.basketball-reference.com/players/e/erickke01/gamelog/1976
