Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1965-10-15,28-342,SFW,,LAL,L (-7),,10:00,3,5,.600,1,1,1.000,2,1,1,7,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
2,2,1965-10-19,28-346,SFW,@,CIN,W (+1),,22:00,3,7,.429,1,2,.500,2,1,1,7,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
3,3,1965-10-23,28-350,SFW,@,BAL,W (+15),,20:00,5,10,.500,4,5,.800,3,2,2,14,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
4,4,1965-10-29,28-356,SFW,,NYK,W (+10),,18:00,3,6,.500,1,1,1.000,1,2,3,7,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
5,5,1965-10-30,28-357,SFW,@,LAL,W (+2),,23:00,3,3,1.000,3,6,.500,1,5,4,9,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
6,6,1965-10-31,28-358,SFW,,NYK,L (-1),,22:00,3,5,.600,3,4,.750,2,1,3,9,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
7,7,1965-11-03,28-361,SFW,@,CIN,L (-14),,16:00,3,9,.333,1,3,.333,3,0,4,7,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
8,8,1965-11-04,28-362,SFW,,PHI,W (+2),,8:00,1,4,.250,1,2,.500,1,0,3,3,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
9,9,1965-11-05,28-363,SFW,@,PHI,L (-18),,15:00,1,2,.500,2,2,1.000,0,0,5,4,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
10,10,1965-11-06,28-364,SFW,,DET,W (+10),,8:00,2,4,.500,2,2,1.000,1,0,2,6,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
11,11,1965-11-09,29-002,SFW,,DET,W (+5),,19:00,3,6,.500,3,4,.750,5,1,2,9,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
12,12,1965-11-11,29-004,SFW,,PHI,L (-8),,9:00,1,3,.333,0,1,.000,3,1,0,2,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
13,13,1965-11-12,29-005,SFW,@,DET,W (+1),,20:00,4,8,.500,1,1,1.000,4,2,3,9,1966,attleal01,https://www.basketball-reference.com/players/a/attleal01/gamelog/1966
