Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,25-305,DEN,,MIL,W (+18),1,37:00,10,13,.769,6,6,1.000,2,12,14,4,3,3,1,4,26,31.2,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
2,2,1977-10-21,25-307,DEN,,LAL,W (+5),1,39:00,6,10,.600,5,5,1.000,3,9,12,6,1,3,4,3,17,19.3,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
3,3,1977-10-22,25-308,DEN,@,DET,L (-20),1,24:00,4,8,.500,2,2,1.000,2,4,6,7,1,2,8,1,10,7.5,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
4,4,1977-10-25,25-311,DEN,@,IND,L (-25),1,30:00,3,7,.429,2,2,1.000,4,6,10,4,0,2,2,4,8,9.5,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
5,5,1977-10-26,25-312,DEN,,POR,W (+3),1,28:00,6,9,.667,5,6,.833,1,6,7,2,2,2,1,3,17,17.8,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
6,6,1977-10-29,25-315,DEN,,BUF,W (+16),1,24:00,4,4,1.000,1,2,.500,0,5,5,3,4,0,2,1,9,12.6,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
7,7,1977-11-01,25-318,DEN,@,CLE,L (-17),1,33:00,4,9,.444,2,7,.286,3,6,9,2,0,2,1,2,10,8.2,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
8,8,1977-11-02,25-319,DEN,@,BUF,L (-4),1,36:00,4,8,.500,3,3,1.000,4,3,7,4,2,3,4,2,11,12.8,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
9,9,1977-11-04,25-321,DEN,@,BOS,W (+2),1,32:00,8,13,.615,6,10,.600,3,4,7,2,0,2,3,5,22,15.6,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
10,10,1977-11-05,25-322,DEN,@,PHI,L (-31),1,27:00,9,13,.692,1,1,1.000,,,3,2,,,1,3,19,,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
11,11,1977-11-08,25-325,DEN,@,MIL,W (+10),1,33:00,9,11,.818,0,0,,1,11,12,2,3,1,4,1,18,18.6,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
12,12,1977-11-09,25-326,DEN,,NOJ,W (+3),1,35:00,7,12,.583,2,2,1.000,3,10,13,5,3,1,3,2,16,18.9,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
13,13,1977-11-12,25-329,DEN,,KCK,W (+5),1,28:00,9,12,.750,2,3,.667,3,7,10,4,2,1,1,2,20,22.7,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
14,14,1977-11-15,25-332,DEN,,DET,W (+10),1,36:00,5,10,.500,3,4,.750,1,10,11,3,2,2,2,4,13,13.2,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
15,15,1977-11-18,25-335,DEN,,SAS,W (+11),1,34:00,6,12,.500,1,1,1.000,4,12,16,3,1,4,2,4,13,15.7,1978,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1978
