Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,28-359,DEN,,MIL,W (+18),1,37:00,7,15,.467,7,9,.778,6,10,16,8,0,0,4,1,21,20.9,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
2,2,1977-10-21,28-361,DEN,,LAL,W (+5),1,36:00,9,26,.346,5,7,.714,7,6,13,2,2,0,2,4,23,14.1,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
3,3,1977-10-22,28-362,DEN,@,DET,L (-20),1,28:00,6,17,.353,0,0,,2,7,9,3,0,0,2,3,12,4.9,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
4,4,1977-10-25,29-000,DEN,@,IND,L (-25),1,32:00,7,13,.538,5,5,1.000,5,4,9,6,0,0,9,3,19,11.4,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
5,5,1977-10-26,29-001,DEN,,POR,W (+3),1,26:00,4,10,.400,2,3,.667,1,6,7,6,1,0,4,5,10,5.9,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
6,6,1977-10-29,29-004,DEN,,BUF,W (+16),1,29:00,10,16,.625,5,7,.714,1,5,6,4,1,0,2,2,25,20.2,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
7,7,1977-11-01,29-007,DEN,@,CLE,L (-17),1,27:00,2,12,.167,4,4,1.000,3,10,13,4,0,0,7,3,8,0.1,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
8,8,1977-11-02,29-008,DEN,@,BUF,L (-4),0,23:00,2,9,.222,0,2,.000,0,5,5,3,0,0,0,2,4,0.5,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
9,9,1977-11-04,29-010,DEN,@,BOS,W (+2),1,37:00,4,10,.400,3,3,1.000,2,12,14,6,0,1,3,4,11,10.9,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
10,10,1977-11-05,29-011,DEN,@,PHI,L (-31),1,25:00,3,7,.429,2,2,1.000,,,4,4,,,3,1,8,,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
11,11,1977-11-08,29-014,DEN,@,MIL,W (+10),1,26:00,2,6,.333,3,3,1.000,2,8,10,4,1,0,5,2,7,5.4,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
12,12,1977-11-09,29-015,DEN,,NOJ,W (+3),1,33:00,10,22,.455,6,7,.857,2,4,6,2,1,1,2,3,26,16.7,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
13,13,1977-11-12,29-018,DEN,,KCK,W (+5),1,33:00,8,18,.444,6,8,.750,4,7,11,3,2,0,3,1,22,17.4,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
14,14,1977-11-15,29-021,DEN,,DET,W (+10),1,35:00,12,20,.600,0,1,.000,8,7,15,4,1,0,4,3,24,20.7,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
15,15,1977-11-18,29-024,DEN,,SAS,W (+11),1,36:00,6,16,.375,3,5,.600,5,7,12,6,3,1,1,3,15,16.7,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
16,16,1977-11-20,29-026,DEN,@,NJN,W (+7),1,37:00,7,20,.350,10,11,.909,7,2,9,6,2,0,1,4,24,21.5,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
17,17,1977-11-22,29-028,DEN,@,WSB,W (+5),1,40:00,12,18,.667,2,2,1.000,2,4,6,5,1,1,4,5,26,20.0,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
18,18,1977-11-23,29-029,DEN,@,ATL,L (-1),1,34:00,4,9,.444,5,5,1.000,4,6,10,8,4,1,5,2,13,17.4,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
19,19,1977-11-24,29-030,DEN,@,NOJ,L (-2),1,35:00,13,19,.684,3,4,.750,4,6,10,1,2,0,1,5,29,24.8,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
20,20,1977-11-26,29-032,DEN,,IND,W (+13),1,32:00,11,18,.611,5,8,.625,5,10,15,2,1,0,4,4,27,20.9,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
21,21,1977-11-27,29-033,DEN,@,PHO,L (-18),1,32:00,7,11,.636,3,6,.500,3,7,10,2,0,0,4,3,17,11.3,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
22,22,1977-11-29,29-035,DEN,,SEA,W (+16),1,27:00,7,12,.583,6,6,1.000,3,7,10,2,0,2,3,2,20,17.6,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
23,23,1977-12-02,29-038,DEN,,NJN,W (+34),1,36:00,7,20,.350,8,13,.615,1,9,10,1,2,1,2,4,22,12.0,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
24,24,1977-12-04,29-040,DEN,@,LAL,W (+2),1,38:00,11,20,.550,1,2,.500,4,5,9,7,2,0,2,2,23,21.4,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
25,25,1977-12-07,29-043,DEN,,ATL,W (+7),1,40:00,10,15,.667,14,16,.875,5,8,13,2,3,2,1,3,34,36.2,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
26,26,1977-12-10,29-046,DEN,,MIL,W (+7),1,32:00,7,13,.538,3,3,1.000,2,5,7,2,0,0,4,5,17,9.0,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
27,27,1977-12-13,29-049,DEN,@,CHI,L (-3),1,24:00,6,10,.600,1,1,1.000,3,6,9,3,1,0,2,6,13,11.0,1978,isselda01,https://www.basketball-reference.com/players/i/isselda01/gamelog/1978
