Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1971-10-12,21-163,CIN,,ATL,W (+14),,,6,11,.545,2,2,1.000,1,1,4,14,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
2,2,1971-10-19,21-170,CIN,,SEA,L (-1),,21:00,6,14,.429,1,1,1.000,5,3,4,13,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
3,3,1971-10-23,21-174,CIN,@,POR,L (-4),0,18:00,4,9,.444,0,0,,3,1,3,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
4,4,1971-10-24,21-175,CIN,@,SEA,L (-18),,29:00,6,15,.400,1,1,1.000,6,2,5,13,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
5,5,1971-10-26,21-177,CIN,@,PHO,L (-27),,33:00,5,17,.294,3,5,.600,2,1,5,13,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
6,6,1971-10-29,21-180,CIN,@,LAL,L (-12),,23:00,4,14,.286,0,0,,6,3,6,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
7,7,1971-10-30,21-181,CIN,@,GSW,L (-4),0,24:00,8,12,.667,2,4,.500,7,2,5,18,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
8,8,1971-11-03,21-185,CIN,,PHI,W (+24),,18:00,2,4,.500,2,3,.667,4,1,1,6,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
9,9,1971-11-06,21-188,CIN,,PHO,W (+15),1,30:00,8,18,.444,1,2,.500,6,2,3,17,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
10,10,1971-11-08,21-190,CIN,,BOS,L (-11),,,12,16,.750,2,3,.667,4,0,5,26,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
11,11,1971-11-10,21-192,CIN,,NYK,W (+14),,26:00,5,15,.333,4,6,.667,6,2,1,14,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
12,12,1971-11-13,21-195,CIN,,GSW,W (+9),1,30:00,5,13,.385,1,3,.333,7,0,6,11,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
13,13,1971-11-16,21-198,CIN,@,BUF,L (-4),,,11,18,.611,5,7,.714,8,1,,27,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
14,14,1971-11-17,21-199,CIN,,BAL,L (-10),,41:00,5,18,.278,2,2,1.000,2,5,6,12,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
15,15,1971-11-19,21-201,CIN,@,BOS,W (+4),1,48:00,7,21,.333,2,3,.667,6,4,3,16,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
16,16,1971-11-23,21-205,CIN,@,NYK,L (-15),,44:00,8,21,.381,2,4,.500,5,3,5,18,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
17,17,1971-11-24,21-206,CIN,,POR,W (+2),1,33:00,10,13,.769,0,1,.000,6,3,6,20,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
18,18,1971-11-26,21-208,CIN,@,CLE,L (-14),1,44:00,4,16,.250,2,3,.667,1,3,5,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
19,19,1971-11-27,21-209,CIN,,MIL,L (-33),,,5,20,.250,0,0,,11,1,,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
20,20,1971-11-30,21-212,CIN,@,BAL,W (+15),,45:00,13,22,.591,3,4,.750,9,10,3,29,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
21,21,1971-12-01,21-213,CIN,,CHI,L (-8),1,27:00,3,13,.231,0,0,,6,1,5,6,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
22,22,1971-12-03,21-215,CIN,@,MIL,L (-38),,33:00,5,13,.385,0,0,,3,2,4,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
23,23,1971-12-04,21-216,CIN,,SEA,L (-2),,31:00,5,12,.417,0,0,,4,0,1,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
24,24,1971-12-07,21-219,CIN,@,BUF,L (-24),,,4,10,.400,1,1,1.000,2,1,,9,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
25,25,1971-12-08,21-220,CIN,,PHI,L (-6),,18:00,3,7,.429,2,3,.667,2,2,3,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
26,26,1971-12-10,21-222,CIN,@,PHI,W (+7),,17:00,1,6,.167,0,0,,2,3,4,2,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
27,27,1971-12-11,21-223,CIN,,CLE,W (+8),0,19:00,3,6,.500,2,2,1.000,4,0,5,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
28,28,1971-12-12,21-224,CIN,,BOS,L (-13),,,3,13,.231,4,5,.800,5,0,2,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
29,29,1971-12-15,21-227,CIN,,PHO,L (-19),1,27:00,3,10,.300,1,2,.500,4,2,5,7,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
30,30,1971-12-16,21-228,CIN,@,DET,L (-6),,,4,9,.444,1,2,.500,6,1,,9,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
31,31,1971-12-18,21-230,CIN,,HOU,L (-10),,,3,8,.375,0,0,,4,0,,6,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
32,32,1971-12-19,21-231,CIN,@,ATL,L (-2),0,13:00,2,8,.250,1,2,.500,2,2,1,5,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
33,33,1971-12-22,21-234,CIN,,ATL,L (-3),,15:00,1,3,.333,0,0,,2,2,5,2,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
34,34,1971-12-25,21-237,CIN,,BOS,L (-5),,,2,5,.400,1,1,1.000,4,0,,5,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
35,35,1971-12-28,21-240,CIN,@,BAL,L (-32),,16:00,3,10,.300,0,0,,2,0,1,6,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
36,36,1971-12-29,21-241,CIN,,GSW,L (-5),0,20:00,6,13,.462,0,0,,5,2,3,12,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
37,37,1972-01-01,21-244,CIN,@,NYK,L (-10),,6:00,0,1,.000,1,1,1.000,2,0,2,1,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
38,38,1972-01-05,21-248,CIN,,MIL,L (-9),,18:00,4,6,.667,1,1,1.000,4,1,3,9,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
39,39,1972-01-07,21-250,CIN,@,DET,L (-19),,,6,11,.545,1,1,1.000,1,1,,13,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
40,40,1972-01-08,21-251,CIN,,BUF,L (-10),,,2,9,.222,4,5,.800,7,2,,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
41,41,1972-01-09,21-252,CIN,@,CHI,L (-4),0,21:00,5,9,.556,0,0,,1,1,6,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
42,42,1972-01-11,21-254,CIN,@,BUF,W (+2),,,4,11,.364,0,0,,3,2,,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
43,43,1972-01-12,21-255,CIN,,LAL,W (+1),,4:00,1,3,.333,3,4,.750,1,0,1,5,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
44,44,1972-01-14,21-257,CIN,,ATL,W (+24),,22:00,7,12,.583,4,4,1.000,5,2,6,18,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
45,45,1972-01-16,21-259,CIN,,CLE,W (+20),,34:00,6,12,.500,5,5,1.000,4,4,2,17,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
46,46,1972-01-20,21-263,CIN,,HOU,L (-17),,,2,7,.286,2,2,1.000,4,1,,6,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
47,47,1972-01-22,21-265,CIN,,CLE,W (+17),0,26:00,7,12,.583,0,4,.000,5,5,1,14,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
48,48,1972-01-23,21-266,CIN,@,BAL,L (-31),,26:00,5,16,.313,3,4,.750,5,2,3,13,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
49,49,1972-01-26,21-269,CIN,@,PHI,L (-11),,18:00,6,13,.462,0,0,,2,0,2,12,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
50,50,1972-01-28,21-271,CIN,,BAL,L (-8),,,0,1,.000,0,0,,0,0,1,0,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
51,51,1972-01-29,21-272,CIN,@,CLE,W (+2),0,9:00,0,1,.000,2,2,1.000,2,1,0,2,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
52,52,1972-02-04,21-278,CIN,@,BOS,L (-13),,25:00,7,16,.438,0,2,.000,1,2,5,14,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
53,53,1972-02-05,21-279,CIN,,DET,W (+1),,,7,10,.700,0,0,,3,2,6,14,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
54,54,1972-02-06,21-280,CIN,@,CHI,L (-25),,37:00,9,14,.643,0,0,,2,2,3,18,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
55,55,1972-02-08,21-282,CIN,@,POR,L (-4),1,26:00,3,9,.333,2,2,1.000,8,0,4,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
56,56,1972-02-10,21-284,CIN,@,SEA,L (-22),,33:00,5,16,.313,0,0,,6,5,5,10,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
57,57,1972-02-12,21-286,CIN,@,PHO,L (-22),1,34:00,8,18,.444,6,6,1.000,7,3,5,22,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
58,58,1972-02-13,21-287,CIN,@,HOU,L (-1),,,12,22,.545,1,1,1.000,7,0,,25,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
59,59,1972-02-15,21-289,CIN,@,LAL,L (-7),,35:00,8,18,.444,0,0,,7,2,5,16,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
60,60,1972-02-17,21-291,CIN,,MIL,L (-14),,29:00,1,8,.125,2,3,.667,5,3,4,4,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
61,61,1972-02-18,21-292,CIN,@,CLE,L (-24),0,33:00,7,13,.538,6,6,1.000,5,2,5,20,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
62,62,1972-02-19,21-293,CIN,,CLE,W (+20),0,40:00,12,20,.600,9,12,.750,7,5,3,33,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
63,63,1972-02-20,21-294,CIN,@,ATL,W (+9),,28:00,4,12,.333,0,0,,7,2,5,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
64,64,1972-02-23,21-297,CIN,,POR,W (+4),1,27:00,4,10,.400,0,0,,8,5,2,8,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
65,65,1972-02-24,21-298,CIN,,BUF,W (+11),,,5,9,.556,1,1,1.000,6,0,,11,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
66,66,1972-02-25,21-299,CIN,@,LAL,L (-21),,43:00,9,17,.529,2,2,1.000,9,4,4,20,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
67,67,1972-02-26,21-300,CIN,@,SEA,L (-16),,29:00,4,12,.333,1,1,1.000,5,2,3,9,1972,willina01,https://www.basketball-reference.com/players/w/willina01/gamelog/1972
