Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1953-12-05,23-291,MLH,@,BOS,L (-18),,16:00,1,6.0,0.167,2,4,0.5,,3.0,4,4,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
2,2,1953-12-09,23-295,MLH,,FTW,L (-24),,,0,3.0,0.0,0,0,,3.0,0.0,2,0,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
3,3,1953-12-10,23-296,MLH,@,SYR,L (-20),,9:00,1,3.0,0.333,1,1,1.0,3.0,0.0,1,3,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
4,4,1953-12-11,23-297,MLH,,NYK,W (+12),,,0,,,0,0,,,,0,0,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
5,5,1953-12-13,23-299,MLH,@,BLB,W (+3),,,0,,,0,0,,,,3,0,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
6,6,1953-12-16,23-302,MLH,,MNL,L (-6),,,2,,,1,3,0.333,,,2,5,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
7,7,1953-12-19,23-305,MLH,,FTW,L (-6),,,0,,,0,0,,,,1,0,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
8,8,1953-12-21,23-307,MLH,,BOS,L (-16),,,0,,,0,0,,,,1,0,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
9,9,1953-12-23,23-309,MLH,,BOS,L (-6),,,0,,,0,0,,,,2,0,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
10,10,1953-12-26,23-312,MLH,,BOS,W (+7),,,1,,,0,0,,,,1,2,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
11,11,1953-12-27,23-313,MLH,@,SYR,L (-21),,4:00,1,2.0,0.5,0,0,,0.0,1.0,3,2,1954,dykerge01,https://www.basketball-reference.com/players/d/dykerge01/gamelog/1954
