Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,25-204,NOJ,@,WSB,L (-16),1,26:00,9,17,.529,4,5,.800,,,11,1,,,,4,22,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
2,2,1978-10-15,25-206,NOJ,,MIL,L (-11),1,35:00,6,12,.500,8,10,.800,,,18,3,1,2,2,3,20,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
3,3,1978-10-17,25-208,NOJ,,DET,W (+5),1,30:00,6,14,.429,5,6,.833,,,15,5,,,,4,17,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
4,4,1978-10-19,25-210,NOJ,,BOS,W (+5),1,34:00,9,14,.643,4,4,1.000,2,3,5,5,1,4,1,3,22,23.2,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
5,5,1978-10-21,25-212,NOJ,@,PHI,L (-19),1,24:00,2,7,.286,6,7,.857,,,8,2,,,,6,10,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
6,6,1978-10-24,25-215,NOJ,@,CLE,L (-18),1,23:00,3,6,.500,0,0,,2,5,7,4,1,0,4,1,6,5.3,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
7,7,1978-10-25,25-216,NOJ,@,KCK,L (-5),1,20:00,2,4,.500,3,4,.750,,,8,4,0,,,3,7,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
8,8,1978-10-26,25-217,NOJ,,NYK,W (+12),1,30:00,7,13,.538,8,9,.889,,,15,1,,,,5,22,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
9,9,1978-10-31,25-222,NOJ,,CHI,W (+5),1,12:00,0,3,.000,2,2,1.000,2,4,6,3,0,2,3,5,2,1.0,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
10,10,1978-11-02,25-224,NOJ,,PHO,L (-7),1,23:00,2,6,.333,2,4,.500,4,4,8,4,1,1,3,1,6,6.9,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
11,11,1978-11-04,25-226,NOJ,@,MIL,W (+8),1,33:00,6,11,.545,3,3,1.000,,,11,2,3,2,,6,15,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
12,12,1978-11-07,25-229,NOJ,,SDC,L (-6),1,31:00,5,12,.417,5,5,1.000,,,10,4,,2,2,4,15,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
13,13,1978-11-10,25-232,NOJ,,SAS,W (+11),1,23:00,5,9,.556,3,3,1.000,,,11,0,4,1,5,6,13,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
14,14,1978-11-12,25-234,NOJ,@,PHO,L (-6),1,32:00,5,8,.625,6,6,1.000,3,8,11,0,1,1,5,4,16,12.0,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
15,15,1978-11-14,25-236,NOJ,@,POR,L (-20),1,25:00,3,7,.429,1,2,.500,1,5,6,3,1,1,1,4,7,6.3,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
16,16,1978-11-15,25-237,NOJ,@,SEA,L (-17),1,19:00,4,9,.444,1,1,1.000,4,3,7,0,,,,4,9,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
17,17,1978-11-17,25-239,NOJ,@,LAL,L (-12),1,39:00,9,22,.409,9,11,.818,12,13,25,8,1,2,2,4,27,31.1,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
18,18,1978-11-18,25-240,NOJ,@,SDC,L (-3),1,28:00,5,9,.556,8,11,.727,,,12,3,,0,3,3,18,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
19,19,1978-11-21,25-243,NOJ,,NJN,W (+22),1,27:00,7,12,.583,9,11,.818,,,15,4,,,,5,23,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
20,20,1978-11-23,25-245,NOJ,,GSW,W (+8),1,43:00,6,14,.429,2,2,1.000,4,11,15,3,2,2,5,3,14,12.0,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
21,21,1978-11-24,25-246,NOJ,@,NJN,L (-3),1,26:00,0,7,.000,7,10,.700,,,10,4,,,,4,7,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
22,22,1978-11-25,25-247,NOJ,@,NYK,L (-7),1,31:00,3,9,.333,4,4,1.000,,,12,7,,,,2,10,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
23,23,1978-11-28,25-250,NOJ,,PHI,W (+4),1,39:00,3,7,.429,5,5,1.000,,,11,4,,,,3,11,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
24,24,1978-11-30,25-252,NOJ,,DEN,W (+6),1,42:00,4,12,.333,9,11,.818,4,16,20,7,2,4,8,6,17,16.3,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
25,25,1978-12-01,25-253,NOJ,,WSB,L (-2),1,42:00,4,7,.571,6,6,1.000,,,16,4,,,,5,14,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
26,26,1978-12-02,25-254,NOJ,@,ATL,L (-34),1,24:00,1,2,.500,0,0,,,,4,1,,,,2,2,,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
27,27,1978-12-05,25-257,NOJ,,LAL,L (-12),1,38:00,7,15,.467,3,5,.600,5,12,17,5,1,2,6,6,17,13.1,1979,kelleri01,https://www.basketball-reference.com/players/k/kelleri01/gamelog/1979
