Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1960-10-19,24-008,CIN,,LAL,W (+17),,,4,7,.571,2,2,1.000,7,4,5,10,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
2,2,1960-10-20,24-009,CIN,@,NYK,W (+8),,,2,,,0,0,,3,,3,4,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
3,3,1960-10-22,24-011,CIN,,NYK,W (+2),,,3,,,1,2,.500,1,,4,7,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
4,4,1960-10-23,24-012,CIN,,STL,W (+11),,,0,,,0,0,,4,,3,0,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
5,5,1960-10-26,24-015,CIN,@,DET,L (-14),,,0,,,2,2,1.000,1,,4,2,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
6,6,1960-10-27,24-016,CIN,,SYR,W (+3),,,0,,,1,1,1.000,1,,1,1,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
7,7,1960-10-29,24-018,CIN,@,STL,L (-16),,,2,,,0,0,,3,,6,4,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
8,8,1960-11-01,24-021,CIN,,PHW,L (-18),,,1,5,.200,0,0,,4,0,2,2,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
9,9,1960-11-05,24-025,CIN,@,BOS,W (+9),,31:00,6,16,.375,3,4,.750,13,1,5,15,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
10,10,1960-11-08,24-028,CIN,,BOS,L (-16),,,0,,,2,3,.667,7,,5,2,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
11,11,1960-11-11,24-031,CIN,,BOS,L (-18),,,2,,,1,2,.500,8,,1,5,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
12,12,1960-11-12,24-032,CIN,@,DET,L (-4),,,0,,,0,0,,1,,3,0,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
13,13,1960-11-16,24-036,CIN,@,SYR,L (-37),,5:00,1,3,.333,0,0,,0,0,0,2,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
14,14,1960-11-19,24-039,CIN,@,STL,L (-1),,,1,3,.333,1,2,.500,2,,3,3,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
15,15,1960-11-20,24-040,CIN,,BOS,L (-17),,,0,,,0,0,,0,,0,0,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
16,16,1960-11-22,24-042,CIN,,LAL,L (-15),,,3,,,4,4,1.000,2,,2,10,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
17,17,1960-11-23,24-043,CIN,,LAL,W (+4),,,5,,,0,0,,4,,4,10,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
18,18,1960-11-24,24-044,CIN,,LAL,L (-8),,11:00,0,3,.000,3,3,1.000,5,,4,3,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
19,19,1960-11-26,24-046,CIN,@,PHW,L (-30),,,6,8,.750,5,5,1.000,13,2,1,17,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
20,20,1960-11-27,24-047,CIN,,NYK,L (-4),,,7,,,1,1,1.000,14,,6,15,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
21,21,1960-11-29,24-049,CIN,,SYR,L (-24),,31:00,4,7,.571,2,3,.667,11,,4,10,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
22,22,1960-12-01,24-051,CIN,,SYR,L (-11),,,2,6,.333,1,1,1.000,7,,5,5,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
23,23,1960-12-04,24-054,CIN,,DET,L (-1),,,5,7,.714,2,2,1.000,4,,6,12,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
24,24,1960-12-06,24-056,CIN,@,NYK,W (+5),,,5,,,0,0,,7,,4,10,1961,stavela01,https://www.basketball-reference.com/players/s/stavela01/gamelog/1961
