Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-19,22-202,WSB,,NOJ,W (+18),,4:00,0,0,,1,2,.500,0,0,0,1,,,1,1,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
2,2,1974-10-29,22-212,WSB,@,CHI,W (+16),0,2:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
3,3,1974-11-02,22-216,WSB,,PHO,W (+14),0,2:00,1,3,.333,0,0,,1,0,1,0,0,0,2,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
4,4,1974-11-13,22-227,WSB,,KCO,W (+37),,5:00,0,3,.000,2,4,.500,,,1,0,,,1,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
5,5,1974-11-22,22-236,WSB,@,POR,W (+18),0,2:00,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
6,6,1974-11-26,22-240,WSB,@,ATL,L (-17),,2:00,0,0,,0,0,,,,1,0,,,0,0,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
7,7,1974-11-30,22-244,WSB,,SEA,W (+32),,9:00,1,1,1.000,0,0,,,,2,2,,,1,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
8,8,1974-12-04,22-248,WSB,,POR,W (+27),0,5:00,1,2,.500,0,0,,0,1,1,0,1,0,0,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
9,9,1974-12-08,22-252,WSB,@,CLE,W (+13),0,5:00,0,2,.000,1,2,.500,0,0,0,0,0,0,0,1,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
10,10,1974-12-17,22-261,WSB,@,ATL,L (-11),,2:00,0,1,.000,1,2,.500,,,2,0,,,0,1,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
11,11,1974-12-18,22-262,WSB,,NOJ,W (+23),0,6:00,2,3,.667,0,0,,0,0,0,0,,,3,4,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
12,12,1974-12-20,22-264,WSB,@,HOU,L (-25),0,3:00,0,1,.000,2,3,.667,0,0,0,0,,,1,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
13,13,1974-12-21,22-265,WSB,,PHI,W (+16),0,4:00,0,3,.000,0,0,,,,2,1,,,2,0,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
14,14,1974-12-25,22-269,WSB,,ATL,W (+18),,6:00,2,3,.667,0,0,,,,2,0,,,2,4,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
15,15,1975-01-08,22-283,WSB,@,PHO,W (+7),0,3:00,0,2,.000,0,0,,0,0,0,1,0,0,1,0,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
16,16,1975-01-16,22-291,WSB,@,ATL,L (-23),,5:00,1,2,.500,0,0,,,,1,0,,,1,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
17,17,1975-01-18,22-293,WSB,,GSW,W (+24),0,3:00,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,4,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
18,18,1975-01-22,22-297,WSB,,KCO,W (+9),0,2:00,0,1,.000,0,0,,0,0,0,0,,,1,0,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
19,19,1975-01-26,22-301,WSB,,HOU,W (+28),,4:00,0,2,.000,0,0,,,,1,0,,,0,0,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
20,20,1975-02-02,22-308,WSB,@,CHI,L (-17),0,3:00,1,2,.500,0,0,,0,0,0,1,1,0,3,2,1975,duvalde01,https://www.basketball-reference.com/players/d/duvalde01/gamelog/1975
