Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,21-348,DET,,NJN,L (-2),0,34:00,5,14,.357,2,2,1.000,,,11,0,,,,4,12,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
2,2,1978-10-14,21-349,DET,@,ATL,L (-8),0,,5,,,3,6,.500,,,,,,,,,13,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
3,3,1978-10-17,21-352,DET,@,NOJ,L (-5),0,37:00,11,18,.611,2,6,.333,,,18,4,,,,5,24,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
4,4,1978-10-20,21-355,DET,,PHI,L (-9),1,30:00,3,8,.375,2,2,1.000,,,9,0,,,,6,8,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
5,5,1978-10-21,21-356,DET,@,WSB,L (-20),1,45:00,7,14,.500,2,5,.400,,,16,1,,,,3,16,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
6,6,1978-10-25,21-360,DET,,CLE,W (+5),0,36:00,6,13,.462,3,5,.600,5,5,10,3,1,7,2,2,15,17.7,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
7,7,1978-10-27,21-362,DET,,KCK,W (+5),0,37:00,7,13,.538,3,3,1.000,,,5,0,1,,,5,17,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
8,8,1978-10-28,21-363,DET,@,SAS,L (-24),0,27:00,4,10,.400,0,0,,,,5,0,0,2,2,4,8,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
9,9,1978-10-31,22-001,DET,@,POR,L (-16),0,41:00,3,9,.333,5,9,.556,4,7,11,0,1,3,0,2,11,11.5,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
10,10,1978-11-02,22-003,DET,,SEA,L (-1),1,40:00,6,11,.545,2,2,1.000,6,8,14,2,,,,2,14,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
11,11,1978-11-03,22-004,DET,@,CHI,W (+6),1,40:00,4,9,.444,0,0,,2,8,10,3,2,1,2,3,8,8.7,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
12,12,1978-11-04,22-005,DET,,GSW,L (-8),1,39:00,4,12,.333,4,9,.444,5,5,10,2,0,3,0,3,12,10.5,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
13,13,1978-11-08,22-009,DET,,MIL,W (+11),1,28:00,3,6,.500,3,3,1.000,,,8,1,0,5,,3,9,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
14,14,1978-11-10,22-011,DET,,CHI,W (+14),1,35:00,9,14,.643,0,0,,1,5,6,0,1,9,1,3,18,19.1,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
15,15,1978-11-11,22-012,DET,@,PHI,L (-23),1,40:00,3,7,.429,1,2,.500,,,16,3,,,,3,7,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
16,16,1978-11-12,22-013,DET,@,BOS,W (+5),1,39:00,4,7,.571,1,4,.250,0,3,3,2,0,2,2,5,9,4.2,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
17,17,1978-11-15,22-016,DET,,LAL,L (-7),1,42:00,5,13,.385,0,0,,3,5,8,2,1,5,1,2,10,10.6,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
18,18,1978-11-18,22-019,DET,,PHO,L (-14),1,35:00,7,15,.467,0,0,,5,4,9,1,1,6,5,4,14,10.3,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
19,19,1978-11-21,22-022,DET,@,NYK,L (-17),0,32:00,3,8,.375,2,2,1.000,,,12,1,,,,4,8,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
20,20,1978-11-24,22-025,DET,,ATL,W (+2),0,38:00,6,13,.462,7,9,.778,,,13,2,,7,,4,19,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
21,21,1978-11-28,22-029,DET,@,LAL,W (+2),0,29:00,5,10,.500,2,3,.667,1,4,5,1,0,2,3,1,12,7.2,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
22,22,1978-11-30,22-031,DET,@,PHO,L (-10),0,34:00,10,21,.476,0,0,,5,7,12,1,1,4,2,5,20,15.4,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
23,23,1978-12-01,22-032,DET,@,DEN,L (-5),0,30:00,6,16,.375,2,2,1.000,5,5,10,2,0,1,0,2,14,11.5,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
24,24,1978-12-02,22-033,DET,@,SDC,W (+7),0,33:00,11,18,.611,5,5,1.000,,,10,1,3,3,2,4,27,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
25,25,1978-12-05,22-036,DET,,BOS,L (-2),0,36:00,12,22,.545,0,0,,5,5,10,1,4,3,5,4,24,18.6,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
26,26,1978-12-07,22-038,DET,,CLE,W (+16),0,33:00,5,11,.455,5,6,.833,1,4,5,3,2,8,0,1,15,20.1,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
27,27,1978-12-08,22-039,DET,@,IND,L (-7),0,19:00,2,4,.500,0,0,,,,4,0,3,2,,5,4,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
28,28,1978-12-09,22-040,DET,@,KCK,L (-24),0,19:00,2,6,.333,0,2,.000,,,2,0,2,3,,3,4,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
29,29,1978-12-12,22-043,DET,@,CLE,L (-17),0,31:00,2,8,.250,1,2,.500,2,3,5,3,1,2,0,6,5,4.2,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
30,30,1978-12-15,22-046,DET,,WSB,L (-2),0,35:00,9,21,.429,1,5,.200,,,12,3,,,,6,19,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
31,31,1978-12-21,22-052,DET,,IND,W (+13),1,34:00,4,12,.333,2,2,1.000,,,7,1,,2,,5,10,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
32,32,1978-12-23,22-054,DET,,SAS,L (-4),1,28:00,2,5,.400,0,0,,,,5,1,3,5,,1,4,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
33,33,1978-12-26,22-057,DET,@,MIL,L (-59),0,29:00,8,14,.571,0,0,,,,3,0,1,3,,2,16,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
34,34,1978-12-27,22-058,DET,,HOU,W (+12),1,34:00,4,8,.500,0,0,,,,9,3,,,,5,8,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
35,35,1978-12-29,22-060,DET,,SDC,L (-4),1,29:00,3,8,.375,1,3,.333,,,7,1,1,3,,3,7,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
36,36,1978-12-30,22-061,DET,@,HOU,L (-11),0,32:00,6,12,.500,2,2,1.000,,,4,0,2,1,,3,14,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
37,37,1979-01-02,22-064,DET,@,SDC,L (-18),0,25:00,10,13,.769,5,6,.833,,,14,0,1,1,2,2,25,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
38,38,1979-01-03,22-065,DET,@,GSW,L (-15),1,33:00,5,6,.833,1,2,.500,1,6,7,3,0,0,1,2,11,11.2,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
39,39,1979-01-05,22-067,DET,@,POR,L (-2),1,25:00,4,7,.571,6,9,.667,4,3,7,1,2,4,3,3,14,14.5,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
40,40,1979-01-09,22-071,DET,@,SAS,L (-2),1,24:00,4,7,.571,1,2,.500,,,4,0,1,1,0,5,9,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
41,41,1979-01-11,22-073,DET,,POR,W (+3),1,25:00,4,9,.444,0,0,,0,1,1,1,0,2,1,5,8,2.7,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
42,42,1979-01-13,22-075,DET,,GSW,W (+5),0,30:00,4,6,.667,0,0,,1,3,4,2,0,3,4,2,8,5.7,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
43,43,1979-01-16,22-078,DET,@,NYK,L (-1),0,25:00,6,11,.545,2,2,1.000,,,5,0,,,,4,14,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
44,44,1979-01-17,22-079,DET,@,NJN,L (-7),0,23:00,4,10,.400,0,0,,,,10,1,,,,5,8,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
45,45,1979-01-18,22-080,DET,,PHO,L (-10),0,31:00,5,15,.333,2,2,1.000,4,4,8,0,1,2,0,1,12,9.5,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
46,46,1979-01-20,22-082,DET,,KCK,W (+12),0,22:00,3,6,.500,2,2,1.000,,,7,1,1,2,,4,8,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
47,47,1979-01-22,22-084,DET,@,DEN,W (+4),0,33:00,9,15,.600,4,5,.800,4,2,6,2,2,4,1,3,22,22.1,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
48,48,1979-01-25,22-087,DET,,LAL,W (+35),0,15:00,4,9,.444,0,0,,1,3,4,1,2,0,0,4,8,6.0,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
49,49,1979-01-28,22-090,DET,,SDC,W (+10),0,23:00,7,7,1.000,0,0,,,,3,0,1,0,,4,14,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
50,50,1979-01-31,22-093,DET,,NYK,L (-22),0,35:00,7,12,.583,1,2,.500,,,7,2,,,,3,15,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
51,51,1979-02-01,22-094,DET,@,CLE,W (+4),0,29:00,9,13,.692,0,0,,2,4,6,1,0,1,2,2,18,13.7,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
52,52,1979-02-02,22-095,DET,@,KCK,L (-16),0,30:00,6,12,.500,6,8,.750,,,7,0,0,1,,4,18,,1979,tylerte01,https://www.basketball-reference.com/players/t/tylerte01/gamelog/1979
