Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-12-22,22-251,LAL,,WSB,W (+12),0,1:00,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1979,coopemi01,https://www.basketball-reference.com/players/c/coopemi01/gamelog/1979
2,2,1978-12-29,22-258,LAL,,POR,W (+23),0,4:00,2,3,0.667,0,0,,0,0,0,0,0,0,0,0,4,2.7,1979,coopemi01,https://www.basketball-reference.com/players/c/coopemi01/gamelog/1979
3,3,1979-01-09,22-269,LAL,@,NYK,W (+12),0,2:00,1,2,0.5,0,0,,0,0,0,0,1,0,1,1,2,0.6,1979,coopemi01,https://www.basketball-reference.com/players/c/coopemi01/gamelog/1979
