Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-233,BOS,,CLE,L (-14),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
2,2,1978-10-14,30-234,BOS,,HOU,L (-6),0,17:00,2,4,.500,0,0,,2,1,3,1,0,0,5,3,4,-1.8,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
3,3,1978-10-18,30-238,BOS,@,ATL,W (+17),0,13:00,1,1,1.000,0,0,,1,3,4,1,0,0,0,2,2,3.2,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
4,4,1978-10-19,30-239,BOS,@,NOJ,L (-5),0,12:00,1,2,.500,2,2,1.000,0,1,1,1,0,0,0,1,4,3.6,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
5,5,1978-10-24,30-244,BOS,@,SAS,L (-23),1,18:00,2,2,1.000,1,2,.500,0,3,3,1,0,1,2,2,5,3.5,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
6,6,1978-10-28,30-248,BOS,@,NJN,L (-2),1,20:00,2,8,.250,0,0,,2,2,4,2,0,0,0,1,4,2.2,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
7,7,1978-11-03,30-254,BOS,,SAS,L (-7),0,14:00,0,1,.000,0,0,,1,4,5,1,0,0,1,3,0,-0.3,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
8,8,1978-11-10,30-261,BOS,,ATL,L (-12),0,3:00,0,1,.000,0,0,,0,1,1,0,0,1,0,0,0,0.3,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
9,9,1978-12-05,30-286,BOS,@,DET,W (+2),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
10,10,1978-12-06,30-287,BOS,,SDC,W (+6),0,8:00,2,2,1.000,0,0,,1,1,2,1,0,0,2,3,4,1.9,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
11,11,1978-12-08,30-289,BOS,,PHO,L (-20),0,13:00,1,1,1.000,0,0,,0,1,1,1,1,0,0,1,2,3.3,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
12,12,1978-12-12,30-293,BOS,@,HOU,L (-7),0,25:00,1,2,.500,3,3,1.000,0,1,1,3,0,1,1,2,5,5.3,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
13,13,1978-12-13,30-294,BOS,,NOJ,W (+6),1,15:00,2,6,.333,0,0,,2,2,4,1,0,0,3,4,4,-1.3,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
14,14,1978-12-15,30-296,BOS,,KCK,L (-4),1,12:00,0,1,.000,0,0,,0,4,4,3,0,0,4,3,0,-2.6,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
15,15,1978-12-16,30-297,BOS,@,WSB,L (-8),0,3:00,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
16,16,1978-12-20,30-301,BOS,,IND,W (+16),0,8:00,0,2,.000,2,2,1.000,1,0,1,0,2,0,0,1,2,2.9,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
17,17,1978-12-30,30-311,BOS,@,PHO,L (-3),0,8:00,0,1,.000,0,0,,2,1,3,0,0,0,0,2,0,0.2,1979,awtrede01,https://www.basketball-reference.com/players/a/awtrede01/gamelog/1979
