Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1971-10-12,22-120,CIN,,ATL,W (+14),,,2,9,.222,0,0,,3,0,6,4,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
2,2,1971-10-19,22-127,CIN,,SEA,L (-1),,32:00,7,11,.636,0,0,,11,1,5,14,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
3,3,1971-10-23,22-131,CIN,@,POR,L (-4),0,20:00,4,6,.667,2,2,1.000,4,0,4,10,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
4,4,1971-10-24,22-132,CIN,@,SEA,L (-18),,20:00,4,11,.364,2,3,.667,10,0,6,10,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
5,5,1971-10-26,22-134,CIN,@,PHO,L (-27),,21:00,2,6,.333,1,1,1.000,3,1,5,5,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
6,6,1971-10-29,22-137,CIN,@,LAL,L (-12),,18:00,1,6,.167,1,1,1.000,5,0,5,3,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
7,7,1971-10-30,22-138,CIN,@,GSW,L (-4),0,13:00,1,3,.333,6,8,.750,5,1,2,8,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
8,8,1971-11-03,22-142,CIN,,PHI,W (+24),,19:00,2,7,.286,1,1,1.000,6,1,4,5,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
9,9,1971-11-06,22-145,CIN,,PHO,W (+15),0,20:00,3,9,.333,1,2,.500,5,1,5,7,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
10,10,1971-11-08,22-147,CIN,,BOS,L (-11),,,5,12,.417,5,7,.714,12,1,6,15,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
11,11,1971-11-10,22-149,CIN,,NYK,W (+14),,24:00,4,7,.571,0,0,,8,1,5,8,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
12,12,1971-11-13,22-152,CIN,,GSW,W (+9),0,16:00,4,6,.667,0,2,.000,6,1,2,8,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
13,13,1971-11-16,22-155,CIN,@,BUF,L (-4),,,1,4,.250,1,5,.200,2,0,,3,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
14,14,1971-11-17,22-156,CIN,,BAL,L (-10),,15:00,2,4,.500,1,1,1.000,4,1,1,5,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
15,15,1971-11-19,22-158,CIN,@,BOS,W (+4),,30:00,1,8,.125,0,0,,9,0,4,2,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
16,16,1971-11-23,22-162,CIN,@,NYK,L (-15),,25:00,3,10,.300,4,6,.667,7,0,3,10,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
17,17,1971-11-24,22-163,CIN,,POR,W (+2),1,14:00,2,5,.400,0,0,,5,0,4,4,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
18,18,1971-11-26,22-165,CIN,@,CLE,L (-14),0,4:00,2,3,.667,0,0,,2,0,3,4,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
19,19,1971-11-27,22-166,CIN,,MIL,L (-33),,,0,1,.000,0,0,,2,0,,0,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
20,20,1971-11-30,22-169,CIN,@,BAL,W (+15),,8:00,1,3,.333,0,0,,2,0,0,2,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
21,21,1971-12-01,22-170,CIN,,CHI,L (-8),0,10:00,1,2,.500,2,2,1.000,1,0,6,4,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
22,22,1971-12-03,22-172,CIN,@,MIL,L (-38),,9:00,0,1,.000,1,2,.500,1,0,2,1,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
23,23,1971-12-04,22-173,CIN,,SEA,L (-2),,7:00,0,1,.000,0,0,,1,1,5,0,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
24,24,1971-12-07,22-176,CIN,@,BUF,L (-24),,,0,0,,0,0,,1,0,,0,1972,mcgregi01,https://www.basketball-reference.com/players/m/mcgregi01/gamelog/1972
