Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-24,26-295,HOU,@,BOS,L (-15),1,36:00,8,14,.571,4,6,.667,,,3,3,,,1,20,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
2,2,1975-10-28,26-299,HOU,@,BUF,L (-16),1,29:00,7,15,.467,2,2,1.000,,,2,2,,,2,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
3,3,1975-10-31,26-302,HOU,@,DET,L (-4),1,32:00,7,15,.467,4,5,.800,,,1,4,,,5,18,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
4,4,1975-11-02,26-304,HOU,,MIL,W (+15),1,30:00,4,7,.571,3,5,.600,,,3,5,2,,4,11,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
5,5,1975-11-04,26-306,HOU,,NYK,W (+13),1,31:00,3,9,.333,5,8,.625,,,6,9,1,,5,11,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
6,6,1975-11-08,26-310,HOU,,CLE,W (+4),1,43:00,5,10,.500,15,17,.882,0,1,1,14,0,0,4,25,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
7,7,1975-11-12,26-314,HOU,,BUF,L (-13),1,39:00,3,12,.250,3,4,.750,,,2,8,1,,1,9,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
8,8,1975-11-13,26-315,HOU,@,NYK,L (-6),1,46:00,8,19,.421,10,10,1.000,,,8,5,1,,1,26,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
9,9,1975-11-15,26-317,HOU,,NOJ,W (+2),1,,4,10,.400,4,4,1.000,,,3,8,1,,4,12,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
10,10,1975-11-18,26-320,HOU,@,CLE,W (+4),1,43:00,10,14,.714,3,3,1.000,1,1,2,4,0,0,1,23,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
11,11,1975-11-19,26-321,HOU,,LAL,L (-8),1,27:00,8,15,.533,1,2,.500,0,2,2,3,0,0,6,17,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
12,12,1975-11-21,26-323,HOU,@,PHO,L (-15),1,46:00,8,17,.471,8,10,.800,0,4,4,6,4,1,6,24,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
13,13,1975-11-23,26-325,HOU,@,LAL,L (-11),1,38:00,10,18,.556,6,6,1.000,2,3,5,4,1,1,3,26,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
14,14,1975-11-25,26-327,HOU,@,WSB,W (+11),1,40:00,11,17,.647,6,6,1.000,,,2,6,,,0,28,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
15,15,1975-11-26,26-328,HOU,,WSB,W (+12),1,32:00,6,11,.545,2,2,1.000,,,2,7,2,0,3,14,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
16,16,1975-11-29,26-331,HOU,,PHI,W (+1),1,42:00,8,14,.571,6,6,1.000,,,4,11,3,,3,22,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
17,17,1975-12-02,26-334,HOU,@,CHI,W (+14),1,34:00,3,9,.333,5,8,.625,0,4,4,3,1,0,1,11,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
18,18,1975-12-03,26-335,HOU,,SEA,W (+6),1,37:00,4,13,.308,4,5,.800,,,4,10,1,,5,12,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
19,19,1975-12-05,26-337,HOU,@,DET,L (-11),1,38:00,6,12,.500,3,3,1.000,,,1,7,,,2,15,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
20,20,1975-12-06,26-338,HOU,,DET,W (+9),1,44:00,13,21,.619,8,9,.889,,,2,6,1,0,4,34,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
21,21,1975-12-10,26-342,HOU,,PHO,L (-14),1,42:00,6,12,.500,4,7,.571,0,6,6,6,1,0,3,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
22,22,1975-12-13,26-345,HOU,,BOS,L (-17),1,34:00,5,17,.294,8,10,.800,,,4,6,3,,4,18,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
23,23,1975-12-16,26-348,HOU,@,KCK,W (+11),1,33:00,6,13,.462,8,9,.889,,,3,6,0,0,2,20,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
24,24,1975-12-17,26-349,HOU,@,BUF,L (-3),1,40:00,3,11,.273,2,2,1.000,,,2,6,,,0,8,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
25,25,1975-12-19,26-351,HOU,,ATL,W (+6),1,36:00,6,17,.353,7,8,.875,,,5,6,4,0,2,19,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
26,26,1975-12-20,26-352,HOU,@,ATL,L (-15),1,,9,16,.563,5,5,1.000,,,,,,,,23,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
27,27,1975-12-23,26-355,HOU,,CHI,W (+9),1,35:00,6,10,.600,3,4,.750,0,1,1,7,2,0,4,15,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
28,28,1975-12-25,26-357,HOU,@,NOJ,L (-2),1,,6,14,.429,5,5,1.000,,,2,5,2,0,0,17,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
29,29,1975-12-27,26-359,HOU,@,GSW,W (+3),1,44:00,9,17,.529,8,9,.889,,,4,5,,,2,26,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
30,30,1975-12-28,26-360,HOU,@,SEA,L (-10),1,19:00,1,3,.333,4,4,1.000,,,1,2,,0,4,6,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
31,31,1976-01-01,26-364,HOU,@,POR,W (+3),1,47:00,7,18,.389,5,6,.833,1,6,7,4,1,0,3,19,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
32,32,1976-01-03,27-001,HOU,@,MIL,L (-25),1,41:00,8,16,.500,6,8,.750,,,3,7,1,0,4,22,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
33,33,1976-01-05,27-003,HOU,@,CHI,L (-1),1,45:00,7,8,.875,9,10,.900,1,1,2,7,1,0,3,23,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
34,34,1976-01-07,27-005,HOU,,KCK,L (-2),1,43:00,12,22,.545,3,4,.750,,,10,6,1,0,1,27,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
35,35,1976-01-08,27-006,HOU,@,ATL,W (+9),1,41:00,5,9,.556,6,6,1.000,,,7,4,1,0,5,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
36,36,1976-01-10,27-008,HOU,,POR,W (+11),1,39:00,9,21,.429,1,1,1.000,1,5,6,6,1,0,2,19,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
37,37,1976-01-14,27-012,HOU,,NYK,L (-4),1,47:00,10,15,.667,4,4,1.000,,,9,6,2,0,5,24,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
38,38,1976-01-16,27-014,HOU,,GSW,L (-25),1,30:00,7,10,.700,2,2,1.000,1,5,6,8,2,0,5,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
39,39,1976-01-17,27-015,HOU,,NOJ,L (-6),1,,6,10,.600,7,7,1.000,,,6,5,,,6,19,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
40,40,1976-01-19,27-017,HOU,,WSB,W (+19),1,34:00,4,11,.364,0,0,,,,3,5,2,,4,8,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
41,41,1976-01-23,27-021,HOU,@,PHO,L (-9),1,37:00,8,15,.533,0,0,,1,1,2,5,4,0,4,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
42,42,1976-01-24,27-022,HOU,,SEA,W (+7),1,34:00,9,15,.600,2,2,1.000,,,10,6,,,2,20,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
43,43,1976-01-27,27-025,HOU,,PHI,W (+11),1,41:00,10,17,.588,5,8,.625,,,8,6,2,,3,25,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
44,44,1976-01-28,27-026,HOU,,CLE,W (+15),1,28:00,5,12,.417,2,2,1.000,0,1,1,4,0,0,5,12,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
45,45,1976-01-29,27-027,HOU,@,KCK,L (-33),1,34:00,6,15,.400,4,4,1.000,,,2,1,0,0,3,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
46,46,1976-01-31,27-029,HOU,@,NYK,W (+16),1,35:00,7,13,.538,3,3,1.000,,,3,3,,,3,17,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
47,47,1976-02-05,27-034,HOU,,NOJ,L (-3),1,,12,17,.706,4,4,1.000,,,2,5,,,6,28,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
48,48,1976-02-07,27-036,HOU,,CHI,W (+2),1,47:00,4,11,.364,3,3,1.000,1,2,3,2,1,1,5,11,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
49,49,1976-02-09,27-038,HOU,,KCK,W (+19),1,41:00,14,23,.609,4,4,1.000,,,6,8,2,0,1,32,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
50,50,1976-02-11,27-040,HOU,,BOS,W (+12),1,41:00,6,17,.353,11,12,.917,,,4,9,0,0,4,23,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
51,51,1976-02-13,27-042,HOU,@,PHI,L (-25),1,,5,14,.357,1,2,.500,,,3,4,3,0,3,11,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
52,52,1976-02-14,27-043,HOU,@,WSB,L (-19),1,39:00,9,19,.474,4,4,1.000,,,2,1,3,,1,22,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
53,53,1976-02-15,27-044,HOU,@,MIL,L (-8),1,38:00,4,14,.286,13,14,.929,,,7,2,1,0,3,21,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
54,54,1976-02-18,27-047,HOU,,LAL,W (+16),1,34:00,5,14,.357,4,4,1.000,0,3,3,10,0,0,3,14,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
55,55,1976-02-20,27-049,HOU,,MIL,W (+2),1,46:00,8,15,.533,6,8,.750,,,7,15,1,0,3,22,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
56,56,1976-02-21,27-050,HOU,,PHO,L (-2),1,33:00,7,14,.500,2,2,1.000,1,1,2,3,1,0,3,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
57,57,1976-02-22,27-051,HOU,@,CLE,L (-4),1,40:00,6,10,.600,15,16,.938,1,4,5,3,2,0,3,27,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
58,58,1976-02-23,27-052,HOU,,CLE,W (+3),1,35:00,9,17,.529,7,9,.778,0,3,3,4,0,0,2,25,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
59,59,1976-02-25,27-054,HOU,@,BOS,L (-1),1,44:00,7,10,.700,7,8,.875,,,6,6,1,0,2,21,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
60,60,1976-02-27,27-056,HOU,@,BUF,W (+6),1,40:00,9,13,.692,4,6,.667,,,7,5,0,0,5,22,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
61,61,1976-02-29,27-058,HOU,@,WSB,L (-2),1,31:00,7,11,.636,0,0,,,,5,2,1,0,5,14,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
62,62,1976-03-03,27-061,HOU,@,NOJ,W (+8),1,,6,17,.353,4,4,1.000,,,6,6,,,6,16,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
63,63,1976-03-04,27-062,HOU,,WSB,L (-7),1,46:00,9,24,.375,6,6,1.000,,,7,12,1,0,1,24,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
64,64,1976-03-06,27-064,HOU,,ATL,W (+4),1,29:00,2,4,.500,0,0,,,,5,7,2,0,4,4,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
65,65,1976-03-07,27-065,HOU,@,ATL,L (-17),1,43:00,9,15,.600,6,7,.857,,,6,5,,0,2,24,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
66,66,1976-03-10,27-068,HOU,,POR,W (+3),1,34:00,5,16,.313,5,5,1.000,1,3,4,3,4,0,4,15,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
67,67,1976-03-12,27-070,HOU,@,BUF,W (+13),1,26:00,4,6,.667,7,7,1.000,,,6,2,0,,5,15,1976,newlimi01,https://www.basketball-reference.com/players/n/newlimi01/gamelog/1976
