Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,session,player,gamelog_url
1,1,1970-10-17,23-303,BOS,@,SEA,L (-12),1,13:00,4,5,0.8,,,,0,0,,,,5,0,,3,8,1971,johnsri01,https://www.basketball-reference.com/players/j/johnsri01/gamelog/1971
