Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-27,31-209,MIL,@,SEA,L (-1),0,14:00,2,5,.400,0,0,,0,0,0,1,0,0,,4,4,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
2,2,1978-10-28,31-210,MIL,@,POR,L (-11),0,20:00,0,2,.000,0,0,,0,2,2,7,1,0,4,6,0,-1.3,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
3,3,1978-10-31,31-213,MIL,,KCK,W (+2),0,13:00,3,6,.500,5,5,1.000,0,0,0,1,1,0,,5,11,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
4,4,1978-11-01,31-214,MIL,@,NJN,L (-21),0,12:00,1,2,.500,0,0,,,,1,4,0,0,1,6,2,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
5,5,1978-11-04,31-217,MIL,,NOJ,L (-8),0,15:00,0,2,.000,4,5,.800,,,1,6,2,1,,4,4,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
6,6,1978-11-08,31-221,MIL,@,DET,L (-11),0,12:00,2,3,.667,0,0,,0,0,0,2,1,0,,4,4,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
7,7,1978-11-14,31-227,MIL,,LAL,L (-18),0,5:00,1,2,.500,2,2,1.000,0,0,0,1,1,0,1,1,4,3.3,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
8,8,1978-11-15,31-228,MIL,@,WSB,L (-27),0,10:00,0,1,.000,0,0,,0,0,0,2,1,0,0,6,0,-0.7,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
9,9,1978-11-18,31-231,MIL,@,NYK,L (-2),0,18:00,0,1,.000,1,2,.500,,,1,2,1,0,,4,1,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
10,10,1978-11-21,31-234,MIL,,POR,W (+30),0,19:00,0,0,,0,0,,0,1,1,10,2,0,2,2,0,6.5,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
11,11,1978-11-23,31-236,MIL,,SAS,L (-2),0,7:00,0,1,.000,0,0,,,,1,3,0,0,0,1,0,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
12,12,1978-11-26,31-239,MIL,@,IND,L (-2),0,13:00,0,0,,0,0,,0,0,0,7,2,0,,2,0,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
13,13,1978-11-28,31-241,MIL,,DEN,W (+17),1,33:00,4,6,.667,8,8,1.000,1,3,4,15,2,0,2,4,16,23.9,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
14,14,1978-12-01,31-244,MIL,,IND,W (+4),0,17:00,1,2,.500,4,4,1.000,,,2,3,3,0,,2,6,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
15,15,1978-12-02,31-245,MIL,@,CLE,W (+6),0,10:00,0,1,.000,0,0,,0,2,2,3,0,0,2,0,0,0.0,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
16,16,1978-12-06,31-249,MIL,@,GSW,L (-7),0,10:00,1,2,.500,0,0,,0,1,1,3,0,0,0,2,2,2.6,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
17,17,1978-12-08,31-251,MIL,@,LAL,L (-16),0,21:00,0,0,,3,4,.750,0,2,2,6,1,0,,3,3,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
18,18,1978-12-09,31-252,MIL,@,DEN,L (-10),0,18:00,0,5,.000,2,2,1.000,0,1,1,5,1,0,1,5,2,0.3,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
19,19,1978-12-10,31-253,MIL,,SDC,L (-1),0,27:00,1,2,.500,5,6,.833,,,2,7,2,1,1,6,7,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
20,20,1978-12-12,31-255,MIL,,PHO,W (+6),0,21:00,1,3,.333,0,0,,1,0,1,5,1,0,1,2,2,3.7,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
21,21,1978-12-15,31-258,MIL,,CLE,L (-4),0,11:00,1,2,.500,0,0,,0,2,2,2,0,0,0,3,2,1.8,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
22,22,1978-12-17,31-260,MIL,,CHI,W (+16),0,23:00,3,8,.375,4,4,1.000,1,0,1,7,2,0,2,2,10,10.4,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
23,23,1978-12-19,31-262,MIL,,SEA,W (+29),0,20:00,1,3,.333,0,0,,1,2,3,6,2,0,,2,2,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
24,24,1978-12-23,31-266,MIL,,KCK,L (-5),0,11:00,0,1,.000,0,0,,,,1,3,0,0,,0,0,,1979,vanlino01,https://www.basketball-reference.com/players/v/vanlino01/gamelog/1979
