Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-25,22-038,MIL,,CHI,L (-4),0,22:00,1,4,.250,0,0,,2,1,3,6,1,0,3,2,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
2,2,1975-10-28,22-041,MIL,,LAL,L (-7),0,35:00,6,19,.316,2,2,1.000,,,9,0,1,0,3,14,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
3,3,1975-10-31,22-044,MIL,@,NOJ,L (-15),1,22:00,0,6,.000,3,4,.750,,,3,0,,0,6,3,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
4,4,1975-11-01,22-045,MIL,,POR,L (-16),0,24:00,2,7,.286,5,8,.625,0,3,3,4,2,0,2,9,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
5,5,1975-11-02,22-046,MIL,@,HOU,L (-15),1,24:00,2,6,.333,1,2,.500,,,1,4,0,,3,5,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
6,6,1975-11-04,22-048,MIL,,DET,W (+2),1,10:00,0,5,.000,0,0,,,,2,2,,0,0,0,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
7,7,1975-11-07,22-051,MIL,,BOS,W (+3),0,14:00,6,11,.545,2,2,1.000,,,5,0,,0,0,14,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
8,8,1975-11-08,22-052,MIL,@,WSB,W (+4),0,12:00,1,4,.250,1,2,.500,,,4,2,0,,3,3,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
9,9,1975-11-11,22-055,MIL,,PHI,W (+27),0,5:00,2,5,.400,1,2,.500,,,2,1,0,0,5,5,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
10,10,1975-11-12,22-056,MIL,@,PHI,W (+23),0,8:00,1,4,.250,0,0,,0,0,0,1,0,0,1,2,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
11,11,1975-11-14,22-058,MIL,,BUF,L (-14),0,4:00,0,3,.000,0,0,,,,1,1,0,0,1,0,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
12,12,1975-11-15,22-059,MIL,@,DET,L (-12),0,9:00,2,7,.286,0,0,,,,3,2,0,0,1,4,1976,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1976
