Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1948-11-04,26-153,PHW,,BOS,W (+21),,,5,10,.500,1,1,1.000,,0,3,11,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
2,2,1948-11-06,26-155,PHW,@,PRO,W (+13),,,1,2,.500,0,0,,,0,0,2,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
3,3,1948-11-07,26-156,PHW,@,BOS,L (-8),,,1,2,.500,1,1,1.000,,1,2,3,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
4,4,1948-11-09,26-158,PHW,,PRO,W (+8),,,1,6,.167,0,0,,,1,2,2,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
5,5,1948-11-11,26-160,PHW,,ROC,L (-8),,,0,2,.000,2,2,1.000,,0,5,2,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
6,6,1948-11-16,26-165,PHW,@,INJ,W (+8),,,4,,,0,0,,,,0,8,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
7,7,1948-11-17,26-166,PHW,@,FTW,L (-8),,,0,,,1,2,.500,,,1,1,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
8,8,1948-11-18,26-167,PHW,,INJ,W (+12),,,4,13,.308,3,4,.750,,3,4,11,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
9,9,1948-11-20,26-169,PHW,@,NYK,L (-5),,,0,3,.000,2,2,1.000,,1,3,2,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
10,10,1948-11-23,26-172,PHW,,FTW,L (-10),,,4,10,.400,2,3,.667,,1,2,10,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
11,11,1948-11-25,26-174,PHW,,WSC,L (-8),,,0,5,.000,0,1,.000,,0,2,0,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
12,12,1948-11-28,26-177,PHW,@,MNL,L (-21),,,2,,,2,2,1.000,,,1,6,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
13,13,1948-11-30,26-179,PHW,@,CHS,L (-6),,,4,,,2,3,.667,,,3,10,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
14,14,1948-12-02,26-181,PHW,,BOS,L (-1),,,3,11,.273,5,6,.833,,2,5,11,1949,bishoga01,https://www.basketball-reference.com/players/b/bishoga01/gamelog/1949
