Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,24-261,CHI,,LAL,L (-20),0,25:00,6,11,.545,2,5,.400,7,12,19,0,1,2,2,14,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
2,2,1973-10-10,24-262,CHI,@,KCO,W (+15),0,18:00,1,6,.167,0,0,,2,6,8,2,2,0,2,2,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
3,3,1973-10-12,24-264,CHI,@,KCO,L (-4),0,30:00,4,11,.364,3,5,.600,3,5,8,3,0,,3,11,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
4,4,1973-10-13,24-265,CHI,,DET,W (+7),1,,7,7,1.000,2,3,.667,,,12,2,,,3,16,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
5,5,1973-10-19,24-271,CHI,,CAP,W (+14),1,,7,10,.700,1,4,.250,,,14,3,,,3,15,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
6,6,1973-10-20,24-272,CHI,@,NYK,W (+16),1,25:00,2,3,.667,0,0,,,,5,2,,,4,4,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
7,7,1973-10-21,24-273,CHI,@,CAP,W (+8),1,28:00,4,9,.444,0,2,.000,3,8,11,2,0,,3,8,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
8,8,1973-10-26,24-278,CHI,,HOU,W (+8),1,,7,9,.778,8,11,.727,,,6,6,,,6,22,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
9,9,1973-10-27,24-279,CHI,@,HOU,W (+10),1,,6,9,.667,1,2,.500,,,16,,,,5,13,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
10,10,1973-11-02,24-285,CHI,,BUF,W (+10),1,35:00,5,11,.455,0,0,,5,10,15,2,0,,4,10,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
11,11,1973-11-03,24-286,CHI,,CLE,W (+11),1,23:00,2,4,.500,0,0,,0,8,8,3,0,0,2,4,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
12,12,1973-11-04,24-287,CHI,,BUF,W (+6),1,33:00,6,11,.545,3,3,1.000,,,15,2,,,5,15,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
13,13,1973-11-08,24-291,CHI,@,GSW,W (+1),1,26:00,2,5,.400,1,3,.333,5,7,12,0,0,0,5,5,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
14,14,1973-11-10,24-293,CHI,@,POR,W (+2),1,35:00,5,9,.556,2,4,.500,6,8,14,2,2,0,4,12,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
15,15,1973-11-11,24-294,CHI,@,SEA,W (+18),1,32:00,3,3,1.000,1,2,.500,1,12,13,3,2,1,3,7,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
16,16,1973-11-13,24-296,CHI,@,PHO,L (-8),1,35:00,4,7,.571,0,0,,1,8,9,1,1,2,4,8,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
17,17,1973-11-16,24-299,CHI,@,LAL,L (-16),1,15:00,1,2,.500,0,0,,0,2,2,1,0,0,1,2,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
18,18,1973-11-18,24-301,CHI,@,DET,W (+2),1,,6,,,1,2,.500,,,,,,,,13,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
19,19,1973-11-20,24-303,CHI,,POR,W (+5),1,27:00,2,6,.333,1,2,.500,3,2,5,4,1,1,4,5,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
20,20,1973-11-23,24-306,CHI,,PHO,L (-5),1,36:00,7,13,.538,0,0,,4,11,15,3,2,2,2,14,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
21,21,1973-11-24,24-307,CHI,,DET,W (+2),1,36:00,2,9,.222,3,4,.750,3,6,9,3,0,2,6,7,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
22,22,1973-11-27,24-310,CHI,,GSW,W (+6),1,44:00,7,9,.778,1,3,.333,,,19,7,,6,4,15,1974,raycl01,https://www.basketball-reference.com/players/r/raycl01/gamelog/1974
