Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-17,29-330,NYK,,NOJ,W (+15),,29:00,9,16,.563,2,2,1.000,0,3,3,2,1,0,4,20,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
2,2,1974-10-19,29-332,NYK,,PHI,L (-13),,35:00,6,16,.375,5,6,.833,,,6,3,,,0,17,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
3,3,1974-10-22,29-335,NYK,,HOU,W (+10),,32:00,9,14,.643,3,4,.750,,,4,6,,,4,21,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
4,4,1974-10-24,29-337,NYK,@,BUF,L (-20),,35:00,9,16,.563,0,0,,,,2,2,,,1,18,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
5,5,1974-10-26,29-339,NYK,,BOS,W (+11),,40:00,10,21,.476,5,5,1.000,,,8,5,,,4,25,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
6,6,1974-10-30,29-343,NYK,@,WSB,L (-8),,43:00,10,21,.476,3,5,.600,,,3,1,,,4,23,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
7,7,1974-10-31,29-344,NYK,,ATL,W (+3),,43:00,15,27,.556,5,8,.625,,,2,1,,,2,35,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
8,8,1974-11-02,29-346,NYK,,CHI,L (-5),1,44:00,10,19,.526,2,3,.667,,,4,4,,,2,22,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
9,9,1974-11-05,29-349,NYK,@,HOU,W (+13),,,10,20,.500,8,10,.800,,,7,,,,3,28,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
10,10,1974-11-08,29-352,NYK,@,LAL,W (+12),1,40:00,10,25,.400,5,6,.833,0,4,4,6,,0,1,25,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
11,11,1974-11-09,29-353,NYK,@,GSW,L (-4),1,15:00,4,10,.400,2,2,1.000,0,4,4,3,0,0,2,10,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
12,12,1974-11-12,29-356,NYK,@,POR,L (-2),1,44:00,13,25,.520,7,8,.875,0,7,7,2,2,1,4,33,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
13,13,1974-11-14,29-358,NYK,,CLE,W (+5),1,40:00,10,21,.476,6,8,.750,1,6,7,5,1,0,4,26,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
14,14,1974-11-16,29-360,NYK,,SEA,W (+10),,41:00,10,19,.526,10,10,1.000,,,6,2,,,3,30,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
15,15,1974-11-19,29-363,NYK,,WSB,W (+1),,41:00,8,16,.500,6,7,.857,,,4,3,,,2,22,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
16,16,1974-11-20,29-364,NYK,@,PHI,W (+10),,31:00,11,19,.579,5,6,.833,,,5,5,,,4,27,1975,monroea01,https://www.basketball-reference.com/players/m/monroea01/gamelog/1975
