Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,session,player,gamelog_url
1,1,1973-10-19,24-077,CAP,@,CHI,L (-14),0.0,,1,6,0.167,,,,0,0,,,,1,2,,,,2,2,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
2,2,1973-10-20,24-078,CAP,,BOS,W (+9),,3:00,1,4,0.25,,,,0,0,,,,1,0,,,,0,2,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
3,3,1973-10-23,24-081,CAP,@,NYK,W (+17),,7:00,0,2,0.0,,,,3,4,0.75,,,1,3,,,,3,3,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
4,4,1973-10-28,24-086,CAP,,PHI,W (+20),,10:00,0,5,0.0,,,,0,0,,,,1,2,,,,1,0,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
5,5,1973-11-03,24-092,CAP,@,PHI,W (+28),,6:00,1,3,0.333,,,,0,0,,,,1,0,,,,0,2,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
6,6,1973-11-07,24-096,CAP,@,HOU,W (+14),,4:00,0,2,0.0,,,,0,0,,,,2,1,,,,0,0,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
7,7,1973-11-11,24-100,CAP,,MIL,L (-19),0.0,4:00,0,0,,,,,0,0,,0.0,0.0,0,2,,0.0,,1,0,1974,rinalri01,https://www.basketball-reference.com/players/r/rinalri01/gamelog/1974
