Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-18,34-156,BOS,,BUF,L (-7),1,35:00,12,17,.706,4,6,.667,,,11,3,,,5,28,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
2,2,1974-10-19,34-157,BOS,@,BUF,W (+18),1,29:00,5,8,.625,4,4,1.000,,,6,2,,,4,14,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
3,3,1974-10-29,34-167,BOS,@,CLE,W (+15),0,22:00,2,8,.250,4,5,.800,,,5,1,,,4,8,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
4,4,1974-10-30,34-168,BOS,,CHI,L (-1),0,25:00,4,9,.444,5,8,.625,4,2,6,2,1,0,2,13,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
5,5,1974-11-01,34-170,BOS,,PHI,W (+16),,31:00,6,10,.600,7,7,1.000,,,10,2,,,4,19,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
6,6,1974-11-02,34-171,BOS,@,ATL,W (+1),,30:00,7,14,.500,6,7,.857,,,6,5,,,4,20,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
7,7,1974-11-06,34-175,BOS,,POR,W (+18),1,22:00,8,14,.571,1,1,1.000,3,2,5,2,1,0,2,17,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
8,8,1974-11-08,34-177,BOS,,DET,L (-1),1,26:00,8,14,.571,1,2,.500,,,1,1,,,,17,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
9,9,1974-11-10,34-179,BOS,@,KCO,W (+3),,30:00,9,14,.643,2,3,.667,,,11,6,,,2,20,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
10,10,1974-11-12,34-181,BOS,@,MIL,W (+8),1,20:00,2,7,.286,5,6,.833,,,6,1,2,0,2,9,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
11,11,1974-11-14,34-183,BOS,,BUF,L (-12),1,25:00,6,13,.462,3,4,.750,1,3,4,2,,,3,15,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
12,12,1974-11-15,34-184,BOS,,KCO,L (-1),,34:00,8,13,.615,8,9,.889,,,10,1,,,3,24,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
13,13,1974-11-16,34-185,BOS,@,WSB,W (+15),,37:00,15,21,.714,5,7,.714,,,12,4,,,3,35,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
14,14,1974-11-20,34-189,BOS,,GSW,L (-5),1,31:00,3,11,.273,4,5,.800,3,2,5,1,0,0,4,10,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
15,15,1974-11-22,34-191,BOS,,PHO,W (+1),1,29:00,3,9,.333,6,8,.750,4,5,9,0,0,2,4,12,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
16,16,1974-11-23,34-192,BOS,@,PHI,L (-2),,35:00,14,19,.737,7,9,.778,,,11,3,,,4,35,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
17,17,1974-11-27,34-196,BOS,,SEA,W (+5),,34:00,6,11,.545,1,2,.500,,,14,5,,,4,13,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
18,18,1974-11-29,34-198,BOS,,NYK,L (-10),,36:00,6,14,.429,7,7,1.000,,,4,1,,,4,19,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
19,19,1974-12-04,34-203,BOS,,LAL,W (+11),1,15:00,2,7,.286,0,0,,1,0,1,1,0,0,6,4,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
20,20,1974-12-06,34-205,BOS,@,HOU,W (+6),1,34:00,5,11,.455,3,5,.600,,,10,4,,,4,13,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
21,21,1974-12-08,34-207,BOS,@,NOJ,W (+10),,30:00,5,5,1.000,6,8,.750,,,5,3,,,1,16,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
22,22,1974-12-10,34-209,BOS,@,CHI,W (+18),1,21:00,2,4,.500,2,2,1.000,0,0,0,2,1,0,4,6,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
23,23,1974-12-13,34-212,BOS,,WSB,L (-19),,32:00,5,11,.455,5,5,1.000,,,7,3,,,4,15,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
24,24,1974-12-14,34-213,BOS,@,ATL,W (+2),1,43:00,6,13,.462,2,2,1.000,,,11,,,,3,14,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
25,25,1974-12-17,34-216,BOS,,PHI,L (-4),,30:00,7,15,.467,5,6,.833,,,8,2,,,4,19,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
26,26,1974-12-18,34-217,BOS,@,PHI,W (+32),,30:00,9,12,.750,7,8,.875,,,6,1,,,2,25,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
27,27,1974-12-20,34-219,BOS,,NOJ,W (+4),1,25:00,6,11,.545,5,7,.714,,,3,3,,,,17,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
28,28,1974-12-21,34-220,BOS,@,NYK,W (+18),,22:00,4,8,.500,0,0,,,,7,2,,,1,8,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
29,29,1974-12-25,34-224,BOS,@,PHO,L (-14),1,21:00,2,7,.286,0,0,,0,2,2,3,2,0,2,4,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
30,30,1974-12-28,34-227,BOS,@,GSW,W (+10),1,30:00,6,12,.500,3,4,.750,0,4,4,1,1,0,2,15,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
31,31,1974-12-29,34-228,BOS,@,SEA,W (+20),1,26:00,5,11,.455,5,5,1.000,,,8,2,,,4,15,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
32,32,1975-01-01,34-231,BOS,@,POR,W (+14),1,23:00,2,9,.222,0,0,,2,5,7,6,0,0,3,4,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
33,33,1975-01-03,34-233,BOS,@,LAL,W (+21),1,19:00,3,5,.600,5,6,.833,0,2,2,3,0,1,5,11,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
34,34,1975-01-08,34-238,BOS,,ATL,W (+8),,28:00,7,11,.636,4,4,1.000,,,10,3,,,2,18,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
35,35,1975-01-09,34-239,BOS,@,BUF,W (+8),1,29:00,7,13,.538,2,2,1.000,,,9,1,,,1,16,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
36,36,1975-01-10,34-240,BOS,,LAL,W (+6),1,29:00,7,14,.500,3,4,.750,1,4,5,2,2,1,2,17,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
37,37,1975-01-12,34-242,BOS,@,BUF,L (-13),1,30:00,9,14,.643,2,5,.400,,,5,2,,,2,20,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
38,38,1975-01-17,34-247,BOS,,DET,W (+6),1,27:00,3,7,.429,2,3,.667,,,10,2,,,3,8,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
39,39,1975-01-18,34-248,BOS,,HOU,W (+22),1,20:00,4,8,.500,4,4,1.000,,,4,1,,,5,12,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
40,40,1975-01-19,34-249,BOS,,PHI,W (+2),,32:00,0,6,.000,6,7,.857,,,5,2,,,2,6,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
41,41,1975-01-21,34-251,BOS,@,HOU,W (+11),1,23:00,6,6,1.000,3,5,.600,,,3,3,,,3,15,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
42,42,1975-01-22,34-252,BOS,@,NOJ,W (+8),,32:00,5,10,.500,7,8,.875,,,10,1,,,4,17,1975,nelsodo01,https://www.basketball-reference.com/players/n/nelsodo01/gamelog/1975
