Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1961-10-21,23-104,BOS,,DET,W (+35),,7:00,3,4,.750,0,0,,,0,0,6,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
2,2,1961-10-28,23-111,BOS,,NYK,W (+30),,9:00,3,8,.375,3,3,1.000,,2,0,9,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
3,3,1961-11-04,23-118,BOS,,SYR,W (+20),,14:00,2,6,.333,1,2,.500,,0,5,5,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
4,4,1961-11-22,23-136,BOS,,STL,W (+20),,7:00,3,6,.500,0,0,,3,0,2,6,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
5,5,1961-12-01,23-145,BOS,,CHP,W (+19),,10:00,2,10,.200,1,1,1.000,,2,2,5,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
6,6,1961-12-05,23-149,NYK,,PHW,L (-17),,,1,,,0,0,,,,0,2,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
7,7,1961-12-12,23-156,NYK,,SYR,L (-2),,,7,,,2,5,.400,,,2,16,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
8,8,1961-12-13,23-157,NYK,,CHP,L (-1),,,3,,,5,6,.833,,,5,11,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
9,9,1961-12-15,23-159,NYK,,STL,L (-12),,38:00,12,24,.500,2,3,.667,7,,3,26,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
10,10,1961-12-17,23-161,NYK,,BOS,L (-8),,,9,,,0,0,,,,0,18,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
11,11,1961-12-19,23-163,NYK,,STL,W (+17),,29:00,6,13,.462,1,2,.500,9,,4,13,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
12,12,1961-12-21,23-165,NYK,,BOS,L (-19),,,2,,,1,4,.250,,,2,5,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
13,13,1961-12-23,23-167,NYK,@,BOS,L (-11),,41:00,4,7,.571,6,7,.857,4,3,4,14,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
14,14,1961-12-25,23-169,NYK,,PHW,W (+1),,,6,13,.462,1,3,.333,9,7,1,13,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
15,15,1961-12-27,23-171,NYK,@,PHW,L (-12),,,3,8,.375,4,7,.571,10,5,0,10,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
16,16,1961-12-29,23-173,NYK,,BOS,W (+10),,,9,,,1,3,.333,,,3,19,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
17,17,1961-12-30,23-174,NYK,,CIN,W (+4),,,8,14,.571,3,3,1.000,10,4,0,19,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
18,18,1962-01-02,23-177,NYK,,DET,W (+6),,,5,,,4,5,.800,,,3,14,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
19,19,1962-01-03,23-178,NYK,,CIN,L (-11),,,5,15,.333,3,3,1.000,3,,1,13,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
20,20,1962-01-06,23-181,NYK,,DET,W (+4),,,8,,,0,0,,,,4,16,1962,butleal01,https://www.basketball-reference.com/players/b/butleal01/gamelog/1962
