Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-15,23-132,KCK,@,SEA,L (-10),0,24:00,6,8,.750,11,12,.917,0,0,0,1,,,,2,23,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
2,2,1978-10-17,23-134,KCK,@,POR,L (-3),0,8:00,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
3,3,1978-10-19,23-136,KCK,,HOU,W (+5),0,16:00,4,6,.667,0,0,,0,0,0,6,1,0,,0,8,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
4,4,1978-10-21,23-138,KCK,,MIL,L (-4),0,13:00,2,5,.400,2,2,1.000,,,1,1,0,0,,0,6,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
5,5,1978-10-24,23-141,KCK,@,CHI,W (+6),0,18:00,6,8,.750,3,5,.600,0,0,0,5,1,0,0,2,15,14.7,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
6,6,1978-10-25,23-142,KCK,,NOJ,W (+5),0,16:00,4,10,.400,0,0,,,,1,6,0,,,3,8,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
7,7,1978-10-27,23-144,KCK,@,DET,L (-5),0,13:00,1,4,.250,2,2,1.000,,,1,2,0,,,2,4,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
8,8,1978-10-28,23-145,KCK,,PHO,W (+10),0,9:00,1,4,.250,0,0,,0,0,0,2,0,0,1,2,2,-0.8,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
9,9,1978-10-31,23-148,KCK,@,MIL,L (-2),0,8:00,0,2,.000,0,0,,0,0,0,1,0,0,,1,0,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
10,10,1978-11-01,23-149,KCK,,CLE,W (+15),0,6:00,1,4,.250,0,0,,0,0,0,0,0,0,1,1,2,-1.8,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
11,11,1978-11-03,23-151,KCK,@,IND,L (-7),0,12:00,0,1,.000,0,0,,,,1,2,0,0,,3,0,,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
12,12,1978-11-04,23-152,KCK,,DEN,W (+2),0,5:00,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
13,13,1978-11-10,23-158,KCK,@,LAL,L (-9),0,5:00,0,2,.000,2,3,.667,0,0,0,3,0,0,1,0,2,1.3,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
14,14,1978-11-11,23-159,KCK,@,DEN,W (+4),0,5:00,2,2,1.000,2,3,.667,1,1,2,0,0,1,1,0,6,5.7,1979,mckinbi01,https://www.basketball-reference.com/players/m/mckinbi01/gamelog/1979
