Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,25-079,BOS,,CLE,L (-14),0,13:00,1,3,.333,3,4,.750,0,1,1,0,0,1,1,4,5,1.3,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
2,2,1978-10-14,25-080,BOS,,HOU,L (-6),0,17:00,5,11,.455,1,1,1.000,1,0,1,1,0,0,0,3,11,5.5,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
3,3,1978-10-18,25-084,BOS,@,ATL,W (+17),0,8:00,2,6,.333,0,0,,0,2,2,0,0,0,2,0,4,-0.8,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
4,4,1978-10-21,25-087,DET,@,WSB,L (-20),0,5:00,0,3,.000,0,0,,,,1,0,,,,1,0,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
5,5,1978-10-25,25-091,DET,,CLE,W (+5),0,13:00,1,6,.167,0,0,,1,0,1,4,0,0,0,2,2,0.9,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
6,6,1978-10-27,25-093,DET,,KCK,W (+5),1,6:00,0,2,.000,0,0,,0,0,0,0,0,,,1,0,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
7,7,1978-10-28,25-094,DET,@,SAS,L (-24),1,17:00,3,10,.300,0,0,,,,1,0,0,0,3,3,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
8,8,1978-10-31,25-097,DET,@,POR,L (-16),0,12:00,3,9,.333,0,0,,0,0,0,0,1,0,0,0,6,1.9,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
9,9,1978-11-02,25-099,DET,,SEA,L (-1),0,21:00,5,12,.417,0,0,,1,2,3,1,,,,1,10,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
10,10,1978-11-03,25-100,DET,@,CHI,W (+6),0,8:00,2,3,.667,0,0,,1,0,1,0,0,0,0,0,4,3.4,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
11,11,1978-11-04,25-101,DET,,GSW,L (-8),0,11:00,2,6,.333,0,0,,0,0,0,2,1,0,0,1,4,2.6,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
12,12,1978-11-08,25-105,DET,,MIL,W (+11),0,19:00,5,10,.500,2,3,.667,,,4,0,0,1,,2,12,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
13,13,1978-11-10,25-107,DET,,CHI,W (+14),0,19:00,7,14,.500,0,0,,2,3,5,0,0,1,2,2,14,7.2,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
14,14,1978-11-11,25-108,DET,@,PHI,L (-23),0,28:00,7,14,.500,5,6,.833,,,5,3,,,,6,19,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
15,15,1978-11-12,25-109,DET,@,BOS,W (+5),1,14:00,3,8,.375,1,1,1.000,0,1,1,2,0,0,0,2,7,3.5,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
16,16,1978-11-15,25-112,DET,,LAL,L (-7),0,22:00,6,15,.400,1,2,.500,2,3,5,3,0,2,2,5,13,6.3,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
17,17,1978-11-18,25-115,DET,,PHO,L (-14),0,4:00,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
18,18,1978-11-21,25-118,DET,@,NYK,L (-17),0,12:00,3,8,.375,0,0,,,,1,0,,,,1,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
19,19,1978-11-24,25-121,DET,,ATL,W (+2),1,10:00,0,0,,0,0,,,,1,0,,0,,3,0,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
20,20,1978-11-28,25-125,DET,@,LAL,W (+2),1,33:00,8,15,.533,3,5,.600,1,1,2,2,9,1,2,2,19,20.2,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
21,21,1978-11-30,25-127,DET,@,PHO,L (-10),1,25:00,5,8,.625,0,0,,0,1,1,1,2,0,0,2,10,8.6,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
22,22,1978-12-01,25-128,DET,@,DEN,L (-5),1,18:00,6,13,.462,1,1,1.000,1,1,2,1,2,0,2,5,13,6.0,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
23,23,1978-12-02,25-129,DET,@,SDC,W (+7),1,24:00,7,12,.583,1,2,.500,,,4,1,0,2,1,3,15,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
24,24,1978-12-05,25-132,DET,,BOS,L (-2),1,27:00,6,13,.462,4,4,1.000,0,0,0,1,3,0,1,1,16,11.6,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
25,25,1978-12-07,25-134,DET,,CLE,W (+16),1,21:00,5,12,.417,0,0,,1,1,2,1,1,0,0,1,10,5.9,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
26,26,1978-12-08,25-135,DET,@,IND,L (-7),1,20:00,5,13,.385,0,0,,,,2,0,,,,4,10,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
27,27,1978-12-09,25-136,DET,@,KCK,L (-24),1,15:00,0,6,.000,0,0,,,,1,1,0,0,,5,0,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
28,28,1978-12-12,25-139,DET,@,CLE,L (-17),0,21:00,7,10,.700,1,1,1.000,1,1,2,0,2,0,0,3,15,12.6,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
29,29,1978-12-15,25-142,DET,,WSB,L (-2),0,19:00,3,9,.333,0,0,,,,2,1,,,,1,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
30,30,1978-12-21,25-148,DET,,IND,W (+13),0,10:00,3,6,.500,0,0,,0,0,0,1,,,,2,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
31,31,1978-12-23,25-150,DET,,SAS,L (-4),0,18:00,7,13,.538,1,1,1.000,0,0,0,1,0,1,,5,15,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
32,32,1978-12-26,25-153,DET,@,MIL,L (-59),1,22:00,6,14,.429,0,0,,,,3,5,2,1,,1,12,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
33,33,1978-12-27,25-154,DET,,HOU,W (+12),0,6:00,0,3,.000,0,0,,,,1,1,,,,1,0,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
34,34,1978-12-29,25-156,DET,,SDC,L (-4),0,10:00,5,12,.417,2,2,1.000,,,1,0,2,1,,4,12,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
35,35,1978-12-30,25-157,DET,@,HOU,L (-11),0,7:00,0,1,.000,0,0,,0,0,0,1,0,0,,1,0,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
36,36,1979-01-02,25-160,DET,@,SDC,L (-18),1,30:00,9,18,.500,2,2,1.000,,,3,1,1,1,4,6,20,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
37,37,1979-01-03,25-161,DET,@,GSW,L (-15),1,7:00,0,4,.000,0,0,,0,1,1,0,1,0,1,0,0,-2.5,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
38,38,1979-01-05,25-163,DET,@,POR,L (-2),0,20:00,2,8,.250,0,0,,0,3,3,2,2,0,1,1,4,2.1,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
39,39,1979-01-09,25-167,DET,@,SAS,L (-2),0,19:00,5,9,.556,0,0,,0,0,0,0,1,1,1,4,10,4.8,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
40,40,1979-01-11,25-169,DET,,POR,W (+3),0,3:00,0,1,.000,0,0,,0,0,0,2,0,0,1,0,0,-0.3,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
41,41,1979-01-13,25-171,DET,,GSW,W (+5),0,19:00,4,8,.500,2,2,1.000,1,0,1,0,0,1,1,1,10,6.0,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
42,42,1979-01-16,25-174,DET,@,NYK,L (-1),0,13:00,3,5,.600,0,0,,0,0,0,2,,,,3,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
43,43,1979-01-17,25-175,DET,@,NJN,L (-7),0,11:00,3,5,.600,0,0,,,,3,0,,,,2,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
44,44,1979-01-18,25-176,DET,,PHO,L (-10),0,11:00,2,8,.250,0,0,,1,2,3,1,4,0,2,0,4,3.2,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
45,45,1979-01-22,25-180,DET,@,DEN,W (+4),0,13:00,2,4,.500,2,3,.667,1,2,3,0,0,1,0,5,6,3.6,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
46,46,1979-01-28,25-186,DET,,SDC,W (+10),0,14:00,3,6,.500,0,0,,0,0,0,0,1,1,,2,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
47,47,1979-01-31,25-189,DET,,NYK,L (-22),0,23:00,3,5,.600,0,0,,,,1,0,,,,5,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
48,48,1979-02-01,25-190,DET,@,CLE,W (+4),0,8:00,2,4,.500,0,0,,0,2,2,1,0,0,0,1,4,2.9,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
49,49,1979-02-02,25-191,DET,@,KCK,L (-16),0,10:00,1,2,.500,0,0,,0,0,0,1,0,0,,1,2,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
50,50,1979-02-06,25-195,DET,@,HOU,L (-5),0,22:00,9,15,.600,2,2,1.000,,,6,2,3,1,,2,20,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
51,51,1979-02-07,25-196,DET,@,PHI,L (-11),0,16:00,3,6,.500,2,3,.667,0,0,0,0,,,,1,8,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
52,52,1979-02-08,25-197,DET,,NJN,L (-1),1,25:00,6,11,.545,0,0,,0,0,0,1,,,,5,12,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
53,53,1979-02-10,25-199,DET,,NOJ,L (-2),0,12:00,2,6,.333,0,0,,,,1,1,,,,1,4,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
54,54,1979-02-14,25-203,DET,,DEN,W (+4),0,6:00,3,7,.429,0,0,,1,1,2,0,3,0,0,1,6,5.9,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
55,55,1979-02-16,25-205,DET,,HOU,W (+14),0,13:00,4,7,.571,0,0,,,,1,2,1,2,,0,8,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
56,56,1979-02-18,25-207,DET,,SAS,W (+20),0,13:00,3,7,.429,0,0,,,,2,2,2,0,,2,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
57,57,1979-02-21,25-210,DET,,PHI,W (+7),0,16:00,7,9,.778,0,0,,,,2,1,,0,,2,14,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
58,58,1979-02-25,25-214,DET,,POR,L (-7),0,14:00,1,5,.200,0,0,,0,0,0,0,0,0,2,3,2,-4.3,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
59,59,1979-02-27,25-216,DET,@,CHI,L (-7),0,11:00,3,7,.429,0,0,,2,0,2,2,0,0,0,2,6,4.3,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
60,60,1979-03-03,25-220,DET,,NOJ,W (+9),0,17:00,5,11,.455,2,2,1.000,,,6,0,,,,3,12,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
61,61,1979-03-07,25-224,DET,,SEA,L (-6),0,16:00,2,4,.500,0,0,,0,0,0,0,,,,2,4,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
62,62,1979-03-09,25-226,DET,,BOS,W (+43),0,20:00,5,9,.556,4,5,.800,1,4,5,4,1,0,3,3,14,10.8,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
63,63,1979-03-11,25-228,DET,@,MIL,W (+10),0,8:00,1,4,.250,0,2,.000,,,2,1,0,0,0,1,2,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
64,64,1979-03-13,25-230,DET,@,IND,L (-2),0,14:00,5,8,.625,1,2,.500,,,1,1,,,,4,11,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
65,65,1979-03-15,25-232,DET,,NYK,W (+5),0,16:00,4,5,.800,0,0,,0,0,0,0,,,,2,8,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
66,66,1979-03-16,25-233,DET,@,BOS,L (-1),0,39:00,6,14,.429,6,8,.750,0,1,1,1,1,2,1,0,18,12.2,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
67,67,1979-03-17,25-234,DET,,IND,W (+7),0,10:00,2,3,.667,2,2,1.000,0,0,0,0,,0,,0,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
68,68,1979-03-20,25-237,DET,@,NJN,L (-7),0,22:00,5,12,.417,0,0,,,,3,2,,,,4,10,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
69,69,1979-03-21,25-238,DET,@,ATL,L (-7),0,9:00,0,4,.000,2,2,1.000,,,1,0,,0,,0,2,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
70,70,1979-03-23,25-240,DET,,WSB,W (+10),0,9:00,2,5,.400,0,0,,0,0,0,2,,,,0,4,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
71,71,1979-03-25,25-242,DET,@,WSB,L (-9),0,11:00,4,10,.400,0,0,,,,1,0,,,,2,8,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
72,72,1979-03-28,25-245,DET,,DEN,L (-5),0,17:00,4,6,.667,0,0,,1,0,1,1,0,0,0,2,8,6.0,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
73,73,1979-03-30,25-247,DET,@,LAL,L (-11),0,24:00,7,12,.583,0,0,,1,1,2,1,0,0,2,1,14,7.7,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
74,74,1979-03-31,25-248,DET,@,SEA,L (-21),0,17:00,3,11,.273,0,0,,1,2,3,0,,,,1,6,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
75,75,1979-04-01,25-249,DET,@,PHO,L (-11),0,13:00,3,7,.429,0,0,,0,1,1,0,2,0,2,1,6,2.2,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
76,76,1979-04-03,25-251,DET,@,GSW,L (-4),0,5:00,1,3,.333,0,0,,0,0,0,1,0,1,0,1,2,1.3,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
77,77,1979-04-05,25-253,DET,@,NOJ,W (+16),0,19:00,5,9,.556,0,0,,,,1,1,,,,1,10,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
78,78,1979-04-06,25-254,DET,,ATL,L (-16),0,23:00,3,9,.333,1,3,.333,,,1,0,,0,,6,7,,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
79,79,1979-04-08,25-256,DET,,CHI,L (-10),0,20:00,5,12,.417,0,0,,2,2,4,2,0,1,1,3,10,5.5,1979,tatumea01,https://www.basketball-reference.com/players/t/tatumea01/gamelog/1979
