Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-17,25-178,SEA,@,PHO,L (-17),1,33:00,4,13,.308,0,0,,1,6,7,2,1,1,1,8,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
2,2,1974-10-18,25-179,SEA,,DET,L (-5),1,38:00,10,24,.417,3,3,1.000,,,13,2,,,5,23,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
3,3,1974-10-20,25-181,SEA,,CLE,W (+7),1,35:00,9,19,.474,3,3,1.000,7,6,13,2,1,0,5,21,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
4,4,1974-10-23,25-184,SEA,,POR,W (+10),1,35:00,4,14,.286,4,4,1.000,3,8,11,1,0,1,5,12,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
5,5,1974-10-25,25-186,SEA,,PHO,W (+9),1,36:00,10,24,.417,7,10,.700,3,2,5,2,0,4,1,27,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
6,6,1974-10-27,25-188,SEA,@,POR,L (-26),1,2:00,0,0,,0,0,,0,0,0,0,1,0,0,0,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
7,7,1974-10-30,25-191,SEA,,LAL,W (+20),1,40:00,15,25,.600,10,10,1.000,3,7,10,3,0,5,2,40,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
8,8,1974-11-01,25-193,SEA,,GSW,L (-11),1,36:00,13,28,.464,2,4,.500,3,6,9,3,0,0,5,28,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
9,9,1974-11-03,25-195,SEA,,MIL,W (+12),1,39:00,3,13,.231,4,4,1.000,,,2,3,3,0,1,10,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
10,10,1974-11-07,25-199,SEA,@,GSW,W (+11),1,43:00,7,20,.350,4,7,.571,2,8,10,2,1,1,1,18,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
11,11,1974-11-10,25-202,SEA,,PHI,W (+14),1,37:00,9,18,.500,9,11,.818,,,9,1,,,3,27,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
12,12,1974-11-13,25-205,SEA,,LAL,W (+5),1,44:00,11,20,.550,2,3,.667,1,6,7,1,0,7,5,24,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
13,13,1974-11-15,25-207,SEA,@,DET,L (-14),1,33:00,6,18,.333,1,2,.500,,,6,0,,,0,13,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
14,14,1974-11-16,25-208,SEA,@,NYK,L (-10),,44:00,13,27,.481,8,10,.800,,,18,0,,,2,34,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
15,15,1974-11-19,25-211,SEA,@,ATL,L (-9),1,44:00,13,21,.619,5,5,1.000,,,6,0,,,2,31,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
16,16,1974-11-20,25-212,SEA,@,NOJ,W (+4),,44:00,8,21,.381,2,2,1.000,,,13,1,,0,2,18,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
17,17,1974-11-22,25-214,SEA,,CHI,L (-4),1,46:00,15,29,.517,2,6,.333,4,5,9,2,0,2,3,32,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
18,18,1974-11-23,25-215,SEA,@,POR,W (+7),1,38:00,16,25,.640,4,4,1.000,1,5,6,3,1,0,4,36,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
19,19,1974-11-24,25-216,SEA,,HOU,L (-15),1,42:00,11,20,.550,8,8,1.000,,,9,4,,,3,30,1975,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1975
