Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1971-10-12,27-187,DET,@,NYK,W (+7),,35:00,4,15,.267,2,3,.667,3,2,1,10,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
2,2,1971-10-15,27-190,DET,,LAL,L (-29),,33:00,3,16,.188,3,4,.750,2,4,2,9,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
3,3,1971-10-17,27-192,DET,,HOU,W (+13),,,14,31,.452,10,13,.769,6,,2,38,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
4,4,1971-10-19,27-194,DET,@,POR,W (+2),1,40:00,14,25,.560,6,6,1.000,7,3,5,34,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
5,5,1971-10-22,27-197,DET,@,PHO,W (+7),1,48:00,12,27,.444,13,15,.867,5,3,2,37,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
6,6,1971-10-23,27-198,DET,@,GSW,L (-6),1,53:00,12,31,.387,4,5,.800,4,5,3,28,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
7,7,1971-10-26,27-201,DET,,HOU,L (-1),,,7,,,4,4,1.000,,,2,18,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
8,8,1971-10-27,27-202,DET,@,BAL,L (-30),,29:00,7,12,.583,5,7,.714,0,4,4,19,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
9,9,1971-10-29,27-204,DET,,BAL,W (+14),,38:00,9,17,.529,8,8,1.000,3,7,2,26,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
10,10,1971-10-30,27-205,DET,@,ATL,W (+5),,,14,,,5,7,.714,,,2,33,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
11,11,1971-11-05,27-211,DET,@,BOS,L (-1),,40:00,14,25,.560,6,6,1.000,6,3,4,34,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
12,12,1971-11-06,27-212,DET,@,MIL,L (-28),,35:00,6,15,.400,0,2,.000,0,2,1,12,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
13,13,1971-11-10,27-216,DET,,POR,W (+17),1,40:00,11,20,.550,9,11,.818,2,7,2,31,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
14,14,1971-11-12,27-218,DET,@,PHI,L (-14),,47:00,9,26,.346,7,8,.875,5,4,2,25,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
15,15,1971-11-13,27-219,DET,@,NYK,L (-22),,33:00,9,20,.450,6,7,.857,2,1,4,24,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
16,16,1971-11-16,27-222,DET,,GSW,L (-21),1,45:00,12,22,.545,6,7,.857,1,2,1,30,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
17,17,1971-11-18,27-224,DET,,PHO,W (+2),1,45:00,12,19,.632,5,5,1.000,3,4,4,29,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
18,18,1971-11-20,27-226,DET,@,BUF,W (+9),,,10,,,15,19,.789,,,,35,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
19,19,1971-11-23,27-229,DET,,MIL,L (-8),,,9,,,5,5,1.000,,,,23,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
20,20,1971-11-25,27-231,DET,@,PHO,L (-19),1,36:00,6,14,.429,3,3,1.000,2,2,2,15,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
21,21,1971-11-26,27-232,DET,@,LAL,L (-19),,33:00,4,18,.222,3,4,.750,0,2,1,11,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
22,22,1971-11-27,27-233,DET,@,SEA,L (-22),1,41:00,5,16,.313,11,12,.917,8,4,3,21,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
23,23,1971-12-01,27-237,DET,,ATL,L (-14),,47:00,9,21,.429,9,11,.818,2,2,4,27,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
24,24,1971-12-03,27-239,DET,,HOU,W (+1),,,13,,,6,6,1.000,,,,32,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
25,25,1971-12-07,27-243,DET,,POR,L (-1),1,53:00,17,35,.486,10,14,.714,7,7,4,44,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
26,26,1971-12-09,27-245,DET,,CHI,W (+3),1,48:00,12,29,.414,5,7,.714,4,6,4,29,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
27,27,1971-12-10,27-246,DET,@,CLE,L (-1),1,46:00,11,24,.458,4,6,.667,1,9,4,26,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
28,28,1971-12-11,27-247,DET,,PHI,L (-7),1,48:00,8,21,.381,9,11,.818,4,7,4,25,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
29,29,1971-12-14,27-250,DET,,SEA,L (-17),,33:00,5,11,.455,3,4,.750,3,2,2,13,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
30,30,1971-12-16,27-252,DET,,CIN,W (+6),,,9,19,.474,16,20,.800,7,3,,34,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
31,31,1971-12-17,27-253,DET,@,PHO,L (-21),1,33:00,7,12,.583,3,5,.600,1,2,2,17,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
32,32,1971-12-18,27-254,DET,@,GSW,L (-27),1,44:00,9,18,.500,8,11,.727,4,2,3,26,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
33,33,1971-12-19,27-255,DET,@,POR,L (-1),1,48:00,13,21,.619,9,12,.750,5,9,4,35,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
34,34,1971-12-21,27-257,DET,@,CHI,L (-35),1,35:00,9,19,.474,4,4,1.000,5,2,1,22,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
35,35,1971-12-22,27-258,DET,,CLE,W (+10),1,44:00,7,19,.368,4,5,.800,1,5,3,18,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
36,36,1971-12-25,27-261,DET,,MIL,W (+2),,,12,,,8,11,.727,1,5,,32,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
37,37,1971-12-28,27-264,DET,,NYK,L (-19),,35:00,5,15,.333,4,5,.800,4,1,4,14,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
38,38,1971-12-30,27-266,DET,,GSW,L (-6),1,43:00,12,23,.522,5,5,1.000,4,2,3,29,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
39,39,1972-01-02,27-269,DET,@,HOU,W (+2),,,9,15,.600,8,8,1.000,7,,2,26,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
40,40,1972-01-04,27-271,DET,,PHI,L (-4),,,13,19,.684,5,8,.625,3,4,2,31,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
41,41,1972-01-05,27-272,DET,@,BAL,L (-22),,,5,,,1,2,.500,,,,11,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
42,42,1972-01-07,27-274,DET,,CIN,W (+19),,,6,11,.545,6,7,.857,4,4,6,18,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
43,43,1972-01-08,27-275,DET,@,MIL,L (-17),,,8,,,4,5,.800,,,,20,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
44,44,1972-01-09,27-276,DET,,BUF,W (+5),,,14,,,7,8,.875,,,,35,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
45,45,1972-01-11,27-278,DET,,LAL,L (-20),,28:00,3,8,.375,0,0,,2,2,4,6,1972,walkeji01,https://www.basketball-reference.com/players/w/walkeji01/gamelog/1972
