Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,25-088,NJN,@,DET,L (-17),1,27:00,10,19,.526,3,5,.600,0,0,0,4,,,,3,23,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
2,2,1977-10-21,25-091,NJN,,NOJ,L (-8),1,12:00,0,2,.000,0,0,,0,0,0,3,,,,1,0,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
3,3,1977-10-22,25-092,NJN,@,BUF,L (-5),1,28:00,6,16,.375,6,6,1.000,,,4,2,,,,2,18,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
4,4,1977-10-26,25-096,NJN,,ATL,L (-3),1,48:00,12,25,.480,8,10,.800,,,5,4,,,,3,32,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
5,5,1977-10-28,25-098,NJN,,BOS,W (+7),1,8:00,2,3,.667,0,0,,0,0,0,1,,,,0,4,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
6,6,1977-11-02,25-103,NJN,,LAL,L (-5),0,15:00,2,7,.286,4,4,1.000,0,4,4,3,2,0,0,1,8,8.8,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
7,7,1977-11-05,25-106,NJN,@,CLE,L (-12),0,24:00,1,6,.167,1,1,1.000,0,4,4,10,0,0,3,2,3,3.6,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
8,8,1977-11-09,25-110,NJN,@,PHI,L (-23),0,13:00,1,3,.333,0,0,,,,1,4,,,,0,2,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
9,9,1977-11-11,25-112,NJN,,CHI,W (+2),0,7:00,0,3,.000,3,4,.750,0,1,1,3,0,0,0,0,3,2.9,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
10,10,1977-11-12,25-113,NJN,@,NYK,L (-11),0,21:00,2,6,.333,0,0,,0,0,0,4,,,,2,4,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
11,11,1977-11-16,25-117,NJN,,MIL,L (-10),0,28:00,5,16,.313,4,4,1.000,,,3,7,2,0,,6,14,,1978,averibi01,https://www.basketball-reference.com/players/a/averibi01/gamelog/1978
