Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-082,SAS,@,DEN,L (-1),1,22:00,3,9,.333,3,4,.750,1,3,4,3,0,1,0,6,9,5.5,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
2,2,1978-10-14,30-083,SAS,,MIL,W (+42),1,22:00,2,6,.333,3,5,.600,,,6,5,0,1,,5,7,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
3,3,1978-10-17,30-086,SAS,@,PHO,W (+3),1,22:00,3,3,1.000,4,4,1.000,1,2,3,1,3,0,2,1,10,11.7,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
4,4,1978-10-18,30-087,SAS,@,SDC,W (+2),1,14:00,3,6,.500,0,0,,,,3,2,3,0,1,4,6,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
5,5,1978-10-22,30-091,SAS,@,LAL,L (-13),1,23:00,3,5,.600,0,0,,0,2,2,0,1,0,1,4,6,2.7,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
6,6,1978-10-24,30-093,SAS,,BOS,W (+23),1,24:00,5,11,.455,0,0,,2,1,3,4,2,0,2,5,10,6.8,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
7,7,1978-10-28,30-097,SAS,,DET,W (+24),1,24:00,5,5,1.000,3,4,.750,,,5,7,0,2,2,2,13,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
8,8,1978-10-31,30-100,SAS,,GSW,L (-1),1,22:00,0,1,.000,0,0,,0,4,4,6,0,1,0,6,0,3.0,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
9,9,1978-11-01,30-101,SAS,@,PHI,L (-1),1,21:00,2,6,.333,2,2,1.000,,,3,4,0,1,,3,6,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
10,10,1978-11-03,30-103,SAS,@,BOS,W (+7),1,20:00,3,5,.600,2,2,1.000,1,2,3,4,0,1,0,1,8,10.1,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
11,11,1978-11-04,30-104,SAS,@,WSB,L (-5),1,13:00,3,4,.750,0,0,,,,1,4,1,0,1,3,6,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
12,12,1978-11-08,30-108,SAS,,SDC,W (+38),1,22:00,5,7,.714,0,0,,,,10,2,2,0,,3,10,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
13,13,1978-11-10,30-110,SAS,@,NOJ,L (-11),1,27:00,2,8,.250,0,0,,,,6,3,2,0,2,2,4,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
14,14,1978-11-11,30-111,SAS,,WSB,W (+19),0,17:00,2,3,.667,0,0,,,,5,4,1,1,2,6,4,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
15,15,1978-11-15,30-115,SAS,,PHO,L (-6),0,25:00,2,6,.333,2,2,1.000,3,2,5,3,2,0,2,4,6,5.8,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
16,16,1978-11-18,30-118,SAS,@,HOU,L (-6),0,19:00,6,8,.750,0,1,.000,,,2,3,1,2,0,2,12,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
17,17,1978-11-21,30-121,SAS,,IND,L (-5),1,24:00,4,9,.444,1,2,.500,,,7,2,1,1,,2,9,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
18,18,1978-11-23,30-123,SAS,@,MIL,W (+2),1,27:00,2,5,.400,2,2,1.000,,,3,5,3,2,2,3,6,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
19,19,1978-11-25,30-125,SAS,,NJN,W (+41),1,15:00,4,6,.667,4,5,.800,0,0,0,3,3,0,1,6,12,10.7,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
20,20,1978-11-29,30-129,SAS,,PHI,L (-6),1,23:00,2,8,.250,4,4,1.000,,,3,1,0,1,0,5,8,,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
21,21,1978-12-02,30-132,SAS,,DEN,L (-11),1,20:00,5,6,.833,0,0,,1,1,2,3,0,0,1,2,10,9.1,1979,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1979
