Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,session,player,gamelog_url
1,1,1967-10-18,24-263,NYK,@,BAL,L (-23),,6:00,0,1,0.0,,,,0,0,,,,1,0,,1,0,1968,caldwji01,https://www.basketball-reference.com/players/c/caldwji01/gamelog/1968
2,2,1967-10-25,24-270,NYK,@,PHI,L (-3),,1:00,0,0,,,,,0,0,,,,0,1,,0,0,1968,caldwji01,https://www.basketball-reference.com/players/c/caldwji01/gamelog/1968
