Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1971-10-12,23-198,SEA,@,BUF,W (+33),,20:00,2,5,.400,1,1,1.000,8,1,1,5,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
2,2,1971-10-15,23-201,SEA,@,POR,W (+31),0,31:00,3,6,.500,1,3,.333,14,2,1,7,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
3,3,1971-10-16,23-202,SEA,,MIL,L (-7),,27:00,0,3,.000,0,0,,3,1,1,0,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
4,4,1971-10-19,23-205,SEA,@,CIN,W (+1),,25:00,2,7,.286,3,7,.429,11,0,1,7,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
5,5,1971-10-20,23-206,SEA,@,PHI,L (-7),,33:00,5,9,.556,3,4,.750,11,1,1,13,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
6,6,1971-10-22,23-208,SEA,,HOU,W (+19),,22:00,3,7,.429,2,2,1.000,17,0,5,8,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
7,7,1971-11-05,23-222,SEA,,NYK,W (+4),,19:00,3,4,.750,2,2,1.000,10,1,2,8,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
8,8,1971-11-07,23-224,SEA,,GSW,L (-7),0,3:00,0,0,,0,0,,0,0,2,0,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
9,9,1971-11-11,23-228,SEA,,CLE,W (+19),,12:00,4,7,.571,5,6,.833,9,1,2,13,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
10,10,1971-11-12,23-229,SEA,@,LAL,L (-8),,7:00,1,4,.250,0,0,,2,0,2,2,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
11,11,1971-11-17,23-234,SEA,@,ATL,W (+8),,13:00,1,3,.333,0,0,,0,1,2,2,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
12,12,1971-11-19,23-236,SEA,,MIL,L (-1),,14:00,2,5,.400,0,0,,3,0,1,4,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
13,13,1971-11-20,23-237,SEA,@,POR,W (+4),0,16:00,1,6,.167,0,0,,8,1,3,2,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
14,14,1971-11-21,23-238,SEA,,PHI,W (+10),,13:00,1,1,1.000,4,4,1.000,8,0,2,6,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
15,15,1971-11-25,23-242,SEA,,LAL,L (-24),0,23:00,4,7,.571,1,2,.500,5,2,1,9,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
16,16,1971-11-27,23-244,SEA,,DET,W (+22),0,34:00,5,13,.385,2,2,1.000,14,1,6,12,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
17,17,1971-11-28,23-245,SEA,@,LAL,L (-17),0,14:00,2,5,.400,4,5,.800,6,0,0,8,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
18,18,1971-11-30,23-247,SEA,@,NYK,W (+1),,8:00,1,4,.250,0,0,,5,0,1,2,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
19,19,1971-12-01,23-248,SEA,@,PHI,L (-4),,11:00,0,1,.000,4,4,1.000,6,0,1,4,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
20,20,1971-12-03,23-250,SEA,@,BAL,W (+11),,10:00,0,1,.000,0,0,,1,0,1,0,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
21,21,1971-12-04,23-251,SEA,@,CIN,W (+2),,14:00,1,2,.500,5,6,.833,8,2,3,7,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
22,22,1971-12-05,23-252,SEA,@,CLE,W (+8),0,20:00,2,3,.667,2,4,.500,10,0,1,6,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
23,23,1971-12-07,23-254,SEA,@,MIL,L (-33),,14:00,1,3,.333,3,7,.429,4,1,1,5,1972,crosspe01,https://www.basketball-reference.com/players/c/crosspe01/gamelog/1972
