Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1972-10-10,24-094,CLE,,BAL,L (-12),1,32:00,2,10,.200,4,9,.444,17,2,3,8,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
2,2,1972-10-13,24-097,CLE,,HOU,L (-1),1,15:00,1,4,.250,0,0,,1,0,0,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
3,3,1972-10-15,24-099,CLE,,LAL,L (-12),1,7:00,0,5,.000,0,0,,1,1,2,0,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
4,4,1972-10-20,24-104,CLE,,NYK,L (-3),1,20:00,1,2,.500,0,0,,3,1,1,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
5,5,1972-10-21,24-105,CLE,@,DET,L (-7),,7:00,1,4,.250,0,0,,1,0,0,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
6,6,1972-10-24,24-108,CLE,@,NYK,L (-33),0,4:00,1,3,.333,0,0,,0,0,1,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
7,7,1972-10-25,24-109,CLE,@,PHI,W (+5),0,20:00,3,9,.333,0,0,,7,1,4,6,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
8,8,1972-10-27,24-111,CLE,@,BOS,L (-26),0,16:00,0,4,.000,1,2,.500,5,0,3,1,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
9,9,1972-10-29,24-113,CLE,,KCO,W (+18),0,4:00,1,1,1.000,0,0,,1,0,0,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
10,10,1972-10-31,24-115,CLE,,PHI,W (+10),0,4:00,1,3,.333,0,0,,1,0,2,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
11,11,1972-11-16,24-131,PHI,@,GSW,L (-22),0,15:00,1,5,.200,0,0,,6,0,3,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
12,12,1972-11-17,24-132,PHI,@,SEA,L (-13),0,3:00,1,1,1.000,0,0,,1,0,1,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
13,13,1972-11-19,24-134,PHI,@,LAL,L (-40),0,19:00,4,12,.333,1,3,.333,4,2,1,9,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
14,14,1972-11-25,24-140,PHI,,POR,L (-11),0,10:00,1,5,.200,0,0,,2,0,1,2,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
15,15,1972-11-29,24-144,PHI,,NYK,L (-48),0,10:00,3,3,1.000,0,0,,3,0,1,6,1973,sorenda01,https://www.basketball-reference.com/players/s/sorenda01/gamelog/1973
