Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,30-075,SAS,@,DEN,L (-1),0,17:00,1,4,.250,0,1,.000,1,4,5,1,0,1,2,3,2,-0.7,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
2,2,1978-10-14,30-076,SAS,,MIL,W (+42),0,23:00,6,11,.545,2,4,.500,,,8,1,0,1,,4,14,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
3,3,1978-10-17,30-079,SAS,@,PHO,W (+3),0,11:00,1,2,.500,0,0,,0,1,1,0,0,0,1,2,2,-0.5,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
4,4,1978-10-18,30-080,SAS,@,SDC,W (+2),1,25:00,4,6,.667,3,4,.750,,,6,3,2,2,1,1,11,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
5,5,1978-10-20,30-082,SAS,@,SEA,L (-16),0,31:00,9,16,.563,2,4,.500,6,7,13,1,0,0,2,4,20,15.0,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
6,6,1978-10-22,30-084,SAS,@,LAL,L (-13),1,32:00,4,7,.571,1,3,.333,1,11,12,1,0,0,2,2,9,6.8,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
7,7,1978-10-24,30-086,SAS,,BOS,W (+23),1,21:00,4,6,.667,3,6,.500,0,4,4,4,1,1,2,1,11,10.5,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
8,8,1978-10-28,30-090,SAS,,DET,W (+24),1,29:00,3,7,.429,2,4,.500,,,10,4,0,7,1,2,8,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
9,9,1978-10-31,30-093,SAS,,GSW,L (-1),1,28:00,6,13,.462,4,4,1.000,2,7,9,2,1,3,1,2,16,15.5,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
10,10,1978-11-01,30-094,SAS,@,PHI,L (-1),0,16:00,3,4,.750,2,3,.667,,,5,3,0,0,,5,8,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
11,11,1978-11-03,30-096,SAS,@,BOS,W (+7),0,18:00,5,8,.625,1,1,1.000,1,4,5,2,0,0,3,2,11,6.9,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
12,12,1978-11-04,30-097,SAS,@,WSB,L (-5),0,29:00,5,9,.556,0,0,,,,11,3,1,0,0,3,10,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
13,13,1978-11-08,30-101,SAS,,SDC,W (+38),0,22:00,11,14,.786,6,9,.667,,,11,0,0,2,,3,28,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
14,14,1978-11-10,30-103,SAS,@,NOJ,L (-11),0,18:00,2,7,.286,0,0,,,,10,2,1,2,2,3,4,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
15,15,1978-11-11,30-104,SAS,,WSB,W (+19),1,29:00,4,7,.571,4,4,1.000,,,2,2,0,3,1,6,12,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
16,16,1978-11-15,30-108,SAS,,PHO,L (-6),1,20:00,2,9,.222,0,0,,2,5,7,1,0,2,3,1,4,0.1,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
17,17,1978-11-18,30-111,SAS,@,HOU,L (-6),0,17:00,3,7,.429,2,2,1.000,,,4,0,0,0,1,0,8,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
18,18,1978-11-21,30-114,SAS,,IND,L (-5),0,16:00,7,10,.700,0,0,,,,2,3,0,0,,0,14,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
19,19,1978-11-23,30-116,SAS,@,MIL,W (+2),0,26:00,4,6,.667,4,5,.800,,,4,3,0,1,3,2,12,,1979,paultbi01,https://www.basketball-reference.com/players/p/paultbi01/gamelog/1979
