Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,23-231,ATL,@,IND,L (-13),0,25:00,5,9,.556,2,3,.667,,,1,0,0,,,4,12,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
2,2,1978-10-14,23-232,ATL,,DET,W (+8),1,,8,,,6,9,.667,,,,5,,,,,22,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
3,3,1978-10-18,23-236,ATL,,BOS,L (-17),1,37:00,3,8,.375,2,2,1.000,0,2,2,7,1,0,5,2,8,4.3,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
4,4,1978-10-21,23-239,ATL,,DEN,W (+5),1,28:00,4,9,.444,8,8,1.000,3,1,4,4,1,0,1,4,16,14.9,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
5,5,1978-10-24,23-242,ATL,@,NYK,L (-4),1,35:00,6,13,.462,2,3,.667,0,0,0,6,,0,,6,14,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
6,6,1978-10-25,23-243,ATL,@,PHI,L (-1),1,36:00,11,18,.611,3,3,1.000,,,2,1,,,,2,25,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
7,7,1978-10-28,23-246,ATL,,CHI,W (+24),1,25:00,7,9,.778,5,6,.833,0,1,1,4,2,0,2,2,19,17.4,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
8,8,1978-10-31,23-249,ATL,@,WSB,W (+2),1,34:00,8,10,.800,7,7,1.000,,,2,7,,0,,3,23,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
9,9,1978-11-02,23-251,ATL,,GSW,L (-7),1,28:00,5,13,.385,0,0,,2,0,2,3,0,0,1,1,10,5.0,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
10,10,1978-11-04,23-253,ATL,,NJN,L (-1),1,,6,,,2,2,1.000,,,,9,,,,,14,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
11,11,1978-11-09,23-258,ATL,,SDC,W (+24),1,34:00,12,20,.600,0,0,,,,1,2,2,0,7,4,24,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
12,12,1978-11-10,23-259,ATL,@,BOS,W (+12),1,31:00,4,12,.333,3,3,1.000,1,1,2,4,1,0,4,1,11,4.6,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
13,13,1978-11-11,23-260,ATL,,MIL,W (+7),1,35:00,9,14,.643,4,4,1.000,0,0,0,6,,,,3,22,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
14,14,1978-11-15,23-264,ATL,@,KCK,L (-9),1,39:00,11,19,.579,2,3,.667,,,2,4,3,0,,4,24,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
15,15,1978-11-18,23-267,ATL,,PHI,W (+8),1,,9,,,4,5,.800,,,,,,,,,22,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
16,16,1978-11-21,23-270,ATL,@,SDC,W (+6),1,33:00,5,16,.313,2,2,1.000,,,3,4,2,,0,3,12,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
17,17,1978-11-22,23-271,ATL,@,DEN,W (+2),1,28:00,5,13,.385,1,2,.500,1,1,2,4,0,0,3,4,11,2.7,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
18,18,1978-11-24,23-273,ATL,@,DET,L (-2),1,35:00,4,12,.333,4,6,.667,,,2,3,,0,,5,12,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
19,19,1978-11-25,23-274,ATL,,LAL,W (+6),1,33:00,7,16,.438,4,6,.667,0,2,2,4,3,0,2,2,18,12.4,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
20,20,1978-11-28,23-277,ATL,@,CLE,L (-14),1,30:00,6,16,.375,0,0,,1,2,3,2,2,0,4,3,12,2.7,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
21,21,1978-11-30,23-279,ATL,,NYK,W (+6),1,39:00,8,19,.421,3,3,1.000,,,3,1,,0,,3,19,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
22,22,1978-12-02,23-281,ATL,,NOJ,W (+34),1,26:00,4,7,.571,0,0,,,,1,5,,,,2,8,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
23,23,1978-12-06,23-285,ATL,@,PHO,L (-27),1,26:00,5,10,.500,4,4,1.000,0,0,0,2,1,0,5,2,14,5.6,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
24,24,1978-12-08,23-287,ATL,@,SEA,L (-1),1,32:00,5,16,.313,7,8,.875,0,2,2,3,,,,1,17,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
25,25,1978-12-09,23-288,ATL,@,GSW,L (-10),1,31:00,6,10,.600,6,6,1.000,1,3,4,6,3,1,3,6,18,17.5,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
26,26,1978-12-10,23-289,ATL,@,LAL,L (-2),1,38:00,6,18,.333,2,2,1.000,3,1,4,2,1,0,4,5,14,2.6,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
27,27,1978-12-13,23-292,ATL,,IND,W (+16),1,35:00,5,11,.455,4,4,1.000,,,11,1,3,0,,5,14,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
28,28,1978-12-15,23-294,ATL,@,NJN,W (+17),1,37:00,6,13,.462,0,1,.000,,,5,10,6,0,,2,12,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
29,29,1978-12-17,23-296,ATL,@,NYK,L (-6),1,34:00,6,11,.545,2,2,1.000,,,3,6,,0,,5,14,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
30,30,1978-12-19,23-298,ATL,@,CHI,L (-6),1,36:00,7,11,.636,3,4,.750,0,3,3,4,1,0,1,3,17,14.2,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
31,31,1978-12-20,23-299,ATL,,NYK,W (+9),1,32:00,6,11,.545,5,6,.833,,,6,8,,0,,5,17,,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
32,32,1978-12-22,23-301,ATL,@,BOS,L (-19),1,25:00,6,11,.545,0,0,,1,1,2,5,2,0,3,4,12,8.6,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
33,33,1978-12-23,23-302,ATL,,CLE,W (+18),1,28:00,5,9,.556,4,5,.800,2,2,4,2,1,0,0,2,14,12.9,1979,johnsed02,https://www.basketball-reference.com/players/j/johnsed02/gamelog/1979
