Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-18,25-304,GSW,@,LAL,L (-15),0,14:00,0,2,.000,0,0,,3,5,8,0,0,0,1,0,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
2,2,1974-10-19,25-305,GSW,,CLE,W (+3),0,13:00,2,5,.400,0,0,,3,1,4,1,0,5,1,4,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
3,3,1974-10-22,25-308,GSW,,POR,L (-1),0,10:00,0,2,.000,0,0,,1,1,2,0,0,0,2,0,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
4,4,1974-10-25,25-311,GSW,@,POR,W (+2),0,14:00,1,4,.250,0,0,,5,4,9,0,0,3,2,2,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
5,5,1974-10-26,25-312,GSW,,DET,W (+1),0,12:00,2,2,1.000,0,0,,1,1,2,1,1,0,3,4,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
6,6,1974-10-29,25-315,GSW,,BUF,W (+29),0,25:00,5,9,.556,2,2,1.000,10,5,15,3,2,3,4,12,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
7,7,1974-11-01,25-318,GSW,@,SEA,W (+11),0,25:00,2,5,.400,1,2,.500,4,7,11,1,0,1,2,5,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
8,8,1974-11-02,25-319,GSW,,MIL,W (+9),0,21:00,8,9,.889,0,1,.000,3,7,10,2,0,2,2,16,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
9,9,1974-11-03,25-320,GSW,@,POR,W (+9),0,30:00,3,5,.600,1,1,1.000,5,9,14,1,0,3,5,7,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
10,10,1974-11-07,25-324,GSW,,SEA,L (-11),0,31:00,5,9,.556,1,2,.500,5,6,11,1,1,1,2,11,1975,johnsge02,https://www.basketball-reference.com/players/j/johnsge02/gamelog/1975
