Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,23-281,BUF,,KCK,W (+4),0,15:00,2,2,1.0,2,4,0.5,,,2,3,,,,3,6,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
2,2,1977-10-22,23-284,BUF,,NJN,W (+5),0,11:00,1,4,0.25,4,4,1.0,,,1,1,,,,1,6,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
3,3,1977-10-25,23-287,BUF,@,POR,L (-22),0,24:00,6,11,0.545,4,5,0.8,1.0,3.0,4,5,0.0,2.0,5.0,1,16,11.4,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
4,4,1977-10-26,23-288,BUF,@,SEA,L (-5),0,4:00,0,0,,0,0,,0.0,0.0,0,0,,,,0,0,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
5,5,1977-11-15,23-308,BUF,,IND,L (-6),0,3:00,0,0,,0,0,,,,1,0,,,,0,0,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
6,6,1977-11-17,23-310,BUF,@,SAS,L (-3),0,14:00,2,6,0.333,2,2,1.0,,,1,4,0.0,1.0,0.0,1,6,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
7,7,1977-11-19,23-312,BUF,,BOS,W (+4),0,3:00,0,1,0.0,0,0,,0.0,0.0,0,1,,,,0,0,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
8,8,1977-11-21,23-314,BUF,,WSB,L (-17),0,15:00,2,5,0.4,1,3,0.333,0.0,0.0,0,0,,,,1,5,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
9,9,1977-11-26,23-319,BUF,,PHI,L (-5),0,1:00,0,1,0.0,0,0,,0.0,0.0,0,0,,,,0,0,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
10,10,1977-11-30,23-323,BUF,,ATL,W (+12),0,17:00,1,4,0.25,3,4,0.75,,,2,1,,,,1,5,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
11,11,1977-12-03,23-326,BUF,,SEA,L (-7),0,13:00,4,7,0.571,2,2,1.0,0.0,0.0,0,1,,,,2,10,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
12,12,1977-12-06,23-329,BUF,,NOJ,W (+23),0,7:00,0,2,0.0,0,0,,,,1,1,,,,0,0,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
13,13,1977-12-11,23-334,BUF,@,LAL,L (-5),0,3:00,0,0,,0,0,,0.0,0.0,0,1,,,,1,0,,1978,brokaga01,https://www.basketball-reference.com/players/b/brokaga01/gamelog/1978
