Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1967-10-14,23-216,CHI,@,BOS,L (-15),,14:00,3,7,.429,0,1,.000,1,1,0,6,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
2,2,1967-10-17,23-219,CHI,,LAL,L (-2),,19:00,2,9,.222,3,5,.600,5,1,2,7,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
3,3,1967-10-19,23-221,CHI,,SFW,L (-10),,12:00,0,3,.000,0,0,,1,0,2,0,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
4,4,1967-10-20,23-222,CHI,,STL,L (-27),,29:00,2,5,.400,1,2,.500,10,1,3,5,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
5,5,1967-10-21,23-223,CHI,@,CIN,L (-2),,48:00,9,17,.529,3,5,.600,11,2,5,21,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
6,6,1967-10-25,23-227,CHI,@,DET,L (-8),,34:00,4,16,.250,4,6,.667,8,1,2,12,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
7,7,1967-10-27,23-229,CHI,@,LAL,L (-8),,19:00,5,10,.500,0,2,.000,0,1,2,10,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
8,8,1967-11-15,23-248,CHI,@,LAL,L (-9),,16:00,4,7,.571,1,1,1.000,6,0,0,9,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
9,9,1967-11-16,23-249,CHI,@,SDR,L (-8),,22:00,5,13,.385,2,3,.667,8,2,2,12,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
10,10,1967-11-17,23-250,CHI,@,SFW,L (-2),,39:00,7,12,.583,3,6,.500,9,7,6,17,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
11,11,1967-11-18,23-251,CHI,,DET,W (+2),,30:00,5,13,.385,5,7,.714,6,5,4,15,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
12,12,1967-11-21,23-254,CHI,@,NYK,L (-2),,26:00,3,7,.429,1,2,.500,7,4,5,7,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
13,13,1967-11-22,23-255,CHI,@,BAL,W (+5),,28:00,3,6,.500,1,1,1.000,3,2,0,7,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
14,14,1967-11-23,23-256,CHI,,NYK,W (+10),,31:00,2,6,.333,3,4,.750,3,3,2,7,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
15,15,1967-11-24,23-257,CHI,,PHI,L (-18),,31:00,5,9,.556,1,2,.500,5,4,3,11,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
16,16,1967-11-25,23-258,CHI,@,PHI,W (+5),,27:00,0,3,.000,2,2,1.000,8,2,2,2,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
17,17,1967-11-28,23-261,CHI,,SEA,L (-3),,19:00,2,6,.333,1,2,.500,4,1,1,5,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
18,18,1967-12-01,23-264,CHI,,NYK,W (+2),,21:00,3,7,.429,0,0,,7,1,2,6,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
19,19,1967-12-02,23-265,CHI,@,CIN,W (+16),,41:00,4,7,.571,2,3,.667,8,5,5,10,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
20,20,1967-12-05,23-268,CHI,,CIN,W (+1),,16:00,2,5,.400,0,2,.000,2,0,4,4,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
21,21,1967-12-06,23-269,CHI,@,DET,L (-14),,14:00,2,3,.667,1,2,.500,4,0,0,5,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
22,22,1967-12-08,23-271,CHI,@,SEA,W (+1),,5:00,0,4,.000,1,2,.500,5,0,1,1,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
23,23,1967-12-09,23-272,CHI,@,SFW,L (-7),,7:00,1,3,.333,0,0,,1,3,1,2,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
24,24,1967-12-12,23-275,CHI,@,SDR,L (-14),,18:00,1,5,.200,0,0,,5,2,2,2,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
25,25,1967-12-13,23-276,CHI,@,SFW,W (+5),,42:00,0,8,.000,0,0,,9,7,3,0,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
26,26,1967-12-14,23-277,CHI,@,LAL,W (+5),,46:00,5,6,.833,1,5,.200,8,3,3,11,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
27,27,1967-12-15,23-278,CHI,,SEA,L (-7),,22:00,0,4,.000,3,6,.500,4,5,1,3,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
28,28,1967-12-16,23-279,CHI,,PHI,L (-20),,22:00,2,6,.333,1,1,1.000,6,3,1,5,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
29,29,1967-12-21,23-284,CHI,,BAL,L (-8),,18:00,0,4,.000,0,0,,3,0,3,0,1968,mueller01,https://www.basketball-reference.com/players/m/mueller01/gamelog/1968
