Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,33-193,NYK,,DET,W (+1),,30:00,5,7,.714,3,5,.600,,,3,8,,,3,13,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
2,2,1973-10-13,33-197,NYK,,HOU,L (-1),,11:00,2,5,.400,0,0,,,,5,0,,,3,4,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
3,3,1973-10-16,33-200,NYK,,BUF,W (+26),0,19:00,3,4,.750,1,2,.500,,,4,5,,,3,7,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
4,4,1973-10-19,33-203,NYK,@,CLE,W (+2),0,14:00,1,3,.333,0,0,,1,3,4,1,0,,0,2,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
5,5,1973-10-20,33-204,NYK,,CHI,L (-16),0,25:00,4,11,.364,3,3,1.000,,,10,4,,,2,11,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
6,6,1973-10-23,33-207,NYK,,CAP,L (-17),,20:00,3,7,.429,0,2,.000,,,6,1,,,2,6,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
7,7,1973-10-26,33-210,NYK,@,BOS,L (-12),,21:00,0,4,.000,0,0,,0,0,0,2,,,2,0,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
8,8,1973-10-27,33-211,NYK,,PHI,W (+6),,16:00,1,2,.500,3,6,.500,,,6,2,,,2,5,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
9,9,1973-10-31,33-215,NYK,@,HOU,W (+11),,7:00,1,2,.500,0,0,,,,2,1,,,1,2,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
10,10,1973-11-02,33-217,NYK,@,LAL,W (+15),0,16:00,2,4,.500,0,0,,2,1,3,3,0,,0,4,1974,lucasje01,https://www.basketball-reference.com/players/l/lucasje01/gamelog/1974
