Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-13,26-098,POR,,CAP,W (+45),1,31:00,8,17,.471,3,4,.750,8,9,17,3,1,4,2,19,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
2,2,1973-10-19,26-104,POR,,KCO,W (+12),1,28:00,5,10,.500,0,0,,0,7,7,3,0,1,3,10,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
3,3,1973-10-27,26-112,POR,,DET,L (-13),0,3:00,0,2,.000,0,0,,0,0,0,0,0,0,1,0,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
4,4,1973-10-30,26-115,POR,,LAL,W (+2),0,28:00,9,15,.600,3,10,.300,4,11,15,1,3,4,3,21,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
5,5,1973-11-03,26-119,POR,,NYK,W (+7),1,33:00,9,13,.692,2,3,.667,4,9,13,2,1,2,6,20,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
6,6,1973-11-09,26-125,POR,,BUF,W (+14),1,31:00,3,8,.375,6,9,.667,3,13,16,0,2,1,4,12,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
7,7,1973-11-10,26-126,POR,,CHI,L (-2),1,28:00,7,10,.700,4,6,.667,5,12,17,2,0,1,5,18,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
8,8,1973-11-13,26-129,POR,@,MIL,L (-8),1,38:00,4,15,.267,9,10,.900,6,7,13,2,0,0,3,17,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
9,9,1973-11-14,26-130,POR,@,DET,W (+3),1,34:00,7,11,.636,3,5,.600,7,7,14,3,2,1,5,17,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
10,10,1973-11-15,26-131,POR,@,ATL,L (-9),1,36:00,4,12,.333,4,6,.667,4,4,8,1,1,0,4,12,1974,roberri01,https://www.basketball-reference.com/players/r/roberri01/gamelog/1974
