Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1954-11-28,22-261,BOS,@,MNL,L (-7),,,0,0,,1,1,1.000,,,2,1,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
2,2,1954-11-30,22-263,BOS,@,MLH,W (+19),,,0,0,,0,0,,,,2,0,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
3,3,1954-12-12,22-275,FTW,,BOS,W (+1),,,3,,,0,1,.000,,,2,6,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
4,4,1954-12-15,22-278,FTW,,PHW,L (-9),,,2,,,0,0,,,,3,4,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
5,5,1954-12-18,22-281,FTW,@,ROC,W (+1),,,0,,,0,0,,,,0,0,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
6,6,1954-12-19,22-282,FTW,,MLH,W (+5),,,2,,,1,2,.500,,,1,5,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
7,7,1954-12-23,22-286,FTW,@,PHW,W (+10),,,4,,,3,4,.750,,,2,11,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
8,8,1954-12-25,22-288,FTW,@,ROC,L (-7),,,1,,,0,0,,,,1,2,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
9,9,1954-12-26,22-289,FTW,,PHW,W (+13),,,3,,,2,5,.400,,,3,8,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
10,10,1954-12-30,22-293,FTW,,MNL,W (+17),,,6,13,.462,1,1,1.000,,,4,13,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
11,11,1954-12-31,22-294,FTW,,MNL,L (-12),,,2,,,4,9,.444,,,6,8,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
12,12,1955-01-02,22-296,FTW,,PHW,W (+23),,,1,,,0,0,,,,4,2,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
13,13,1955-01-04,22-298,FTW,,MNL,W (+1),,,0,,,1,2,.500,,,3,1,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
14,14,1955-01-05,22-299,FTW,,MLH,L (-5),,,3,5,.600,8,9,.889,4,1,3,14,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
15,15,1955-01-06,22-300,FTW,,ROC,W (+7),,,3,,,0,0,,,,2,6,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
16,16,1955-01-09,22-303,FTW,,MNL,W (+3),,,2,,,2,3,.667,,,3,6,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
17,17,1955-01-11,22-305,FTW,,BOS,L (-9),,,3,,,1,1,1.000,,,0,7,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
18,18,1955-01-13,22-307,FTW,@,SYR,L (-17),,,6,,,2,4,.500,,,1,14,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
19,19,1955-01-14,22-308,FTW,,NYK,L (-14),,,0,,,0,1,.000,,,2,0,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
20,20,1955-01-15,22-309,FTW,@,NYK,L (-19),,,2,,,3,3,1.000,,,2,7,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
21,21,1955-01-16,22-310,FTW,,MLH,W (+11),,,1,,,1,1,1.000,,,1,3,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
22,22,1955-01-19,22-313,FTW,,BOS,W (+21),,,1,,,1,1,1.000,,,2,3,1955,houbrbo01,https://www.basketball-reference.com/players/h/houbrbo01/gamelog/1955
