Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-10-23,18-156,ATL,,NOJ,W (+18),0,4:00,0,1,.000,0,0,,,,3,0,,,1,0,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
2,2,1975-10-25,18-158,ATL,,DET,L (-6),0,9:00,1,5,.200,1,2,.500,,,5,1,,,1,3,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
3,3,1975-11-02,18-166,ATL,@,LAL,L (-3),0,1:00,0,0,,0,0,,,,3,0,0,,,0,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
4,4,1975-11-08,18-172,ATL,,SEA,W (+13),0,4:00,0,2,.000,0,0,,,,3,0,,,0,0,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
5,5,1975-11-15,18-179,ATL,@,NYK,L (-6),0,3:00,0,1,.000,0,0,,0,0,0,0,,,1,0,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
6,6,1975-11-22,18-186,ATL,,NOJ,L (-4),0,,0,3,.000,0,0,,,,1,0,,,0,0,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
7,7,1975-11-23,18-187,ATL,,PHI,W (+4),0,2:00,1,1,1.000,0,0,,,,1,0,,,0,2,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
8,8,1975-12-10,18-204,ATL,@,KCK,L (-6),0,,0,1,.000,0,0,,,,2,0,0,0,0,0,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
9,9,1975-12-11,18-205,ATL,,BUF,W (+23),0,7:00,2,4,.500,2,2,1.000,,,5,0,,,1,6,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
10,10,1975-12-18,18-212,ATL,,LAL,W (+16),1,24:00,6,8,.750,1,2,.500,2,10,12,1,0,1,0,13,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
11,11,1975-12-19,18-213,ATL,@,HOU,L (-6),1,21:00,2,5,.400,0,0,,,,1,1,3,0,1,4,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
12,12,1975-12-20,18-214,ATL,,HOU,W (+15),1,,2,,,2,2,1.000,,,,,,,,6,1976,willobi01,https://www.basketball-reference.com/players/w/willobi01/gamelog/1976
