Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,28-002,CHI,@,CLE,W (+3),0,15:00,0,1,.000,2,4,.500,0,0,0,1,0,0,1,1,2,-0.2,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
2,2,1977-10-19,28-003,CHI,@,HOU,W (+4),0,23:00,6,9,.667,0,0,,,,1,3,,0,,1,12,,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
3,3,1977-10-21,28-005,CHI,,IND,W (+3),0,33:00,5,11,.455,4,6,.667,1,2,3,6,0,0,0,2,14,12.2,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
4,4,1977-10-22,28-006,CHI,@,MIL,L (-18),0,21:00,3,8,.375,3,3,1.000,0,1,1,1,0,0,1,2,9,3.8,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
5,5,1977-10-25,28-009,CHI,,GSW,L (-7),0,23:00,2,6,.333,2,2,1.000,1,1,2,1,1,0,0,2,6,4.5,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
6,6,1977-10-29,28-013,CHI,,SEA,W (+4),0,28:00,6,11,.545,0,0,,0,0,0,6,0,0,2,1,12,8.5,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
7,7,1977-11-01,28-016,CHI,@,NOJ,L (-11),0,21:00,4,7,.571,1,2,.500,1,1,2,0,0,0,2,1,9,3.9,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
8,8,1977-11-02,28-017,CHI,@,PHI,W (+1),0,19:00,1,3,.333,2,2,1.000,1,4,5,1,0,0,3,3,4,0.7,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
9,9,1977-11-04,28-019,CHI,,BUF,L (-8),0,7:00,1,4,.250,0,0,,0,0,0,2,0,0,0,1,2,0.6,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
10,10,1977-11-05,28-020,CHI,,PHO,W (+17),0,24:00,4,6,.667,1,3,.333,1,4,5,4,0,0,1,3,9,8.1,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
11,11,1977-11-08,28-023,CHI,,HOU,W (+13),0,18:00,3,6,.500,4,4,1.000,0,0,0,2,0,0,2,4,10,4.8,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
12,12,1977-11-11,28-026,CHI,@,NJN,L (-2),0,25:00,4,9,.444,3,5,.600,1,0,1,3,0,0,2,0,11,6.3,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
13,13,1977-11-12,28-027,CHI,@,BUF,L (-3),0,18:00,0,7,.000,0,0,,1,0,1,1,0,0,1,1,0,-4.9,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
14,14,1977-11-18,28-033,CHI,@,PHO,L (-2),0,15:00,4,7,.571,8,8,1.000,0,1,1,0,0,0,0,2,16,12.2,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
15,15,1977-11-20,28-035,CHI,@,LAL,W (+22),0,20:00,2,5,.400,0,2,.000,1,1,2,1,2,0,3,4,4,-0.4,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
16,16,1977-11-23,28-038,CHI,@,POR,L (-5),0,21:00,4,6,.667,3,4,.750,1,0,1,2,1,0,3,3,11,6.9,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
17,17,1977-11-25,28-040,CHI,@,SEA,W (+17),0,30:00,5,9,.556,3,4,.750,0,0,0,3,1,0,1,2,13,9.6,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
18,18,1977-11-29,28-044,CHI,,NOJ,W (+8),0,27:00,2,4,.500,7,9,.778,0,1,1,0,1,0,3,1,11,6.1,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
19,19,1977-11-30,28-045,CHI,@,BOS,L (-6),1,39:00,3,10,.300,1,2,.500,1,1,2,5,1,0,1,3,7,4.1,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
20,20,1977-12-02,28-047,CHI,@,IND,W (+5),1,42:00,7,11,.636,4,5,.800,1,3,4,9,4,2,2,2,18,23.2,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
21,21,1977-12-03,28-048,CHI,,CLE,W (+14),1,40:00,0,3,.000,1,3,.333,0,3,3,7,0,1,2,2,1,1.8,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
22,22,1977-12-06,28-051,CHI,,WSB,W (+8),1,24:00,1,4,.250,4,6,.667,0,2,2,3,0,0,0,5,6,3.5,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
23,23,1977-12-08,28-053,CHI,,NJN,W (+26),0,19:00,5,6,.833,6,7,.857,0,0,0,2,0,0,1,0,16,13.8,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
24,24,1977-12-10,28-055,CHI,,SAS,W (+2),0,25:00,5,9,.556,3,4,.750,0,0,0,4,0,1,0,2,13,11.0,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
25,25,1977-12-13,28-058,CHI,,DEN,W (+3),0,24:00,6,10,.600,3,4,.750,0,0,0,4,0,0,1,2,15,11.0,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
26,26,1977-12-14,28-059,CHI,@,SAS,L (-8),0,19:00,5,10,.500,0,0,,0,0,0,0,0,0,1,1,10,3.6,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
27,27,1977-12-16,28-061,CHI,,PHI,W (+5),0,21:00,1,6,.167,8,9,.889,0,3,3,5,0,0,1,1,10,8.8,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
28,28,1977-12-17,28-062,CHI,@,NYK,L (-9),0,14:00,3,6,.500,0,0,,0,0,0,1,0,0,2,1,6,1.3,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
29,29,1977-12-20,28-065,CHI,,ATL,W (+8),0,20:00,2,5,.400,0,0,,1,1,2,2,1,0,1,1,4,3.3,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
30,30,1977-12-22,28-067,CHI,@,KCK,L (-3),0,24:00,8,13,.615,4,5,.800,1,0,1,0,0,0,1,0,20,13.4,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
31,31,1977-12-23,28-068,CHI,,DET,L (-1),0,23:00,6,11,.545,1,2,.500,0,3,3,2,1,0,1,5,13,7.6,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
32,32,1977-12-27,28-072,CHI,,POR,W (+9),0,15:00,1,6,.167,3,3,1.000,1,1,2,2,1,0,0,4,5,3.0,1978,mengejo01,https://www.basketball-reference.com/players/m/mengejo01/gamelog/1978
